0  0.0  1.666893695677135e-37 998.0
1  0.00022479553244684998  29542.454172892438 7796.0
2  0.00029972737659579997  42217.51781754833 7514.0
3  0.0005994547531915999  2.861806953418415e-17 2042.0
4  0.0008242502856384499  69222.42257261008 23482.0
5  0.0008991821297873999  29386.30323894957 15562.0
6  0.0011989095063831999  6868.926440928702 15776.0
7  0.0014237050388300498  663.3146818784664 8293.0
8  0.0017983642595747998  106951.74151687523 32757.0
9  0.0020231597920216497  154079.48491739368 41496.0
10  0.0023978190127663997  1.5397457107574406e-38 2279.0
11  0.0026975463893622  196193.4342555743 43140.0
12  0.0032220692984048496  94121.96217211479 44580.0
13  0.0032970011425537994  172396.65698568584 54143.0
14  0.0035967285191495996  74228.03214590317 36399.0
15  0.0038215240515964495  349489.26447671105 74205.0
16  0.0044209788047880495  80064.04390100738 29240.0
17  0.0047956380255327995  155086.69105353372 40368.0
18  0.00502043355797965  391544.2789964375 71155.0
19  0.0050953654021286  216001.8295767073 61448.0
20  0.0053950927787244  403884.48815993767 89119.0
21  0.005619888311171249  201824.47729620684 54505.0
22  0.005694820155320199  44697.00746397451 21900.0
23  0.00621934306436285  566177.1101851113 105215.0
24  0.006594002285107599  133144.40196651695 48039.0
25  0.007193457038299199  295020.98721989227 105813.0
26  0.0074182525707460496  1039845.7634281053 236910.0
27  0.007493184414894999  287007.36567669344 71059.0
28  0.00801770732393765  185306.6292320459 45122.0
29  0.008092639168086599  965005.8175255924 253052.0
30  0.009216616830320849  1380350.5579328956 363506.0
31  0.009591276051065599  2.402057749080584e-20 6843.0
32  0.00981607158351245  841156.6236456784 237835.0
33  0.009891003427661398  1008910.5338759032 315719.0
34  0.0101907308042572  685751.2569747439 212063.0
35  0.01041552633670405  1614833.7226507384 254586.0
36  0.0107901855574488  2157978.646973471 221541.0
37  0.011014981089895648  6570555.823540583 150585.0
38  0.011389640310640398  1.64842229108968e-79 197636.0
39  0.012213890596278849  0.0 3908.0
40  0.012288822440427798  0.0 29290.0
41  0.01281334534947045  0.0 91099.0
42  0.012888277193619398  0.0 21347.0
43  0.013188004570215198  0.0 19847.0
44  0.013412800102662048  0.0 6295.0
45  0.014012254855853648  0.0 1957.0
46  0.014386914076598398  0.0 0.0
47  0.014686641453194198  0.0 0.0
48  0.015286096206385798  0.0 0.0
49  0.016185278336173198  0.0 0.0
50  0.016410073868620048  0.0 0.0
51  0.017009528621811647  0.0 0.0
52  0.0170844604659606  0.0 0.0
53  0.018208438128194847  0.0 0.0
54  0.019182552102131198  0.0 0.0
