0.000000000000000000e+00 5.719925022189999847e-02
1.500758937889582389e-04 1.502272676550699820e-02
2.001011917186109853e-04 1.133500811753000020e-02
4.002023834372219705e-04 9.067127067229500959e-03
5.502782772261802366e-04 3.997407822457999665e-02
6.003035751558329558e-04 4.307020815168999955e-02
8.004047668744439410e-04 1.752630583528000038e-02
9.504806606634022071e-04 4.642505648747000113e-02
1.200607150311665912e-03 4.846720295915599858e-02
1.350683044100624069e-03 5.541764181571999515e-02
1.600809533748887882e-03 8.941717455390000083e-03
1.800910725467498759e-03 8.536226640352399808e-02
2.151087810975068227e-03 1.394846371512000090e-02
2.201113108904720946e-03 2.440791648816599893e-02
2.401214300623331823e-03 7.123284704169999780e-03
2.551290194412289981e-03 1.083722425099949982e-01
2.951492577849512168e-03 5.952872700358000785e-02
3.201619067497775764e-03 5.208485137442000167e-03
3.351694961286733922e-03 4.725629228429999856e-02
3.401720259216386641e-03 2.296728332694999986e-02
3.601821450934997518e-03 1.054780632517649946e-01
3.751897344723956109e-03 2.886515713323999782e-03
3.801922642653608828e-03 9.549034744501999411e-04
4.152099728161178296e-03 8.718700406900000473e-04
4.402226217809441892e-03 1.033917651459899997e-03
4.802428601246663646e-03 1.234588992008000109e-04
4.952504495035621804e-03 1.012486845351800004e-03
5.002529792965274523e-03 5.623826029860000495e-04
5.352706878472843557e-03 9.456009177390000287e-04
5.402732176402496277e-03 5.406377607750000253e-04
6.153111645347287932e-03 1.541452065123400175e-03
6.403238134995551528e-03 1.405829660330000065e-05
6.553314028784509686e-03 5.229549515820999632e-04
6.603339326714162405e-03 2.372932095723900067e-03
6.803440518432773282e-03 1.969763909037600103e-04
6.953516412221731439e-03 4.040284317797000085e-04
7.203642901869995036e-03 8.483761913903000622e-04
7.353718795658954061e-03 1.266939322250000088e-04
7.603845285307217657e-03 3.090395635429000554e-04
8.154123562533397568e-03 1.209522945860000062e-04
8.204148860463051154e-03 0.000000000000000000e+00
8.554325945970619322e-03 1.429673182360600156e-03
8.604351243900272908e-03 3.582340267960999248e-04
8.804452435618883785e-03 1.576290089939999940e-04
8.954528329407841075e-03 3.956628029709999880e-04
9.354730712845062829e-03 7.673086682878000643e-04
9.604857202493327292e-03 6.519333056470000536e-04
9.804958394211938169e-03 3.675706829290000324e-04
1.000505958593054905e-02 0.000000000000000000e+00
1.020516077764915992e-02 1.219469400388899921e-03
1.055533786315672982e-02 2.383845535469200118e-04
1.080546435280499255e-02 1.142170358658000078e-03
1.095554024659395158e-02 1.044056535663239913e-03
1.135574263003117333e-02 8.398863272840000060e-04
1.140576792796082692e-02 1.126896106340000018e-03
1.180597031139804867e-02 6.337210412034999891e-04
1.215614739690561684e-02 1.409295968285999854e-03
1.255634978034283859e-02 3.811688065579999879e-05
1.280647626999110306e-02 2.801102929100000131e-05
1.320667865342832481e-02 5.129984331860000204e-05
1.335675454721728384e-02 8.418485351639000327e-04
1.340677984514693569e-02 3.235024985384229806e-04
1.360688103686554656e-02 0.000000000000000000e+00
1.375695693065450559e-02 3.605314773483999920e-04
1.415715931409172734e-02 2.402175200747000015e-04
1.440728580373999007e-02 6.480014470933999999e-04
1.455736169752894910e-02 3.477489886619899951e-04
1.460738699545860268e-02 0.000000000000000000e+00
1.500758937889582444e-02 9.307610054850000154e-05
1.520769057061443531e-02 1.893441944587500008e-04
1.535776646440339260e-02 2.456052760718000004e-04
1.615817123127783611e-02 2.943647865748999699e-04
1.620819652920749143e-02 1.440711342833599952e-04
1.640829772092610231e-02 1.871729365192000157e-04
1.655837361471505786e-02 6.002212476213000499e-04
1.660839891264471319e-02 1.956097355820000049e-04
1.695857599815227962e-02 3.631599502339999896e-04
1.720870248780054582e-02 2.019711423223000037e-04
1.735877838158950137e-02 0.000000000000000000e+00
1.760890487123776757e-02 2.367964727409000022e-04
1.780900606295637845e-02 5.178997204109999752e-05
1.815918314846394835e-02 8.270123368721399000e-04
1.895958791533839186e-02 1.761791284351000068e-04
1.920971440498665458e-02 2.468657096131999899e-04
1.935979029877561361e-02 3.440444041477000079e-04
1.940981559670526546e-02 4.124398619652000215e-04
1.960991678842387634e-02 2.254063429699999992e-07
1.981001798014248722e-02 6.955627483585999620e-04
2.001011917186109809e-02 2.167474732010999847e-04
2.041032155529831985e-02 6.332589995197999760e-04
2.056039744908727887e-02 1.449827703379080127e-03
2.096059983252450062e-02 2.913183014043000015e-04
2.141082751389137423e-02 6.216811394509999685e-05
2.161092870560998511e-02 4.460042398142999905e-04
2.216120698283616589e-02 4.272523011450000312e-04
2.256140936627338764e-02 5.760901563034000411e-04
2.261143466420304296e-02 8.796748976100000482e-06
2.281153585592165384e-02 2.087656320133799966e-04
2.296161174971060939e-02 9.678037807190000182e-04
2.336181413314783115e-02 3.128674561846000080e-04
2.361194062279609734e-02 2.898582632319999879e-04
2.376201651658505290e-02 2.701227046320000123e-05
2.421224419795192997e-02 1.778476045578000005e-04
2.456242128345949988e-02 0.000000000000000000e+00
2.461244658138915173e-02 2.560049721622500041e-04
2.496262366689672163e-02 9.415647308349999801e-05
2.536282605033394338e-02 2.593039244288999727e-04
2.561295253998220611e-02 8.790800175089999867e-06
2.581305373170081699e-02 5.518001846293999531e-04
2.616323081720838689e-02 1.632670309979999913e-04
2.621325611513803874e-02 3.311435467117299753e-04
2.641335730685664962e-02 7.511746736661000781e-04
2.656343320064560865e-02 3.820579624695000318e-04
2.681355969029387137e-02 1.287159322320000131e-04
2.696363558408283040e-02 5.830512015690000015e-04
2.721376207373109313e-02 2.196780503359999960e-04
2.736383796752005215e-02 1.735402460891999842e-04
2.741386326544970400e-02 3.911125963726000041e-04
2.781406564888692576e-02 4.108508136190000250e-05
2.816424273439449566e-02 2.386372786671000145e-04
2.856444511783171741e-02 1.816066932890000028e-04
2.881457160747998014e-02 5.901832953825999822e-04
2.896464750126893917e-02 5.831807990416000131e-04
2.921477399091720537e-02 3.112533604265999660e-04
2.936484988470616092e-02 2.079315140744000042e-04
2.941487518263581624e-02 3.486195536085000160e-04
3.001517875779164887e-02 1.128414858778000021e-04
