0.000000000000000000e+00 3.943157013709999714e-02
4.494037352833275172e-04 1.922544498153000159e-01
5.992049803777700591e-04 4.303636533039999906e-02
1.198409960755540118e-03 1.033649085190999854e-03
1.647813696038867744e-03 3.389819643156999351e-02
1.797614941133310069e-03 1.402831241158000036e-02
2.396819921511080236e-03 4.671907733530000079e-02
2.846223656794407645e-03 5.145416751130000438e-02
3.595229882266620137e-03 9.840156998790000609e-02
4.044633617549947546e-03 2.687748397595999747e-02
4.793639843022160472e-03 8.536193391339999548e-02
5.392844823399930640e-03 2.026150801689000081e-02
6.441453539061028216e-03 2.249409775035999745e-02
6.591254784155470975e-03 7.287154313799999727e-02
7.190459764533240275e-03 9.096047624960001965e-02
7.639863499816568551e-03 2.632247495143999819e-02
8.838273460572108886e-03 1.040239256241000040e-02
9.587279686044320945e-03 1.166019128706000108e-02
1.003668342132764922e-02 5.091254653840000290e-03
1.018648466642209025e-02 1.645025696900000167e-02
1.078568964679986128e-02 5.962782095294999474e-02
1.123509338208318782e-02 0.000000000000000000e+00
1.138489462717763058e-02 2.719537464022000247e-03
1.243350334283872816e-02 0.000000000000000000e+00
1.318250956831094195e-02 7.232831700789999494e-05
1.438091952906648055e-02 0.000000000000000000e+00
1.483032326434980883e-02 4.189119542889999819e-04
1.498012450944425158e-02 1.314645346461000000e-03
1.602873322510534743e-02 1.508968601460999783e-03
1.617853447019979019e-02 8.134611096884000964e-04
1.842555314661642810e-02 1.505219923956900054e-03
1.917455937208864189e-02 0.000000000000000000e+00
1.962396310737197017e-02 3.610824448975000081e-04
1.977376435246641292e-02 1.444284904388999885e-04
2.037296933284418049e-02 2.362102543072000169e-04
2.082237306812750877e-02 0.000000000000000000e+00
2.157137929359972256e-02 0.000000000000000000e+00
2.202078302888305084e-02 0.000000000000000000e+00
2.276978925435526116e-02 0.000000000000000000e+00
2.441760295039413151e-02 2.617326935985999758e-04
2.456740419548857080e-02 0.000000000000000000e+00
2.561601291114967011e-02 4.964084075209999588e-04
2.576581415624411286e-02 8.722560119360000044e-04
2.636501913662188390e-02 0.000000000000000000e+00
