0  0.0  9.626676994563008e-45 522.0
1  0.00015007589378895824  25752.987542655857 4140.0
2  0.00020010119171861099  56827.80884391047 4009.0
3  0.00040020238343722197  4.742573127370312e-39 1105.0
4  0.0005502782772261802  36251.53681836188 12454.0
5  0.000600303575155833  3717.2227248443864 8500.0
6  0.0008004047668744439  62669.57113105547 8457.0
7  0.0009504806606634022  22845.604147380716 4273.0
8  0.001200607150311666  33049.98298981419 17165.0
9  0.001350683044100624  76200.8739652169 21832.0
10  0.0016008095337488879  1.0988692662938137e-47 1169.0
11  0.0018009107254674988  122866.85079738799 22102.0
12  0.0021510878109750682  147286.83733482248 22432.0
13  0.002201113108904721  18750.569062115137 27957.0
14  0.002401214300623332  46334.19612031049 17943.0
15  0.00255129019441229  138503.38514414898 37033.0
16  0.002951492577849512  77157.06903459235 14168.0
17  0.0032016190674977758  141320.16486911484 19252.0
18  0.003351694961286734  92319.54961720863 33937.0
19  0.0034017202592163866  165638.89784462686 29199.0
20  0.0036018214509349975  65123.75351735827 40847.0
21  0.003751897344723956  137873.73112996365 25260.0
22  0.003801922642653609  35293.45796854728 10146.0
23  0.004152099728161178  125096.74991820435 46206.0
24  0.004402226217809442  62029.30616843444 21193.0
25  0.004802428601246664  161474.29666420326 43002.0
26  0.004952504495035622  472453.7191004062 94671.0
27  0.0050025297929652745  72126.54593147877 27924.0
28  0.0053527068784728436  74488.34234655419 17431.0
29  0.005402732176402496  432848.06152512174 92968.0
30  0.006153111645347288  333146.0642849666 100484.0
31  0.0064032381349955515  1.0808864754721331e-38 1703.0
32  0.00655331402878451  215407.0996836008 58191.0
33  0.006603339326714162  266188.13931015827 79116.0
34  0.006803440518432773  184318.68817975372 53499.0
35  0.0069535164122217314  188124.8020278022 77707.0
36  0.007203642901869995  217599.6233764865 71391.0
37  0.007353718795658954  68069.01801918182 50035.0
38  0.007603845285307218  370872.80561507196 93028.0
39  0.008154123562533398  38370.91033478848 8403.0
40  0.008204148860463051  210418.85456754031 50358.0
41  0.00855432594597062  775751.0792124643 253436.0
42  0.008604351243900273  412739.3248060644 93633.0
43  0.008804452435618884  595716.142220452 126167.0
44  0.008954528329407841  490605.25568449363 93600.0
45  0.009354730712845063  674504.4329505706 168074.0
46  0.009604857202493327  396001.71484877757 105133.0
47  0.009804958394211938  310724.4268220293 101073.0
48  0.01020516077764916  983559.9746237322 203826.0
49  0.010805464352804993  1281426.4500223838 158644.0
50  0.010955540246593952  2576333.289917519 162080.0
51  0.011355742630031173  1.0752460355195829e-93 148664.0
52  0.011405767927960827  4.2107979937084524e-120 137317.0
53  0.012156147396905617  0.0 36937.0
54  0.012806476269991103  0.0 12382.0
