0  0.0  0.0 19349.0
1  0.0004494037352833275  785292.705353121 219243.0
2  0.0005992049803777701  1171977.70258286 272147.0
3  0.0011984099607555401  0.0 77025.0
4  0.0016478136960388677  5852830.035284435 797846.0
5  0.00179761494113331  9592852.251423467 478920.0
6  0.0023968199215110802  0.0 269186.0
7  0.0028462236567944076  0.0 0.0
8  0.00359522988226662  0.0 18380.0
9  0.0040446336175499475  0.0 0.0
10  0.0047936398430221605  0.0 0.0
11  0.005392844823399931  0.0 0.0
12  0.006441453539061028  0.0 0.0
13  0.006591254784155471  0.0 0.0
14  0.00719045976453324  0.0 0.0
15  0.0076398634998165686  0.0 0.0
16  0.008838273460572109  0.0 0.0
17  0.009587279686044321  0.0 0.0
18  0.01003668342132765  0.0 0.0
19  0.01018648466642209  0.0 0.0
20  0.010785689646799861  0.0 0.0
21  0.011235093382083188  0.0 0.0
22  0.01138489462717763  0.0 0.0
23  0.012433503342838728  0.0 0.0
24  0.013182509568310942  0.0 0.0
25  0.01438091952906648  0.0 0.0
26  0.014830323264349809  0.0 0.0
27  0.014980124509444252  0.0 0.0
28  0.016028733225105347  0.0 0.0
29  0.01617853447019979  0.0 0.0
30  0.018425553146616428  0.0 0.0
31  0.019174559372088642  0.0 0.0
32  0.01962396310737197  0.0 0.0
33  0.019773764352466413  0.0 0.0
34  0.02037296933284418  0.0 0.0
35  0.02082237306812751  0.0 0.0
36  0.021571379293599723  0.0 0.0
37  0.02202078302888305  0.0 0.0
38  0.02276978925435526  0.0 0.0
39  0.02441760295039413  0.0 0.0
40  0.02456740419548857  0.0 0.0
41  0.02561601291114967  0.0 0.0
42  0.025765814156244113  0.0 0.0
43  0.026365019136621884  0.0 0.0
44  0.02681442287190521  0.0 0.0
45  0.02801283283266075  0.0 0.0
46  0.02876183905813296  0.0 0.0
47  0.029361044038510732  0.0 0.0
48  0.030559453999266274  0.0 0.0
49  0.03235706894039958  0.0 0.0
50  0.03280647267568291  0.0 0.0
51  0.03400488263643845  0.0 0.0
52  0.034154683881532893  0.0 0.0
53  0.03640170255794953  0.0 0.0
54  0.038349118744177284  0.0 0.0
