# ort(start) =    -8.1790
#   klo  khi step start
#%    4   89    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.737120           4.09022520          95.4321223         0.428600465063E-01
0.737600           3.80647345          95.7161866         0.397683357847E-01
0.738080           3.60245107          95.9983909         0.375261610357E-01
0.738560           3.48927432          96.2787171         0.362413877416E-01
0.739040           3.47699001          96.5571477         0.360096594317E-01
0.739520           3.57355790          96.8336650         0.369040860091E-01
0.740000           3.78222736          97.1082514         0.389485683075E-01
0.740480           4.09799597          97.3808898         0.420821372208E-01
0.740960           4.50446685          97.6515627         0.461279546132E-01
0.741440           4.97262311          97.9202532         0.507823759794E-01
0.741920           5.46267976          98.1869443         0.556355001462E-01
0.742400           5.92931578          98.4516193         0.602256805880E-01
0.742880           6.32947407          98.7142614         0.641191453055E-01
0.743360           6.63090535          98.9748541         0.669958587683E-01
0.743840           6.81908631          99.2333811         0.687176657052E-01
0.744320           6.90030328          99.4898262         0.693568733803E-01
0.744800           6.89958947          99.7441733         0.691728573756E-01
0.745280           6.85362526          99.9964064         0.685387156266E-01
0.745760           6.80025280          100.246510         0.678353072918E-01
0.746240           6.76743994          100.494468         0.673414176161E-01
0.746720           6.76494598          100.740265         0.671523541575E-01
0.747200           6.78139422          100.983887         0.671532304534E-01
0.747680           6.78803102          101.225317         0.670586295187E-01
0.748160           6.74851661          101.464541         0.665110841868E-01
0.748640           6.63220170          101.701542         0.652124005148E-01
0.749120           6.42707669          101.936295         0.630499340909E-01
0.749600           6.14836503          102.169131         0.601783039243E-01
0.750080           5.83970749          102.399362         0.570287486430E-01
0.750560           5.56583797          102.627332         0.542334857619E-01
0.751040           5.39806449          102.853010         0.524832914557E-01
0.751520           5.39605862          103.076381         0.523500980130E-01
0.752000           5.59076703          103.297431         0.541230015436E-01
0.752480           5.97326307          103.516148         0.577036836253E-01
0.752960           6.49298889          103.732519         0.625935721688E-01
0.753440           7.06643017          103.946529         0.679813961921E-01
0.753920           7.59446341          104.158166         0.729127986073E-01
0.754400           7.98419988          104.367418         0.765008852606E-01
0.754880           8.16981655          104.574272         0.781245370564E-01
0.755360           8.12701545          104.778714         0.775636110856E-01
0.755840           7.87737738          104.980734         0.750364096149E-01
0.756320           7.48154371          105.180319         0.711306427004E-01
0.756800           7.02313652          105.377457         0.666474280619E-01
0.757280           6.58778455          105.572137         0.624007879818E-01
0.757760           6.24287191          105.764347         0.590262416963E-01
0.758240           6.02331982          105.954076         0.568484013804E-01
0.758720           5.92694212          106.141312         0.558401062027E-01
0.759200           5.92018945          106.326045         0.556795794188E-01
0.759680           5.95219190          106.508264         0.558847895008E-01
0.760160           5.97274791          106.687958         0.559833369868E-01
0.760640           5.94891913          106.865118         0.556675485997E-01
0.761120           5.87543868          107.039732         0.548902595435E-01
0.761600           5.77604389          107.211792         0.538750803635E-01
0.762080           5.69553773          107.381286         0.530403194159E-01
0.762560           5.68508358          107.548207         0.528607937795E-01
0.763040           5.78517254          107.712544         0.537093670333E-01
0.763520           6.01133005          107.874287         0.557253280137E-01
0.764000           6.34679286          108.033429         0.587484160642E-01
0.764480           6.74435142          108.189961         0.623380521815E-01
0.764960           7.13692025          108.343873         0.658728552545E-01
0.765440           7.45392832          108.495157         0.687028665272E-01
0.765920           7.63901105          108.643806         0.703124395108E-01
0.766400           7.66417222          108.789811         0.704493567290E-01
0.766880           7.53662499          108.933165         0.691857710586E-01
0.767360           7.29659248          109.073859         0.668958864282E-01
0.767840           7.00684138          109.211887         0.641582301804E-01
0.768320           6.73693200          109.347241         0.616104432662E-01
0.768800           6.54649087          109.479915         0.597962729750E-01
0.769280           6.47191323          109.609901         0.590449692228E-01
0.769760           6.51980205          109.737193         0.594128740945E-01
0.770240           6.66849856          109.861785         0.606989822641E-01
0.770720           6.87682907          109.983671         0.625259095549E-01
0.771200           7.09730587          110.102844         0.644606950497E-01
0.771680           7.28997407          110.219299         0.661406315192E-01
0.772160           7.43313107          110.333031         0.673699526107E-01
0.772640           7.52819428          110.444034         0.681629784862E-01
0.773120           7.59771473          110.552302         0.687250702279E-01
0.773600           7.67742751          110.657832         0.693798838861E-01
0.774080           7.80477878          110.760618         0.704652876702E-01
0.774560           8.00718157          110.860655         0.722274421260E-01
0.775040           8.29316434          110.957941         0.747415127879E-01
0.775520           8.64866851          111.052469         0.778791192229E-01
0.776000           9.03931749          111.144238         0.813296097150E-01
0.776480           9.41792485          111.233242         0.846682579237E-01
0.776960           9.73523490          111.319479         0.874531121623E-01
0.777440           9.95119103          111.402945         0.893261035273E-01
0.777920           10.0440284          111.483638         0.900941935641E-01
0.778400           10.0151286          111.561554         0.897722225951E-01
0.778880           9.88864466          111.636690         0.885788054093E-01
0.779360           9.70612322          111.709045         0.868875318962E-01
0.779840           9.51742554          111.778616         0.851453153592E-01
0.780320           9.36996682          111.845402         0.837760576856E-01
0.780800           9.29854003          111.909399         0.830898931056E-01
0.781280           9.31776460          111.970608         0.832161651098E-01
0.781760           9.41859836          112.029026         0.840728398604E-01
0.782240           9.56952056          112.084652         0.853776174333E-01
0.782720           9.72210420          112.137486         0.866980753768E-01
0.783200           9.81990280          112.187526         0.875311467613E-01
0.783680           9.80900201          112.234772         0.873971749595E-01
0.784160           9.64831046          112.279224         0.859313960728E-01
0.784640           9.31772131          112.320881         0.829562695188E-01
0.785120           8.82265500          112.359744         0.785214940979E-01
0.785600           8.19413730          112.395813         0.729042930074E-01
0.786080           7.48437345          112.429088         0.665697245226E-01
0.786560           6.75861326          112.459571         0.600981598585E-01
0.787040           6.08480619          112.487261         0.540932914413E-01
0.787520           5.52297471          112.512160         0.490878025610E-01
0.788000           5.11628408          112.534270         0.454642313816E-01
0.788480           4.88542677          112.553591         0.434053389121E-01
0.788960           4.82723125          112.570126         0.428819920062E-01
0.789440           4.91749751          112.583876         0.436785236756E-01
0.789920           5.11716283          112.594844         0.454475767965E-01
0.790400           5.38022875          112.603032         0.477804963716E-01
0.790880           5.66160340          112.608442         0.502769003691E-01
0.791360           5.92320171          112.611076         0.525987487194E-01
0.791840           6.13724745          112.610939         0.544995672500E-01
0.792320           6.28656582          112.608033         0.558269749081E-01
0.792800           6.36250456          112.602361         0.565041844950E-01
0.793280           6.36173029          112.593926         0.565015405313E-01
0.793760           6.28333995          112.582733         0.558108669696E-01
0.794240           6.12745162          112.568785         0.544329548483E-01
0.794720           5.89578460          112.552087         0.523827212981E-01
0.795200           5.59391539          112.532642         0.497092691782E-01
0.795680           5.23417085          112.510455         0.465216396099E-01
0.796160           4.83773719          112.485531         0.430076397954E-01
0.796640           4.43466547          112.457874         0.394340148461E-01
0.797120           4.06103346          112.427490         0.361213567617E-01
0.797600           3.75341992          112.394383         0.333950845864E-01
0.798080           3.54178794          112.358559         0.315221907669E-01
0.798560           3.44256018          112.320024         0.306495676528E-01
0.799040           3.45386347          112.278783         0.307614970587E-01
0.799520           3.55452597          112.234843         0.316704320252E-01
0.800000           3.70750742          112.188209         0.330472110499E-01
0.800480           3.86726954          112.138888         0.344864267781E-01
0.800960           3.98948225          112.086886         0.355927655586E-01
0.801440           4.04074006          112.032210         0.360676637648E-01
0.801920           4.00585794          111.974866         0.357746169289E-01
0.802400           3.89087965          111.914862         0.347664248675E-01
0.802880           3.72102502          111.852205         0.332673370232E-01
0.803360           3.53412653          111.786903         0.316148532710E-01
0.803840           3.37129318          111.718962         0.301765529675E-01
0.804320           3.26725338          111.648391         0.292637748541E-01
0.804800           3.24286879          111.575197         0.290644234996E-01
0.805280           3.30166547          111.499389         0.296115117677E-01
0.805760           3.43108532          111.420974         0.307938907897E-01
0.806240           3.60784639          111.339962         0.324038765779E-01
0.806720           3.80569040          111.256360         0.342064974651E-01
0.807200           4.00320070          111.170178         0.360096635516E-01
0.807680           4.18945318          111.081423         0.377151556390E-01
0.808160           4.36597864          110.990107         0.393366469541E-01
0.808640           4.54464508          110.896236         0.409810579596E-01
0.809120           4.74227634          110.799822         0.428003968484E-01
0.809600           4.97375554          110.700873         0.449296867980E-01
0.810080           5.24575420          110.599399         0.474302235647E-01
0.810560           5.55297984          110.495410         0.502552989623E-01
0.811040           5.87803651          110.388915         0.532484306176E-01
0.811520           6.19489433          110.279926         0.561742696591E-01
0.812000           6.47489716          110.168453         0.587726976343E-01
0.812480           6.69351777          110.054505         0.608200252233E-01
0.812960           6.83590120          109.938094         0.621795501289E-01
0.813440           6.89965567          109.819229         0.628273911115E-01
0.813920           6.89421492          109.697923         0.628472693598E-01
0.814400           6.83713772          109.574186         0.623973398699E-01
0.814880           6.74861071          109.448029         0.616604133842E-01
0.815360           6.64591237          109.319464         0.607934959275E-01
0.815840           6.53953875          109.188501         0.598921925281E-01
0.816320           6.43211420          109.055154         0.589803780932E-01
0.816800           6.32029757          108.919433         0.580272722614E-01
0.817280           6.19893056          108.781349         0.569852331214E-01
0.817760           6.06595668          108.640917         0.558349181291E-01
0.818240           5.92638447          108.498146         0.546219883993E-01
0.818720           5.79385573          108.353050         0.534720132287E-01
0.819200           5.68911952          108.205641         0.525769216204E-01
0.819680           5.63568187          108.055933         0.521552286739E-01
0.820160           5.65380493          107.903935         0.523966519807E-01
0.820640           5.75459332          107.749366         0.534072130488E-01
0.821120           5.93595420          107.592800         0.551705522588E-01
0.821600           6.18173056          107.434010         0.575397919715E-01
0.822080           6.46442078          107.272987         0.602614037328E-01
0.822560           6.75086999          107.109742         0.630276000503E-01
0.823040           7.00944928          106.944288         0.655429981992E-01
0.823520           7.21678586          106.776638         0.675876858819E-01
0.824000           7.36220726          106.606805         0.690594492077E-01
0.824480           7.44869308          106.434804         0.699836217963E-01
0.824960           7.49011291          106.260648         0.704881161684E-01
0.825440           7.50558669          106.084351         0.707511202706E-01
0.825920           7.51263095          105.905927         0.709368317494E-01
0.826400           7.52110994          105.725391         0.711381617725E-01
0.826880           7.52978824          105.542755         0.713434874842E-01
0.827360           7.52653839          105.358036         0.714377250988E-01
0.827840           7.49220134          105.171246         0.712381150347E-01
0.828320           7.40702691          104.982402         0.705549387636E-01
0.828800           7.25784218          104.791516         0.692598260558E-01
0.829280           7.04383322          104.598605         0.673415600761E-01
0.829760           6.77916207          104.403682         0.649322125247E-01
0.830240           6.49148906          104.206763         0.622943161974E-01
0.830720           6.21659971          104.007863         0.597704782781E-01
0.831200           5.99043233          103.806996         0.577074044601E-01
0.831680           5.84056023          103.604179         0.563737900320E-01
0.832160           5.77938796          103.399425         0.558938111478E-01
0.832640           5.80090963          103.192751         0.562143130351E-01
0.833120           5.88195826          102.984172         0.571151675364E-01
0.833600           5.98769558          102.773704         0.582609692515E-01
0.834080           6.07997259          102.561361         0.592813176265E-01
0.834560           6.12643536          102.347159         0.598593591851E-01
0.835040           6.10806326          102.131115         0.598060959704E-01
0.835520           6.02325430          101.913244         0.591017819076E-01
0.836000           5.88749520          101.693561         0.578944736614E-01
0.836480           5.72881818          101.472084         0.564570862943E-01
0.836960           5.58033582          101.248827         0.551150666183E-01
0.837440           5.47186921          101.023806         0.541641560744E-01
0.837920           5.42285604          100.797039         0.537997554775E-01
0.838400           5.43831338          100.568540         0.540756916318E-01
0.838880           5.50876087          100.338327         0.549018608045E-01
0.839360           5.61393329          100.106415         0.560796554910E-01
0.839840           5.72912299          99.8728215         0.573641848127E-01
0.840320           5.83235617          99.6375618         0.585357175183E-01
0.840800           5.91047750          99.4006528         0.594611537520E-01
0.841280           5.96260664          99.1621109         0.601298881765E-01
0.841760           6.00020495          98.9219527         0.606559493611E-01
0.842240           6.04391891          98.6801947         0.612475373771E-01
0.842720           6.11818734          98.4368537         0.621534223268E-01
0.843200           6.24509579          98.1919462         0.636008962940E-01
0.843680           6.43902293          97.9454891         0.657408829214E-01
0.844160           6.70326925          97.6974989         0.686124959563E-01
0.844640           7.02922515          97.4479927         0.721330933571E-01
0.845120           7.39792876          97.1969871         0.761127374660E-01
0.845600           7.78329376          96.9444990         0.802860795664E-01
0.846080           8.15600404          96.6905454         0.843516189281E-01
0.846560           8.48712379          96.4351431         0.880086192107E-01
0.847040           8.75079867          96.1783092         0.909851580395E-01
0.847520           8.92588181          95.9200607         0.930554228788E-01
0.848000           8.99673469          95.6604144         0.940486694350E-01
0.848480           8.95368059          95.3993876         0.938546967429E-01
0.848960           8.79355943          95.1369972         0.924304916696E-01
0.849440           8.52057526          94.8732603         0.898100816737E-01
0.849920           8.14725456          94.6081941         0.861157390984E-01
0.850400           7.69500288          94.3418157         0.815651344316E-01
0.850880           7.19360474          94.0741421         0.764673966235E-01
0.851360           6.67913894          93.8051907         0.712022318642E-01
0.851840           6.19016563          93.5349785         0.661802218619E-01
0.852320           5.76257606          93.2635227         0.617881021303E-01
0.852800           5.42401112          92.9908405         0.583284449564E-01
0.853280           5.18907395          92.7169491         0.559668323600E-01
0.853760           5.05655840          92.4418658         0.546998738528E-01
0.854240           5.00955525          92.1656078         0.543538460004E-01
0.854720           5.01865903          91.8881922         0.546170178641E-01
0.855200           5.04774516          91.6096362         0.551005917207E-01
0.855680           5.06112819          91.3299572         0.554158607061E-01
0.856160           5.03053507          91.0491723         0.552507500760E-01
0.856640           4.94034444          90.7672988         0.544286820039E-01
0.857120           4.78995465          90.4843539         0.529368276710E-01
0.857600           4.59283991          90.2003547         0.509182023781E-01
0.858080           4.37264734          89.9153185         0.486307273354E-01
0.858560           4.15736446          89.6292625         0.463840084217E-01
0.859040           3.97297623          89.3422038         0.444691988508E-01
0.859520           3.83804330          89.0541597         0.430978554617E-01
0.860000           3.76029403          88.7651472         0.423622800958E-01
0.860480           3.73574604          88.4751837         0.422236596509E-01
0.860960           3.75023613          88.1842861         0.425272607979E-01
0.861440           3.78271287          87.8924715         0.430379621698E-01
0.861920           3.80936127          87.5997572         0.434859797893E-01
0.862400           3.80762454          87.3061602         0.436123239180E-01
0.862880           3.75941811          87.0116974         0.432058932002E-01
0.863360           3.65318652          86.7163861         0.421279839648E-01
0.863840           3.48480040          86.4202430         0.403238902670E-01
0.864320           3.25752210          86.1232854         0.378239414529E-01
0.864800           2.98133450          85.8255300         0.347371522711E-01
0.865280           2.67184831          85.5269938         0.312398248482E-01
0.865760           2.34885655          85.2276938         0.275597807304E-01
0.866240           2.03448751          84.9276468         0.239555385091E-01
0.866720           1.75089820          84.6268695         0.206896251052E-01
0.867200           1.51757597          84.3253789         0.179966693880E-01
0.867680           1.34853610          84.0231917         0.160495700089E-01
0.868160           1.24992841          83.7203247         0.149298084205E-01
0.868640           1.21868427          83.4167944         0.146095793074E-01
0.869120           1.24276279          83.1126176         0.149527571586E-01
0.869600           1.30326451          82.8078108         0.157384248895E-01
0.870080           1.37822758          82.5023907         0.167053047783E-01
0.870560           1.44742501          82.1963738         0.176093535605E-01
0.871040           1.49709885          81.8897765         0.182818773915E-01
0.871520           1.52343563          81.5826154         0.186735326184E-01
0.872000           1.53378189          81.2749067         0.188715306079E-01
0.872480           1.54509972          80.9666669         0.190831582693E-01
0.872960           1.57985142          80.6579122         0.195870606258E-01
0.873440           1.66019755          80.3486589         0.206624177135E-01
0.873920           1.80189351          80.0389231         0.225127155990E-01
0.874400           2.00942257          79.7287211         0.252032459892E-01
0.874880           2.27364753          79.4180689         0.286288443549E-01
0.875360           2.57265273          79.1069826         0.325211839610E-01
0.875840           2.87564137          78.7954781         0.364950049781E-01
0.876320           3.14896793          78.4835714         0.401226380981E-01
0.876800           3.36283720          78.1712783         0.430188334499E-01
0.877280           3.49704101          77.8586146         0.449152740258E-01
0.877760           3.54437492          77.5455961         0.457069787917E-01
0.878240           3.51100059          77.2322385         0.454602982106E-01
0.878720           3.41382142          76.9185574         0.443822860626E-01
0.879200           3.27569633          76.6045684         0.427611093916E-01
0.879680           3.11982639          76.2902870         0.408941493360E-01
0.880160           2.96478036          75.9757285         0.390227302996E-01
0.880640           2.82136020          75.6609084         0.372895364300E-01
0.881120           2.69193592          75.3458420         0.357277302041E-01
0.881600           2.57217457          75.0305446         0.342816992758E-01
0.882080           2.45445040          74.7150312         0.328508247762E-01
0.882560           2.33182391          74.3993170         0.313420069452E-01
0.883040           2.20141065          74.0834170         0.297152957870E-01
0.883520           2.06622145          73.7673461         0.280099739706E-01
0.884000           1.93504834          73.4511193         0.263447086767E-01
0.884480           1.82054109          73.1347514         0.248929688003E-01
0.884960           1.73610425          72.8182571         0.238416067903E-01
0.885440           1.69251885          72.5016510         0.233445560088E-01
0.885920           1.69519906          72.1849478         0.234841073579E-01
0.886400           1.74275848          71.8681620         0.242493815776E-01
0.886880           1.82717019          71.5513079         0.255365030283E-01
0.887360           1.93538295          71.2344000         0.271692181592E-01
0.887840           2.05191816          70.9174525         0.289338955744E-01
0.888320           2.16179635          70.6004796         0.306201369285E-01
0.888800           2.25314989          70.2834955         0.320580226390E-01
0.889280           2.31903745          69.9665142         0.331449619326E-01
0.889760           2.35821692          69.6495496         0.338583226293E-01
0.890240           2.37487839          69.3326156         0.342534083205E-01
0.890720           2.37752510          69.0157259         0.344490341888E-01
0.891200           2.37728818          68.6988944         0.346044604392E-01
0.891680           2.38597570          68.3821347         0.348917990431E-01
0.892160           2.41411930          68.0654602         0.354676115622E-01
0.892640           2.46922941          67.7488844         0.364467906470E-01
0.893120           2.55443228          67.4324206         0.378813671160E-01
0.893600           2.66764365          67.1160823         0.397467129164E-01
0.894080           2.80142025          66.7998825         0.419375027026E-01
0.894560           2.94359490          66.4838343         0.442753479261E-01
0.895040           3.07871907          66.1679508         0.465288562343E-01
0.895520           3.19020441          65.8522449         0.484448847216E-01
0.896000           3.26289211          65.5367294         0.497872282292E-01
0.896480           3.28563058          65.2214171         0.503765591464E-01
0.896960           3.25336048          64.9063206         0.501239394014E-01
0.897440           3.16823522          64.5914535         0.490503782299E-01
0.897920           3.03946104          64.2768479         0.472870269661E-01
0.898400           2.88180039          63.9622002         0.450547413567E-01
0.898880           2.71298770          63.6481118         0.426247947428E-01
0.899360           2.55057735          63.3342849         0.402716689664E-01
0.899840           2.40890187          63.0207463         0.382239502480E-01
0.900320           2.29681169          62.7075094         0.366273785803E-01
0.900800           2.21668833          62.3945863         0.355269336986E-01
0.901280           2.16491173          62.0819887         0.348718166942E-01
0.901760           2.13360038          61.7697284         0.345411973262E-01
0.902240           2.11312781          61.4578170         0.343833854299E-01
0.902720           2.09473746          61.1462661         0.342578147872E-01
0.903200           2.07258034          60.8350870         0.340688317611E-01
0.903680           2.04468507          60.5242912         0.337828834389E-01
0.904160           2.01268370          60.2138898         0.334255718256E-01
0.904640           1.98047075          59.9038939         0.330608015117E-01
0.905120           1.95226585          59.5943148         0.327592633135E-01
0.905600           1.93070138          59.2851632         0.325663500132E-01
0.906080           1.91552600          58.9764501         0.324795065462E-01
0.906560           1.90331591          58.6681861         0.324420445360E-01
0.907040           1.88827917          58.3603820         0.323554971224E-01
0.907520           1.86391571          58.0530484         0.321071117280E-01
0.908000           1.82504908          57.7461955         0.316046635033E-01
0.908480           1.76964526          57.4398339         0.308086764696E-01
0.908960           1.69990295          57.1339738         0.297529269121E-01
0.909440           1.62231482          56.8286253         0.285474936109E-01
0.909920           1.54669356          56.5237985         0.273635814464E-01
0.910400           1.48444281          56.2195034         0.264044098908E-01
0.910880           1.44654899          55.9157497         0.258701527420E-01
0.911360           1.44182156          55.6125473         0.259261915694E-01
0.911840           1.47580537          55.3099059         0.266824784426E-01
0.912320           1.55056525          55.0078349         0.281880800021E-01
0.912800           1.66526893          54.7063439         0.304401430041E-01
0.913280           1.81725343          54.4054422         0.334020524342E-01
0.913760           2.00312436          54.1051390         0.370228114863E-01
0.914240           2.21944854          53.8054436         0.412495166853E-01
0.914720           2.46275504          53.5063649         0.460273286613E-01
0.915200           2.72881276          53.2079119         0.512858456373E-01
0.915680           3.01142843          52.9100935         0.569159537603E-01
0.916160           3.30122310          52.6129184         0.627454852797E-01
0.916640           3.58492770          52.3163953         0.685239815210E-01
0.917120           3.84565654          52.0205327         0.739257430708E-01
0.917600           4.06438098          51.7253391         0.785762075955E-01
0.918080           4.22249380          51.4308228         0.821004520121E-01
0.918560           4.30501182          51.1369921         0.841858632126E-01
0.919040           4.30370989          50.8438551         0.846456249812E-01
0.919520           4.21938932          50.5514199         0.834672760833E-01
0.920000           4.06260058          50.2596946         0.808321779857E-01
