# ort(start) =    -8.1790
#   klo  khi step start
#%    4  246    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.186660           3.33830774          175.925318         0.189757095594E-01
0.186840           1.99191793          176.338487         0.112959908235E-01
0.187020           1.03741195          176.749799         0.586938122268E-02
0.187200          0.464417779          177.159243         0.262147078693E-02
0.187380          0.215124891          177.566805         0.121151524514E-02
0.187560          0.209229043          177.972473         0.117562586239E-02
0.187740          0.365627424          178.376236         0.204975411297E-02
0.187920          0.615667711          178.778081         0.344375389146E-02
0.188100          0.906664447          179.177995         0.506013278250E-02
0.188280           1.19815858          179.575967         0.667215439391E-02
0.188460           1.45570836          179.971986         0.808852750845E-02
0.188640           1.64716046          180.366038         0.913232045108E-02
0.188820           1.74447524          180.758112         0.965088217333E-02
0.189000           1.73112354          181.148197         0.955639393270E-02
0.189180           1.61208775          181.536282         0.888025102461E-02
0.189360           1.42176815          181.922353         0.781524712486E-02
0.189540           1.22528965          182.306401         0.672104567665E-02
0.189720           1.11075822          182.688414         0.608006934900E-02
0.189900           1.17315642          183.068380         0.640829627458E-02
0.190080           1.49361971          183.446288         0.814200016721E-02
0.190260           2.11966330          183.822128         0.115310562727E-01
0.190440           3.05185922          184.195888         0.165685524128E-01
0.190620           4.24053252          184.567557         0.229755033514E-01
0.190800           5.59297476          184.937125         0.302425744409E-01
0.190980           6.98859236          185.304580         0.377140831689E-01
0.191160           8.29742094          185.669913         0.446890979259E-01
0.191340           9.39720328          186.033113         0.505136055326E-01
0.191520           10.1857140          186.394169         0.546460979290E-01
0.191700           10.5875109          186.753070         0.566925667551E-01
0.191880           10.5567032          187.109808         0.564198279740E-01
0.192060           10.0786020          187.464369         0.537627604282E-01
0.192240           9.17269535          187.816731         0.488385422743E-01
0.192420           7.89742847          188.166787         0.419703635315E-01
0.192600           6.35464015          188.517605         0.337084706376E-01
0.192780           4.68944926          188.863241         0.248298674704E-01
0.192960           3.08103483          189.206779         0.162839558430E-01
0.193140           1.72165242          189.548069         0.908293305074E-02
0.193320          0.785035561          189.887114         0.413422240811E-02
0.193500          0.389858246          190.223905         0.204947030758E-02
0.193680          0.567515867          190.558435         0.297817237441E-02
0.193860           1.24455280          190.890694         0.651971439644E-02
0.194040           2.24776660          191.220672         0.117548305862E-01
0.194220           3.33459360          191.548361         0.174086251181E-01
0.194400           4.24420988          191.873751         0.221198045474E-01
0.194580           4.75801488          192.196835         0.247559481728E-01
0.194760           4.75405607          192.517602         0.246941371080E-01
0.194940           4.24010029          192.836046         0.219881105924E-01
0.195120           3.35482173          193.152156         0.173688029282E-01
0.195300           2.33486563          193.465924         0.120686143403E-01
0.195480           1.45508142          193.777343         0.750903791778E-02
0.195660          0.957186775          194.086404         0.493175594905E-02
0.195840          0.986052799          194.393098         0.507246815790E-02
0.196020           1.55133945          194.697418         0.796795079117E-02
0.196200           2.52559694          194.999356         0.129518219799E-01
0.196380           3.67997425          195.298903         0.188427798912E-01
0.196560           4.74817404          195.596053         0.242754082414E-01
0.196740           5.50129666          195.890798         0.280834869935E-01
0.196920           5.81304352          196.183129         0.296307004471E-01
0.197100           5.69731962          196.473039         0.289979716140E-01
0.197280           5.30783547          196.760522         0.269761200753E-01
0.197460           4.89968477          197.045570         0.248657443668E-01
0.197640           4.76312697          197.328175         0.241380987075E-01
0.197820           5.14709929          197.608331         0.260469750985E-01
0.198000           6.19240084          197.886031         0.312927638363E-01
0.198180           7.89153811          198.161268         0.398238172177E-01
0.198360           10.0848974          198.434035         0.508224177455E-01
0.198540           12.4933607          198.704325         0.628741257282E-01
0.198720           14.7783296          198.972133         0.742733636167E-01
0.198900           16.6137254          199.237451         0.833865587877E-01
0.199080           17.7523715          199.500273         0.889841965092E-01
0.199260           18.0715007          199.760593         0.904657939430E-01
0.199440           17.5880781          200.018408         0.879322972364E-01
0.199620           16.4424430          200.273728         0.820998497808E-01
0.199800           14.8564100          200.526586         0.740869844177E-01
0.199980           13.0776023          200.778194         0.651345747366E-01
0.200160           11.3242220          201.025876         0.563321606179E-01
0.200340           9.74336967          201.271037         0.484091988616E-01
0.200520           8.39188758          201.513661         0.416442614108E-01
0.200700           7.24268514          201.753737         0.358986418001E-01
0.200880           6.21308646          201.991260         0.307591846252E-01
0.201060           5.20641721          202.226224         0.257455096427E-01
0.201240           4.15502142          202.458625         0.205228175129E-01
0.201420           3.05282846          202.688457         0.150616788872E-01
0.201600           1.96848201          202.915716         0.970098350652E-02
0.201780           1.03522178          203.140396         0.509609017774E-02
0.201960          0.419943970          203.362494         0.206500206792E-02
0.202140          0.279611744          203.582004         0.137346002268E-02
0.202320          0.716924544          203.798922         0.351780341733E-02
0.202500           1.74778410          204.013244         0.856701293801E-02
0.202680           3.29026047          204.224965         0.161109611265E-01
0.202860           5.17903883          204.434082         0.253335392667E-01
0.203040           7.20215988          204.640589         0.351941904555E-01
0.203220           9.15024325          204.844485         0.446692195246E-01
0.203400           10.8643041          205.045763         0.529847773280E-01
0.203580           12.2681423          205.244422         0.597733287403E-01
0.203760           13.3754126          205.440457         0.651060301878E-01
0.203940           14.2688864          205.633864         0.693897694483E-01
0.204120           15.0579961          205.824640         0.731593463116E-01
0.204300           15.8278792          206.012783         0.768295973675E-01
0.204480           16.5964514          206.198288         0.804878234160E-01
0.204660           17.2942324          206.381153         0.837975377003E-01
0.204840           17.7749861          206.561374         0.860518387284E-01
0.205020           17.8555987          206.738950         0.863678504529E-01
0.205200           17.3739560          206.913876         0.839670899689E-01
0.205380           16.2470495          207.086150         0.784555099257E-01
0.205560           14.5104502          207.255771         0.700122853276E-01
0.205740           12.3252712          207.422753         0.594210185333E-01
0.205920           9.94846217          207.587248         0.479242452841E-01
0.206100           7.67377532          207.749346         0.369376628674E-01
0.206280           5.76032278          207.908326         0.277060707543E-01
0.206460           4.37009947          208.064626         0.210035677415E-01
0.206640           3.53354259          208.218259         0.169703781307E-01
0.206820           3.15368767          208.369223         0.151350934973E-01
0.207000           3.04739045          208.517515         0.146145537892E-01
0.207180           3.01030486          208.663135         0.144266252702E-01
0.207360           2.88471912          208.806080         0.138153022853E-01
0.207540           2.60851855          208.946349         0.124841546757E-01
0.207720           2.22981853          209.083942         0.106647048924E-01
0.207900           1.88317396          209.218855         0.900097632853E-02
0.208080           1.73597397          209.351089         0.829216593678E-02
0.208260           1.92344148          209.480642         0.918195330283E-02
0.208440           2.49429188          209.607514         0.118998208978E-01
0.208620           3.38535438          209.731703         0.161413573818E-01
0.208800           4.43361004          209.853209         0.211271967114E-01
0.208980           5.42150726          209.972032         0.258201400303E-01
0.209160           6.14035431          210.088170         0.292275110732E-01
0.209340           6.45078778          210.201623         0.306885726729E-01
0.209520           6.32067738          210.312391         0.300537564437E-01
0.209700           5.82877680          210.420474         0.277006162794E-01
0.209880           5.13414009          210.525871         0.243872169357E-01
0.210060           4.42270894          210.628583         0.209976674507E-01
0.210240           3.84964212          210.728609         0.182682462272E-01
0.210420           3.49654742          210.825951         0.165849953814E-01
0.210600           3.35678148          210.920609         0.159149051365E-01
0.210780           3.35170324          211.012571         0.158839031315E-01
0.210960           3.36995280          211.102142         0.159636125065E-01
0.211140           3.31431485          211.188724         0.156936165228E-01
0.211320           3.13905752          211.272634         0.148578519940E-01
0.211500           2.86517446          211.353862         0.135562909704E-01
0.211680           2.56979594          211.432410         0.121542195920E-01
0.211860           2.35575007          211.508277         0.111378623413E-01
0.212040           2.31420243          211.581465         0.109376425604E-01
0.212220           2.49497822          211.651974         0.117881169182E-01
0.212400           2.89513626          211.719807         0.136743760771E-01
0.212580           3.46838361          211.784964         0.163769115110E-01
0.212760           4.14926171          211.847446         0.195860832113E-01
0.212940           4.88019971          211.907256         0.230298848810E-01
0.213120           5.62887776          211.964395         0.265557701901E-01
0.213300           6.38815428          212.018864         0.301301221203E-01
0.213480           7.15914099          212.070666         0.337582802370E-01
0.213660           7.92640726          212.119803         0.373675968144E-01
0.213840           8.63913846          212.166275         0.407187167067E-01
0.214020           9.21101220          212.210086         0.434051574156E-01
0.214200           9.54452721          212.251238         0.449680637991E-01
0.214380           9.57490278          212.289732         0.451029952010E-01
0.214560           9.31851344          212.325572         0.438878527423E-01
0.214740           8.90537757          212.358760         0.419355320724E-01
0.214920           8.57728546          212.389297         0.403847348599E-01
0.215100           8.64289748          212.417188         0.406883151334E-01
0.215280           9.39581612          212.442434         0.442275864714E-01
0.215460           11.0163553          212.465039         0.518502023945E-01
0.215640           13.4871135          212.485005         0.634732483108E-01
0.215820           16.5525362          212.502334         0.778934321899E-01
0.216000           19.7424004          212.517023         0.928979716568E-01
0.216180           22.4610712          212.529081         0.105684695650    
0.216360           24.1238456          212.538513         0.113503408016    
0.216540           24.3053122          212.545323         0.114353550061    
0.216720           22.8580640          212.549513         0.107542302562    
0.216900           19.9660250          212.551087         0.939351816148E-01
0.217080           16.1138962          212.550049         0.758122442516E-01
0.217260           11.9778684          212.546403         0.563541336367E-01
0.217440           8.26566004          212.540152         0.388898754686E-01
0.217620           5.54904010          212.531300         0.261092841409E-01
0.217800           4.13449883          212.519852         0.194546476430E-01
0.217980           4.00676456          212.505810         0.188548471078E-01
0.218160           4.85871858          212.489180         0.228657222852E-01
0.218340           6.19639003          212.469966         0.291636043940E-01
0.218520           7.48666411          212.448171         0.352399555407E-01
0.218700           8.30436731          212.423801         0.390933938536E-01
0.218880           8.43752870          212.396859         0.397252988396E-01
0.219060           7.92377742          212.367351         0.373116554616E-01
0.219240           7.01229117          212.335280         0.330246163962E-01
0.219420           6.06767792          212.300652         0.285805901271E-01
0.219600           5.44801886          212.263471         0.256663043603E-01
0.219780           5.39460248          212.223743         0.254194106821E-01
0.219960           5.96469367          212.181472         0.281112843153E-01
0.220140           7.02364679          212.136662         0.331090661760E-01
0.220320           8.29396327          212.089321         0.391059919682E-01
0.220500           9.44244225          212.039451         0.445315350591E-01
0.220680           10.1771468          211.987059         0.480083396616E-01
0.220860           10.3257154          211.932151         0.487217977328E-01
0.221040           9.87475646          211.874731         0.466065793645E-01
0.221220           8.96332388          211.814805         0.423167960282E-01
0.221400           7.83724111          211.752378         0.370113487313E-01
0.221580           6.78111217          211.687457         0.320336040600E-01
0.221760           6.04869489          211.620049         0.285828064293E-01
0.221940           5.80963721          211.550198         0.274622158703E-01
0.222120           6.12319812          211.477307         0.289543980613E-01
0.222300           6.94050192          211.402495         0.328307474127E-01
0.222480           8.12916923          211.325179         0.384675847366E-01
0.222660           9.50990659          211.245400         0.450182894887E-01
0.222840           10.8943695          211.163169         0.515921860125E-01
0.223020           12.1164311          211.078490         0.574024911241E-01
0.223200           13.0531182          210.991371         0.618656497991E-01
0.223380           13.6350909          210.901817         0.646513676272E-01
0.223560           13.8485031          210.809835         0.656919212199E-01
0.223740           13.7302445          210.715433         0.651601278408E-01
0.223920           13.3576917          210.618615         0.634212305514E-01
0.224100           12.8333276          210.519389         0.609603118371E-01
0.224280           12.2648301          210.417762         0.582879982821E-01
0.224460           11.7426855          210.313740         0.558341337798E-01
0.224640           11.3194221          210.207331         0.538488457209E-01
0.224820           10.9960319          210.098540         0.523374979104E-01
0.225000           10.7208970          209.987376         0.510549594626E-01
0.225180           10.4040335          209.873845         0.495727971229E-01
0.225360           9.94511324          209.757954         0.474123296395E-01
0.225540           9.26884997          209.639710         0.442132359487E-01
0.225720           8.35774379          209.519121         0.398901242893E-01
0.225900           7.27143195          209.396194         0.347257120486E-01
0.226080           6.14471319          209.270937         0.293624775455E-01
0.226260           5.16215212          209.143356         0.246823624320E-01
0.226440           4.51434192          209.013460         0.215983311503E-01
0.226620           4.34709059          208.881255         0.208113005668E-01
0.226800           4.71785454          208.746750         0.226008526376E-01
0.226980           5.57247244          208.609952         0.267123998097E-01
0.227160           6.74986081          208.470869         0.323779569388E-01
0.227340           8.01441534          208.329508         0.384698999658E-01
0.227520           9.10788442          208.185878         0.437488100063E-01
0.227700           9.80695530          208.039986         0.471397613753E-01
0.227880           9.97142660          207.891841         0.479644923501E-01
0.228060           9.57096931          207.741449         0.460715439058E-01
0.228240           8.68497525          207.588821         0.418373938764E-01
0.228420           7.47768535          207.433962         0.360485103998E-01
0.228600           6.15722891          207.276883         0.297053333953E-01
0.228780           4.93049646          207.117590         0.238053004039E-01
0.228960           3.96518814          206.956093         0.191595622189E-01
0.229140           3.36654560          206.792399         0.162798323746E-01
0.229320           3.17083746          206.626518         0.153457430978E-01
0.229500           3.35265095          206.458460         0.162388644094E-01
0.229680           3.84008373          206.288236         0.186151367879E-01
0.229860           4.53172156          206.114935         0.219863813392E-01
0.230040           5.31138838          205.940292         0.257909140913E-01
0.230220           6.05976600          205.763571         0.294501401579E-01
0.230400           6.66451954          205.584729         0.324173861666E-01
0.230580           7.03134627          205.403760         0.342318283598E-01
0.230760           7.09708286          205.220674         0.345826896196E-01
0.230940           6.84334594          205.035476         0.333763993288E-01
0.231120           6.30652620          204.848178         0.307863425971E-01
0.231300           5.57878629          204.658788         0.272589628332E-01
0.231480           4.79596015          204.467314         0.234558768910E-01
0.231660           4.11184913          204.273766         0.201291101282E-01
0.231840           3.66324729          204.078153         0.179502177798E-01
0.232020           3.53431311          203.880484         0.173352203674E-01
0.232200           3.73084177          203.680768         0.183171038383E-01
0.232380           4.17348644          203.479014         0.205106480283E-01
0.232560           4.71412905          203.275232         0.231908679150E-01
0.232740           5.17275712          203.069431         0.254728498850E-01
0.232920           5.38555543          202.861620         0.265479268105E-01
0.233100           5.25076069          202.651808         0.259102582903E-01
0.233280           4.75872758          202.440006         0.235068535936E-01
0.233460           3.99687911          202.226222         0.197643958819E-01
0.233640           3.12756511          202.010466         0.154821934456E-01
0.233820           2.34503141          201.792747         0.116209895690E-01
0.234000           1.82407068          201.573076         0.904917817954E-02
0.234180           1.67539543          201.351461         0.832075128373E-02
0.234360           1.92052470          201.127912         0.954877261343E-02
0.234540           2.49274484          200.902440         0.124077380393E-01
0.234720           3.26253923          200.675053         0.162578216693E-01
0.234900           4.07844875          200.445762         0.203468944479E-01
0.235080           4.81000951          200.214575         0.240242724396E-01
0.235260           5.37952322          199.981504         0.269001037905E-01
0.235440           5.77376256          199.746558         0.289054420078E-01
0.235620           6.03371006          199.509747         0.302426831461E-01
0.235800           6.22766730          199.271080         0.312522383703E-01
0.235980           6.41815015          199.030568         0.322470573595E-01
0.236160           6.63433271          198.788221         0.333738723130E-01
0.236340           6.85916222          198.544048         0.345473071024E-01
0.236520           7.03474167          198.298061         0.354755949072E-01
0.236700           7.08318234          198.050267         0.357645683898E-01
0.236880           6.93506787          197.800679         0.350608900372E-01
0.237060           6.55556686          197.549306         0.331844590359E-01
0.237240           5.95960016          197.296158         0.302063670073E-01
0.237420           5.21161041          197.041246         0.264493375273E-01
0.237600           4.41079041          196.784579         0.224143092888E-01
0.237780           3.66721427          196.526167         0.186601831248E-01
0.237960           3.07668559          196.266022         0.156760989588E-01
0.238140           2.70166944          196.004154         0.137837356435E-01
0.238320           2.56284959          195.740572         0.130930934204E-01
0.238500           2.64188960          195.475286         0.135152102579E-01
0.238680           2.89240529          195.208308         0.148170193683E-01
0.238860           3.25420386          194.939655         0.166933909453E-01
0.239040           3.66600499          194.669479         0.188319453671E-01
0.239220           4.07376230          194.395588         0.209560429770E-01
0.239400           4.43433078          194.122081         0.228430004950E-01
0.239580           4.71636237          193.846801         0.243303596110E-01
0.239760           4.90105795          193.569880         0.253193210740E-01
0.239940           4.98453423          193.291340         0.257876749130E-01
0.240120           4.98159868          193.011190         0.258098956138E-01
0.240300           4.92869326          192.729443         0.255731204585E-01
0.240480           4.88275371          192.446108         0.253720575406E-01
0.240660           4.91339716          192.161195         0.255691434111E-01
0.240840           5.08812924          191.874716         0.265179766429E-01
0.241020           5.45333818          191.586681         0.284640776703E-01
0.241200           6.01645515          191.297101         0.314508432836E-01
0.241380           6.73559890          191.005987         0.352638104134E-01
0.241560           7.52163272          190.713348         0.394394665995E-01
0.241740           8.25406288          190.419196         0.433468004000E-01
0.241920           8.80767363          190.123542         0.463260548989E-01
0.242100           9.08280963          189.826395         0.478479803123E-01
0.242280           9.03030637          189.527768         0.476463500418E-01
0.242460           8.66311432          189.227670         0.457814352260E-01
0.242640           8.05053229          188.926113         0.426120676342E-01
0.242820           7.29649320          188.623106         0.386829235094E-01
0.243000           6.50869479          188.318662         0.345621338140E-01
0.243180           5.76865746          188.012790         0.306822607933E-01
0.243360           5.11276414          187.705502         0.272382220411E-01
0.243540           4.53084083          187.396808         0.241777909006E-01
0.243720           3.98292187          187.086719         0.212891748559E-01
0.243900           3.42845212          186.775246         0.183560305846E-01
0.244080           2.85749423          186.462399         0.153247745176E-01
0.244260           2.31221535          186.148190         0.124213689243E-01
0.244440           1.88961190          185.832630         0.101683536645E-01
0.244620           1.72234682          185.515729         0.928410133440E-02
0.244800           1.94186458          185.197498         0.104853716049E-01
0.244980           2.63424050          184.877947         0.142485382246E-01
0.245160           3.80240677          184.557089         0.206028757659E-01
0.245340           5.34734097          184.234933         0.290245768379E-01
0.245520           7.07572127          183.911491         0.384735137512E-01
0.245700           8.73395889          183.586773         0.475740095748E-01
0.245880           10.0607346          183.260790         0.548984566809E-01
0.246060           10.8445801          182.933554         0.592815251970E-01
0.246240           10.9713532          182.605074         0.600824112020E-01
0.246420           10.4491324          182.275363         0.573260822121E-01
0.246600           9.40425192          181.944430         0.516874955349E-01
0.246780           8.05000765          181.612287         0.443252369038E-01
0.246960           6.63669789          181.278945         0.366104177166E-01
0.247140           5.39610589          180.944414         0.298218982321E-01
0.247320           4.49420042          180.608705         0.248836312634E-01
0.247500           4.00278691          180.271830         0.222041731177E-01
0.247680           3.89522908          179.933798         0.216481234554E-01
0.247860           4.06494978          179.594622         0.226340284295E-01
0.248040           4.36003241          179.254311         0.243231661852E-01
0.248220           4.62420045          178.912878         0.258461018153E-01
0.248400           4.73424121          178.570332         0.265119136337E-01
0.248580           4.62617872          178.226684         0.259567120924E-01
0.248760           4.30618370          177.881945         0.242080987601E-01
0.248940           3.84610655          177.536127         0.216637966088E-01
0.249120           3.36660108          177.189240         0.190000311403E-01
0.249300           3.01251456          176.841295         0.170351306692E-01
0.249480           2.92554520          176.492301         0.165760500105E-01
0.249660           3.21851708          176.142275         0.182722578896E-01
0.249840           3.95455862          175.791409         0.224957445308E-01
0.250020           5.13345236          175.436907         0.292609601381E-01
0.250200           6.68663891          175.083999         0.381910336338E-01
0.250380           8.48171094          174.729945         0.485418280602E-01
0.250560           10.3364723          174.374894         0.592772964632E-01
0.250740           12.0415492          174.018870         0.691968014565E-01
0.250920           13.3891215          173.661886         0.770987914816E-01
0.251100           14.2038567          173.303952         0.819592199441E-01
0.251280           14.3710502          172.945078         0.830960344180E-01
0.251460           13.8567839          172.585276         0.802894905271E-01
0.251640           12.7159064          172.224556         0.738332947169E-01
0.251820           11.0857547          171.862929         0.645034665689E-01
0.252000           9.16634081          171.500406         0.534479248737E-01
0.252180           7.19051402          171.136997         0.420161282938E-01
0.252360           5.38963467          170.772713         0.315602801851E-01
0.252540           3.96101681          170.407565         0.232443719277E-01
0.252720           3.04265753          170.041563         0.178936106987E-01
0.252900           2.69884595          169.674718         0.159059993360E-01
0.253080           2.91774122          169.307040         0.172334311368E-01
0.253260           3.61964704          168.938541         0.214258215723E-01
0.253440           4.67308512          168.569231         0.277220527729E-01
0.253620           5.91516162          168.199120         0.351676133079E-01
0.253800           7.17303831          167.828219         0.427403587672E-01
0.253980           8.28418101          167.456539         0.494706331708E-01
0.254160           9.11397195          167.084090         0.545472161018E-01
0.254340           9.56985105          166.710882         0.574038775390E-01
0.254520           9.61126114          166.336926         0.577818849242E-01
0.254700           9.25446792          165.962233         0.557624932910E-01
0.254880           8.57116332          165.586813         0.517623544416E-01
0.255060           7.68001138          165.210677         0.464861686734E-01
0.255240           6.73116368          164.833834         0.408360560275E-01
0.255420           5.88516455          164.456296         0.357855838086E-01
0.255600           5.28920550          164.078072         0.322359071878E-01
0.255780           5.05482679          163.699173         0.308787557481E-01
0.255960           5.24140135          163.319610         0.320929087841E-01
0.256140           5.84882135          162.939393         0.358956864140E-01
0.256320           6.82086801          162.558531         0.419594588247E-01
0.256500           8.05827513          162.177036         0.496881390133E-01
0.256680           9.43820966          161.794918         0.583344012484E-01
0.256860           10.8354850          161.412186         0.671292870210E-01
0.257040           12.1407311          161.028852         0.753947565520E-01
0.257220           13.2719909          160.644925         0.826169323299E-01
0.257400           14.1783818          160.260415         0.884708915576E-01
0.257580           14.8368481          159.875333         0.928026098202E-01
0.257760           15.2448664          159.489688         0.955852791078E-01
0.257940           15.4126897          159.103491         0.968721025531E-01
0.258120           15.3581551          158.716753         0.967645494727E-01
0.258300           15.1054933          158.329482         0.954054361257E-01
0.258480           14.6875934          157.941689         0.929937715527E-01
0.258660           14.1494986          157.553385         0.898076463137E-01
0.258840           13.5501646          157.164578         0.862164032867E-01
0.259020           12.9599443          156.775279         0.826657392340E-01
0.259200           12.4527337          156.385498         0.796284429322E-01
0.259380           12.0936988          155.995245         0.775260731810E-01
0.259560           11.9253290          155.604530         0.766387009451E-01
0.259740           11.9555935          155.213362         0.770268317082E-01
0.259920           12.1518567          154.821752         0.784893375475E-01
0.260100           12.4429539          154.429708         0.805735761366E-01
0.260280           12.7298046          154.037242         0.826410839282E-01
0.260460           12.9027547          153.644362         0.839780549489E-01
0.260640           12.8621025          153.251079         0.839282999776E-01
0.260820           12.5374594          152.857402         0.820206233600E-01
0.261000           11.9018773          152.463340         0.780638632105E-01
0.261180           10.9779308          152.068904         0.721905035457E-01
0.261360           9.83476936          151.674103         0.648414538742E-01
0.261540           8.57708942          151.278946         0.566971784521E-01
0.261720           7.32853854          150.883444         0.485708594153E-01
0.261900           6.21297017          150.487605         0.412855940657E-01
0.262080           5.33708692          150.091439         0.355589029609E-01
0.262260           4.77742695          149.694956         0.319144149732E-01
0.262440           4.57355896          149.298165         0.306337252833E-01
0.262620           4.72801898          148.901075         0.317527525207E-01
0.262800           5.21220637          148.503696         0.350981593749E-01
0.262980           5.97638294          148.106036         0.403520551101E-01
0.263160           6.96125517          147.708107         0.471284571347E-01
0.263340           8.10847580          147.309915         0.550436526746E-01
0.263520           9.36780855          146.911466         0.637649925411E-01
0.263700           10.6996022          146.512716         0.730284889137E-01
0.263880           12.0724548          146.113261         0.826239503455E-01
0.264060           13.4572517          145.711963         0.923551601231E-01
0.264240           14.8198151          145.312577         0.101985770836    
0.264420           16.1148978          144.913017         0.111203935159    
0.264600           17.2839948          144.513257         0.119601448033    
0.264780           18.2584383          144.113307         0.126695019734    
0.264960           18.9676940          143.713178         0.131982983692    
0.265140           19.3511248          143.312878         0.135027116900    
0.265320           19.3702196          142.912417         0.135539094796    
0.265500           19.0178403          142.511803         0.133447475103    
0.265680           18.3216165          142.111045         0.128924648248    
0.265860           17.3401271          141.710153         0.122363336560    
0.266040           16.1525150          141.309134         0.114306234476    
0.266220           14.8441017          140.907997         0.105346055837    
0.266400           13.4917706          140.506752         0.960222229287E-01
0.266580           12.1529698          140.105406         0.867416193181E-01
0.266760           10.8610851          139.703969         0.777435683452E-01
0.266940           9.62797038          139.302449         0.691155860139E-01
0.267120           8.45222306          138.900854         0.608507636412E-01
0.267300           7.33006235          138.499194         0.529249459068E-01
0.267480           6.26498189          138.097476         0.453663749877E-01
0.267660           5.27292134          137.695709         0.382940133952E-01
0.267840           4.38134311          137.293902         0.319121464594E-01
0.268020           3.62274343          136.892063         0.264642328899E-01
0.268200           3.02504235          136.490199         0.221630737030E-01
0.268380           2.60233383          136.088320         0.191223892224E-01
0.268560           2.34929162          135.686434         0.173141230899E-01
0.268740           2.24120359          135.284549         0.165665895271E-01
0.268920           2.23962568          134.882673         0.166042504310E-01
0.269100           2.30171154          134.480814         0.171155384183E-01
0.269280           2.39006417          134.078981         0.178257931036E-01
0.269460           2.47988392          133.677181         0.185512882350E-01
0.269640           2.56125503          133.275423         0.192177595929E-01
0.269820           2.63621513          132.873714         0.198400048329E-01
0.270000           2.71212551          132.472063         0.204731884887E-01
