# ort(start) =    -8.1790
#   klo  khi step start
#%    4 1003    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.100000E-01       71.9200280          84.0538705         0.855642072405    
0.101100E-01       63.5765198          85.5709808         0.742968226043    
0.102200E-01       36.5217815          87.0983223         0.419316704392    
0.103300E-01       11.7193657          88.6357659         0.132219376999    
0.104400E-01       1.58148495          90.1831810         0.175363624563E-01
0.105500E-01      0.880630579          91.7404363         0.959915404023E-02
0.106600E-01       1.77050262          93.3073993         0.189749433576E-01
0.107700E-01       1.86393534          94.8839369         0.196443718115E-01
0.108800E-01      0.630141191          96.4699149         0.653199696116E-02
0.109900E-01      0.569035547          98.0651980         0.580262476978E-02
0.111000E-01       6.98664630          99.6696506         0.700980314013E-01
0.112100E-01       16.3837668          101.283136         0.161762041276    
0.113200E-01       15.7474762          102.905516         0.153028494416    
0.114300E-01       6.48185570          104.536653         0.620055790305E-01
0.115400E-01       13.9276090          106.176408         0.131174234334    
0.116500E-01       52.1464870          107.824641         0.483623100629    
0.117600E-01       92.2495154          109.481211         0.842605909115    
0.118700E-01       93.0487498          111.145978         0.837176039371    
0.119800E-01       56.9224336          112.818800         0.504547412353    
0.120900E-01       26.8347496          114.499534         0.234365578962    
0.122000E-01       28.6120246          116.188038         0.246256198419    
0.123100E-01       44.1958074          117.884168         0.374908760508    
0.124200E-01       46.7738862          119.587780         0.391125967054    
0.125300E-01       35.6865258          121.298730         0.294203622524    
0.126400E-01       24.9019781          123.016873         0.202427338212    
0.127500E-01       17.8322489          124.742063         0.142952973793    
0.128600E-01       9.57999784          126.474154         0.757466842502E-01
0.129700E-01       1.96992649          128.213001         0.153644830587E-01
0.130800E-01       1.33886827          129.958457         0.103022789417E-01
0.131900E-01       6.69948807          131.710374         0.508653029132E-01
0.133000E-01       11.0833055          133.468606         0.830405427167E-01
0.134100E-01       12.4974678          135.233004         0.924143326776E-01
0.135200E-01       15.7882075          137.003422         0.115239512026    
0.136300E-01       23.9812832          138.779710         0.172801075738    
0.137400E-01       33.2818393          140.561721         0.236777402959    
0.138500E-01       38.2844238          142.349306         0.268947035280    
0.139600E-01       39.5537400          144.142316         0.274407551589    
0.140700E-01       43.5166184          145.940602         0.298180339363    
0.141800E-01       54.4161687          147.744016         0.368313858799    
0.142900E-01       68.2098517          149.552408         0.456093303255    
0.144000E-01       76.4902033          151.365628         0.505334031723    
0.145100E-01       75.4939506          153.183528         0.492833344040    
0.146200E-01       68.6412657          155.005959         0.442829851962    
0.147300E-01       60.8861248          156.832769         0.388223233400    
0.148400E-01       53.8708140          158.663811         0.339528046966    
0.149500E-01       46.6933937          160.498935         0.290926501188    
0.150600E-01       38.2363274          162.337991         0.235535299289    
0.151700E-01       28.1756557          164.180831         0.171613552947    
0.152800E-01       18.0987005          166.027304         0.109010386108    
0.153900E-01       11.6289281          167.877262         0.692704179594E-01
0.155000E-01       11.0318582          169.730555         0.649963008557E-01
0.156100E-01       13.7884327          171.587036         0.803582429769E-01
0.157200E-01       14.7533245          173.446554         0.850597732266E-01
0.158300E-01       11.5941354          175.308961         0.661354405527E-01
0.159400E-01       6.36059312          177.174110         0.359002403551E-01
0.160500E-01       2.35389068          179.041851         0.131471534431E-01
0.161600E-01       1.66246187          180.912037         0.918933808999E-02
0.162700E-01       5.68849923          182.784520         0.311213402555E-01
0.163800E-01       15.5379542          184.659152         0.841439698513E-01
0.164900E-01       29.4859317          186.535788         0.158071177998    
0.166000E-01       40.0221821          188.414278         0.212415865608    
0.167100E-01       37.2701619          190.294478         0.195855193796    
0.168200E-01       20.5266352          192.176241         0.106811513729    
0.169300E-01       5.13427095          194.059421         0.264572105171E-01
0.170400E-01       9.15403396          195.943872         0.467176332623E-01
0.171500E-01       29.9287437          197.829450         0.151285583036    
0.172600E-01       43.6293046          199.716009         0.218456721091    
0.173700E-01       35.7826955          201.603406         0.177490530144    
0.174800E-01       22.7310666          203.491497         0.111705240721    
0.175900E-01       30.0153928          205.380138         0.146145548377    
0.177000E-01       56.0072498          207.269186         0.270215032887    
0.178100E-01       73.4610870          209.158499         0.351222099146    
0.179200E-01       65.7789275          211.047935         0.311677665088    
0.180300E-01       44.8472994          212.937352         0.210612647302    
0.181400E-01       29.8090111          214.826610         0.138758467089    
0.182500E-01       23.9656996          216.715568         0.110585962171    
0.183600E-01       20.0963245          218.604087         0.919302322859E-01
0.184700E-01       16.0324471          220.492027         0.727121399974E-01
0.185800E-01       14.5104847          222.379249         0.652510736558E-01
0.186900E-01       14.5503405          224.265615         0.648799435131E-01
0.188000E-01       12.2642469          226.150989         0.542303484948E-01
0.189100E-01       7.28414887          228.035233         0.319430852146E-01
0.190200E-01       2.59036783          229.918210         0.112664752672E-01
0.191300E-01      0.243065042          231.799786         0.104859907806E-02
0.192400E-01      0.880830294          233.679826         0.376938955234E-02
0.193500E-01       4.93632380          235.558195         0.209558568166E-01
0.194600E-01       11.7447830          237.434759         0.494653057673E-01
0.195700E-01       19.5727628          239.309386         0.817885297080E-01
0.196800E-01       27.5394269          241.181944         0.114185276062    
0.197900E-01       34.9955668          243.052301         0.143983688463    
0.199000E-01       39.4660467          244.920327         0.161138306470    
0.200100E-01       39.1410405          246.785891         0.158603234259    
0.201200E-01       36.8234626          248.648865         0.148094231717    
0.202300E-01       36.6770355          250.509120         0.146409981409    
0.203400E-01       37.6743777          252.366527         0.149284368425    
0.204500E-01       35.6989660          254.220962         0.140424950640    
0.205600E-01       31.4661343          256.072296         0.122879884832    
0.206700E-01       29.7541075          257.920406         0.115361587884    
0.207800E-01       30.7046626          259.765165         0.118201616865    
0.208900E-01       29.3593288          261.606452         0.112227082363    
0.210000E-01       25.1245024          263.444142         0.953693719381E-01
0.211100E-01       23.6975361          265.278115         0.893309128104E-01
0.212200E-01       26.5147739          267.108248         0.992660246600E-01
0.213300E-01       26.0584701          268.934421         0.968952580141E-01
0.214400E-01       16.8968922          270.756516         0.624062256736E-01
0.215500E-01       5.33351619          272.574412         0.195671932144E-01
0.216600E-01       1.67397943          274.387993         0.610077507794E-02
0.217700E-01       6.67750180          276.197143         0.241765781595E-01
0.218800E-01       11.8989296          278.001743         0.428016366210E-01
0.219900E-01       11.2840023          279.801681         0.403285722837E-01
0.221000E-01       6.65741362          281.596841         0.236416487964E-01
0.222100E-01       2.77710476          283.387111         0.979968620259E-02
0.223200E-01       2.56312146          285.172378         0.898797238638E-02
0.224300E-01       7.70106688          286.952530         0.268374245387E-01
0.225400E-01       18.8050236          288.727458         0.651307073939E-01
0.226500E-01       32.2860263          290.497052         0.111140633296    
0.227600E-01       40.1327935          292.261203         0.137318238297    
0.228700E-01       36.6489401          294.019803         0.124647862893    
0.229800E-01       25.2888960          295.772747         0.855011025578E-01
0.230900E-01       15.9559272          297.519927         0.536297765977E-01
0.232000E-01       14.3115894          299.261240         0.478230639326E-01
0.233100E-01       15.9241142          300.996582         0.529046346896E-01
0.234200E-01       13.1487196          302.725850         0.434344131111E-01
0.235300E-01       5.76975096          304.448942         0.189514567581E-01
0.236400E-01      0.739999561          306.165757         0.241698995869E-02
0.237500E-01       1.85081788          307.876196         0.601156536462E-02
0.238600E-01       4.92274241          309.580159         0.159013498238E-01
0.239700E-01       5.04404120          311.277549         0.162043205930E-01
0.240800E-01       3.51523064          312.968269         0.112319074844E-01
0.241900E-01       3.91258581          314.652223         0.124346358442E-01
0.243000E-01       5.27219203          316.329316         0.166667828917E-01
0.244100E-01       4.13589891          317.999454         0.130059937346E-01
0.245200E-01       1.10727856          319.662545         0.346389835009E-02
0.246300E-01      0.463723982          321.318497         0.144319106035E-02
0.247400E-01       4.06262571          322.967218         0.125790652412E-01
0.248500E-01       9.42855112          324.608620         0.290459049439E-01
0.249600E-01       13.2383177          326.242613         0.405781377089E-01
0.250700E-01       13.6800644          327.869110         0.417241636385E-01
0.251800E-01       10.5086910          329.488024         0.318939999281E-01
0.252900E-01       5.91904889          331.099269         0.178769614955E-01
0.254000E-01       4.25994811          332.702761         0.128040659975E-01
0.255100E-01       7.69567415          334.298416         0.230203727226E-01
0.256200E-01       13.0243835          335.886152         0.387761848752E-01
0.257300E-01       15.7002616          337.465887         0.465239960812E-01
0.258400E-01       15.9959532          339.037540         0.471804779225E-01
0.259500E-01       18.1786657          340.601033         0.533723153554E-01
0.260600E-01       24.4689008          342.156286         0.715138132285E-01
0.261700E-01       32.9348136          343.703223         0.958234064521E-01
0.262800E-01       40.8677053          345.241767         0.118374163489    
0.263900E-01       47.1301694          346.771842         0.135911177501    
0.265000E-01       50.9673147          348.293375         0.146334435985    
0.266100E-01       51.1320890          349.806293         0.146172581844    
0.267200E-01       47.1526190          351.310523         0.134219204748    
0.268300E-01       40.2219414          352.805993         0.114005833690    
0.269400E-01       32.3461056          354.292635         0.912977081914E-01
0.270500E-01       25.1848729          355.770379         0.707896844940E-01
0.271600E-01       19.5781486          357.239157         0.548040388484E-01
0.272700E-01       15.5597281          358.698902         0.433782430058E-01
0.273800E-01       12.8082385          360.149548         0.355636667077E-01
0.274900E-01       11.2268107          361.591031         0.310483662096E-01
0.276000E-01       10.9901358          363.023286         0.302739141791E-01
0.277100E-01       12.3332602          364.446251         0.338410949905E-01
0.278200E-01       15.5447067          365.859864         0.424881442636E-01
0.279300E-01       20.3803876          367.264064         0.554924631537E-01
0.280400E-01       24.9620542          368.658792         0.677104539211E-01
0.281500E-01       26.4916461          370.043990         0.715905321825E-01
0.282600E-01       24.1087045          371.419598         0.649096188140E-01
0.283700E-01       19.9197827          372.785561         0.534349630780E-01
0.284800E-01       16.2903211          374.141824         0.435404973617E-01
0.285900E-01       13.6307727          375.488332         0.363014548181E-01
0.287000E-01       11.7587736          376.825031         0.312048633799E-01
0.288100E-01       11.2825419          378.151869         0.298360073342E-01
0.289200E-01       12.2495331          379.468794         0.322807389811E-01
0.290300E-01       13.6407578          380.775756         0.358235984155E-01
0.291400E-01       15.4166943          382.072706         0.403501587197E-01
0.292500E-01       18.3153760          383.359596         0.477759685614E-01
0.293600E-01       20.6899994          384.636377         0.537910625063E-01
0.294700E-01       19.5723358          385.903003         0.507182780048E-01
0.295800E-01       16.2493243          387.159430         0.419706277076E-01
0.296900E-01       15.6148336          388.405613         0.402023892262E-01
0.298000E-01       18.0478091          389.641507         0.463190105609E-01
0.299100E-01       18.4590591          390.867072         0.472259251381E-01
0.300200E-01       16.0725978          392.082266         0.409929222234E-01
0.301300E-01       16.6812265          393.287048         0.424148890429E-01
0.302400E-01       21.0003065          394.481379         0.532352290017E-01
0.303500E-01       21.4800127          395.665220         0.542883519320E-01
0.304600E-01       17.2722583          396.838535         0.435246498249E-01
0.305700E-01       19.0710225          398.001286         0.479169871972E-01
0.306800E-01       28.8426641          399.153438         0.722595907264E-01
0.307900E-01       31.6107156          400.294957         0.789685580824E-01
0.309000E-01       25.0161218          401.425809         0.623181699863E-01
0.310100E-01       37.8268433          402.545962         0.939690044928E-01
0.311200E-01       88.0625217          403.655384         0.218162633889    
0.312300E-01       135.649834          404.754044         0.335141392344    
0.313400E-01       120.213568          405.841912         0.296207868016    
0.314500E-01       48.9810264          406.918961         0.120370469702    
0.315600E-01       1.41153845          407.985161         0.345977890525E-02
0.316700E-01       27.8351389          409.040487         0.680498381744E-01
0.317800E-01       84.1213014          410.084912         0.205131422796    
0.318900E-01       96.7615971          411.118411         0.235361867894    
0.320000E-01       59.0379789          412.140960         0.143247055358    
0.321100E-01       22.7584896          413.152536         0.550849568662E-01
0.322200E-01       17.1884646          414.153117         0.415026806502E-01
0.323300E-01       22.7279849          415.142681         0.547474059323E-01
0.324400E-01       18.5675257          416.121209         0.446204742233E-01
0.325500E-01       12.4606616          417.088679         0.298753292410E-01
0.326600E-01       15.4754900          418.045075         0.370187115208E-01
0.327700E-01       20.3812018          418.990378         0.486436035255E-01
0.328800E-01       18.2816435          419.924570         0.435355412795E-01
0.329900E-01       14.4990525          420.847637         0.344520230288E-01
0.331000E-01       15.9618645          421.759564         0.378458864264E-01
0.332100E-01       18.3788523          422.660335         0.434837405382E-01
0.333200E-01       15.5116416          423.549938         0.366229344984E-01
0.334300E-01       9.78589779          424.428360         0.230566538696E-01
0.335400E-01       6.48801895          425.295589         0.152553168078E-01
0.336500E-01       5.82404290          426.151616         0.136665981977E-01
0.337600E-01       5.46978289          426.996429         0.128099031193E-01
0.338700E-01       4.60012524          427.830020         0.107522264023E-01
0.339800E-01       2.99800025          428.652380         0.699401283735E-02
0.340900E-01       1.32109975          429.463503         0.307616303293E-02
0.342000E-01       2.52560738          430.263381         0.586991013601E-02
0.343100E-01       8.38447062          431.052009         0.194511809438E-01
0.344200E-01       15.7263792          431.829381         0.364180387894E-01
0.345300E-01       20.2701841          432.595495         0.468571316854E-01
0.346400E-01       21.8985260          433.350345         0.505330761162E-01
0.347500E-01       22.2740630          434.093931         0.513116204894E-01
0.348600E-01       20.3800805          434.826249         0.468694806374E-01
0.349700E-01       14.7219208          435.547300         0.338009690539E-01
0.350800E-01       7.92162657          436.257082         0.181581615334E-01
0.351900E-01       6.21235484          436.955597         0.142173595481E-01
0.353000E-01       15.1301438          437.642846         0.345718978006E-01
0.354100E-01       34.9081924          438.318831         0.796410965968E-01
0.355200E-01       57.7686915          438.983555         0.131596481964    
0.356300E-01       72.5976976          439.637022         0.165130992339    
0.357400E-01       76.2310610          440.279235         0.173142530812    
0.358500E-01       76.2498710          440.910200         0.172937416650    
0.359600E-01       78.6311443          441.529924         0.178087916670    
0.360700E-01       79.4099254          442.138412         0.179604221852    
0.361800E-01       74.4129611          442.735671         0.168075368469    
0.362900E-01       68.4853418          443.321711         0.154482264358    
0.364000E-01       66.6689105          443.896539         0.150190201117    
0.365100E-01       64.8591109          444.460166         0.145927837658    
0.366200E-01       57.8951242          445.012600         0.130097718912    
0.367300E-01       47.6505192          445.553854         0.106946710896    
0.368400E-01       35.5082524          446.083938         0.795999346498E-01
0.369500E-01       19.2076953          446.602866         0.430084460830E-01
0.370600E-01       5.23337918          447.110649         0.117048860108E-01
0.371700E-01       8.24277808          447.607301         0.184152002665E-01
0.372800E-01       27.5068265          448.092836         0.613864454671E-01
0.373900E-01       41.4418768          448.567270         0.923872059219E-01
0.375000E-01       37.2781944          449.030618         0.830192705928E-01
0.376100E-01       26.5880262          449.482896         0.591524759535E-01
0.377200E-01       19.7703350          449.924121         0.439414872327E-01
0.378300E-01       10.7804924          450.354310         0.239378021719E-01
0.379400E-01       3.89283422          450.773481         0.863589891414E-02
0.380500E-01       25.6587344          451.181654         0.568700747542E-01
0.381600E-01       83.6644223          451.578846         0.185270906616    
0.382700E-01       139.476164          451.965079         0.308599425597    
0.383800E-01       154.317153          452.340373         0.341152729822    
0.384900E-01       140.694038          452.704749         0.310785424892    
0.386000E-01       135.166127          453.058228         0.298341622636    
0.387100E-01       137.806888          453.400833         0.303940527051    
0.388200E-01       117.012078          453.732587         0.257887754721    
0.389300E-01       66.2645518          454.053512         0.145939960955    
0.390400E-01       19.9909858          454.363634         0.439977680095E-01
0.391500E-01       11.2161464          454.662976         0.246691438703E-01
0.392600E-01       38.8505029          454.951564         0.853948111564E-01
0.393700E-01       79.0867896          455.229424         0.173729520773    
0.394800E-01       110.468694          455.496581         0.242523652283    
0.395900E-01       125.807619          455.753062         0.276043387463    
0.397000E-01       131.870175          455.998894         0.289189681283    
0.398100E-01       138.843094          456.234106         0.304324231617    
0.399200E-01       146.881639          456.458726         0.321785148350    
0.400300E-01       148.908132          456.672781         0.326071835465    
0.401400E-01       146.369671          456.876302         0.320370459623    
0.402500E-01       148.454301          457.069319         0.324796031474    
0.403600E-01       154.171800          457.251861         0.337170416544    
0.404700E-01       152.339089          457.423959         0.333036968840    
0.405800E-01       142.182673          457.585645         0.310723631190    
0.406900E-01       134.954352          457.736951         0.294829490292    
0.408000E-01       131.548281          457.877907         0.287299907677    
0.409100E-01       119.324919          458.008548         0.260529895728    
0.410200E-01       96.4166543          458.128906         0.210457478071    
0.411300E-01       78.4630017          458.239015         0.171227239635    
0.412400E-01       75.1611770          458.338909         0.163986027655    
0.413500E-01       79.8710675          458.428621         0.174227925109    
0.414600E-01       87.3566151          458.508188         0.190523566096    
0.415700E-01       100.546746          458.577644         0.219257845179    
0.416800E-01       113.181346          458.637025         0.246777602900    
0.417900E-01       106.984504          458.686366         0.233241081648    
0.419000E-01       76.0370147          458.725706         0.165757039010    
0.420100E-01       37.9533735          458.755079         0.827312332979E-01
0.421200E-01       12.7226553          458.774524         0.277318260754E-01
0.422300E-01       3.38810112          458.784079         0.738495792774E-02
0.423400E-01       2.63239919          458.783781         0.573777735032E-02
0.424500E-01       5.23941374          458.773669         0.114204761258E-01
0.425600E-01       8.42629610          458.753782         0.183677964894E-01
0.426700E-01       10.3513090          458.724158         0.225654324934E-01
0.427800E-01       13.5995940          458.684838         0.296491029339E-01
0.428900E-01       23.6842192          458.635861         0.516405742384E-01
0.430000E-01       40.9859884          458.577268         0.893764066140E-01
0.431100E-01       57.6841258          458.509099         0.125808028572    
0.432200E-01       64.7942464          458.431394         0.141339025251    
0.433300E-01       64.0814643          458.344196         0.139810790237    
0.434400E-01       73.1843710          458.247546         0.159704883505    
0.435500E-01       108.382740          458.141486         0.236570455334    
0.436600E-01       152.919747          458.026057         0.333866916636    
0.437700E-01       158.382944          457.901303         0.345888825374    
0.438800E-01       101.306366          457.767266         0.221305396733    
0.439900E-01       26.6070455          457.623989         0.581417192068E-01
0.441000E-01       1.72006690          457.471516         0.375994317606E-02
0.442100E-01       33.0370360          457.309890         0.722421200938E-01
0.443200E-01       65.8665894          457.139156         0.144084330764    
0.444300E-01       65.5407802          456.959358         0.143428029531    
