# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.165750           7.11873893          231.870354         0.307013760977E-01
0.165900           4.49764742          232.017578         0.193849425734E-01
0.166050           2.43785955          232.162232         0.105006724257E-01
0.166200           1.10617645          232.304316         0.476175589625E-02
0.166350          0.559941241          232.443830         0.240893140352E-02
0.166500          0.742750629          232.580771         0.319351692401E-02
0.166650           1.49864660          232.715141         0.643983282434E-02
0.166800           2.60215350          232.846937         0.111753821383E-01
0.166950           3.79858539          232.976161         0.163046097463E-01
0.167100           4.84711162          233.102811         0.207938788276E-01
0.167250           5.55864536          233.226888         0.238336385626E-01
0.167400           5.82189160          233.348391         0.249493538981E-01
0.167550           5.61361754          233.467321         0.240445537658E-01
0.167700           4.99274859          233.583676         0.213745612589E-01
0.167850           4.08136281          233.697458         0.174643012547E-01
0.168000           3.03816972          233.808666         0.129942562322E-01
0.168150           2.03098808          233.917301         0.868250474727E-02
0.168300           1.21390750          234.023363         0.518712100395E-02
0.168450          0.712570011          234.126853         0.304352106987E-02
0.168600          0.618091659          234.227771         0.263884874306E-02
0.168750          0.987495255          234.326117         0.421419202455E-02
0.168900           1.84696214          234.421893         0.787879542439E-02
0.169050           3.19417907          234.515099         0.136203557227E-01
0.169200           4.99748223          234.605736         0.213016199817E-01
0.169350           7.19181924          234.693804         0.306434132675E-01
0.169500           9.67389172          234.779306         0.412041925995E-01
0.169650           12.3003196          234.862241         0.523724868084E-01
0.169800           14.8926806          234.942611         0.633885891366E-01
0.169950           17.2517126          235.020417         0.734051653347E-01
0.170100           19.1802476          235.095661         0.815848643675E-01
0.170250           20.5114196          235.168344         0.872201558692E-01
0.170400           21.1363336          235.238467         0.898506689584E-01
0.170550           21.0245337          235.306032         0.893497438491E-01
0.170700           20.2316346          235.371040         0.859563462140E-01
0.170850           18.8912162          235.433494         0.802401387231E-01
0.171000           17.1918057          235.493395         0.730033455614E-01
0.171150           15.3434801          235.550744         0.651387459351E-01
0.171300           13.5412671          235.605545         0.574743140710E-01
0.171450           11.9333717          235.657797         0.506385607807E-01
0.171600           10.6010749          235.707505         0.449755510609E-01
0.171750           9.55426284          235.754670         0.405262930564E-01
0.171900           8.74274557          235.799294         0.370770643017E-01
0.172050           8.07981523          235.841379         0.342595318634E-01
0.172200           7.47181192          235.880928         0.316762020176E-01
0.172350           6.84643290          235.917943         0.290203992588E-01
0.172500           6.17327960          235.952427         0.261632383763E-01
0.172650           5.47236963          235.984383         0.231895414624E-01
0.172800           4.80938211          236.013812         0.203775451195E-01
0.172950           4.27945853          236.040718         0.181301707627E-01
0.173100           3.98374284          236.065105         0.168756108619E-01
0.173250           4.00406740          236.086980         0.169601364486E-01
0.173400           4.38116327          236.106386         0.185558863428E-01
0.173550           5.10068447          236.123405         0.216017741932E-01
0.173700           6.08957308          236.137702         0.257882287450E-01
0.173850           7.22330113          236.149495         0.305878322668E-01
0.174000           8.34268663          236.158786         0.353265985556E-01
0.174150           9.27754483          236.165579         0.392840686798E-01
