# ort(start) =    -7.9581
#   klo  khi step start
#%    7 1305    1    7

# Energy[ev]             flux               DELTA(E)           Probability
0.202960E-01       90.9792440          660.053764         0.137836111199    
0.204000E-01       86.8233685          659.332572         0.131683723985    
0.205040E-01       88.1967086          658.590626         0.133917345748    
0.206080E-01       82.5158099          657.828143         0.125436728180    
0.207120E-01       73.9022350          657.045340         0.112476613871    
0.208160E-01       74.2028082          656.242435         0.113072249244    
0.209200E-01       72.4678496          655.419644         0.110567100427    
0.210240E-01       62.6045226          654.577183         0.956411623472E-01
0.211280E-01       62.4180871          653.715267         0.954820703337E-01
0.212320E-01       71.0512820          652.834112         0.108835124736    
0.213360E-01       63.7431604          651.933932         0.977754911187E-01
0.214400E-01       38.1522208          651.014940         0.586042170183E-01
0.215440E-01       13.4960811          650.077351         0.207607311220E-01
0.216480E-01       2.16634889          649.121375         0.333735564545E-02
0.217520E-01       11.1509386          648.147227         0.172043296496E-01
0.218560E-01       33.1967450          647.155116         0.512964266775E-01
0.219600E-01       39.7845079          646.145254         0.615720809478E-01
0.220640E-01       22.1493087          645.117851         0.343337402559E-01
0.221680E-01       5.28096661          644.073115         0.819932781225E-02
0.222720E-01       1.12155838          643.011257         0.174422822129E-02
0.223760E-01       3.65399867          641.932483         0.569218533863E-02
0.224800E-01       22.7903307          640.837002         0.355633814135E-01
0.225840E-01       61.0007039          639.725019         0.953545696415E-01
0.226880E-01       86.4028065          638.596740         0.135301045284    
0.227920E-01       78.9594290          637.452371         0.123867182178    
0.228960E-01       60.3807805          636.292115         0.948947489093E-01
0.230000E-01       50.7443076          635.116177         0.798976776996E-01
0.231040E-01       43.5188715          633.924758         0.686499003764E-01
0.232080E-01       34.0377134          632.718060         0.537960199650E-01
0.233120E-01       29.3211391          631.496285         0.464312138621E-01
0.234160E-01       26.8637656          630.259633         0.426233320784E-01
0.235200E-01       16.5789085          629.008303         0.263572172465E-01
0.236240E-01       3.46494217          627.742493         0.551968714358E-02
0.237280E-01       2.38461848          626.462401         0.380648301039E-02
0.238320E-01       11.3947210          625.168223         0.182266478353E-01
0.239360E-01       14.4487952          623.860157         0.231603109016E-01
0.240400E-01       8.74598705          622.538396         0.140489118633E-01
