# ort(start) =    -8.1790
#   klo  khi step start
#%    4  325    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.596940E-01       82.8886067          401.494049         0.206450399340    
0.597680E-01       85.1999101          401.300759         0.212309366822    
0.598420E-01       86.1263423          401.104872         0.214722752752    
0.599160E-01       85.7126138          400.906396         0.213797072408    
0.599900E-01       84.0673212          400.705340         0.209798354949    
0.600640E-01       81.3499014          400.501713         0.203119983367    
0.601380E-01       77.7556238          400.295525         0.194245548541    
0.602120E-01       73.4997807          400.086784         0.183709594314    
0.602860E-01       68.8022067          399.875499         0.172059070703    
0.603600E-01       63.8731526          399.661679         0.159818056023    
0.604340E-01       58.9013643          399.445333         0.147457885618    
0.605080E-01       54.0449945          399.226472         0.135374275724    
0.605820E-01       49.4257212          399.005103         0.123872403691    
0.606560E-01       45.1261849          398.781236         0.113160251569    
0.607300E-01       41.1906026          398.554879         0.103349889145    
0.608040E-01       37.6281927          398.326044         0.944658107764E-01
0.608780E-01       34.4188671          398.094737         0.864589854903E-01
0.609520E-01       31.5205191          397.860969         0.792249593938E-01
0.610260E-01       28.8771710          397.624750         0.726241789109E-01
0.611000E-01       26.4272421          397.386087         0.665026859197E-01
0.611740E-01       24.1112533          397.144991         0.607114625356E-01
0.612480E-01       21.8783818          396.901471         0.551229546296E-01
0.613220E-01       19.6914291          396.655536         0.496436511967E-01
0.613960E-01       17.5299220          396.407196         0.442220076678E-01
0.614700E-01       15.3912484          396.156459         0.388514386646E-01
0.615440E-01       13.2898943          395.903336         0.335685332573E-01
0.616180E-01       11.2550060          395.647835         0.284470303230E-01
0.616920E-01       9.32661886          395.389967         0.235884054722E-01
0.617660E-01       7.55098620          395.129740         0.191101439284E-01
0.618400E-01       5.97548291          394.867164         0.151328939533E-01
0.619140E-01       4.64356485          394.602248         0.117677100672E-01
0.619880E-01       3.59022704          394.335002         0.910451016782E-02
0.620620E-01       2.83833473          394.065436         0.720269902277E-02
0.621360E-01       2.39610460          393.793559         0.608467190271E-02
0.622100E-01       2.25590093          393.519380         0.573262980978E-02
0.622840E-01       2.39439211          393.242909         0.608883736119E-02
0.623580E-01       2.77399733          392.964155         0.705916122804E-02
0.624320E-01       3.34544989          392.683128         0.851946428557E-02
0.625060E-01       4.05122132          392.399839         0.103242176054E-01
0.625800E-01       4.82949268          392.114295         0.123165432684E-01
0.626540E-01       5.61833128          391.826507         0.143388239064E-01
0.627280E-01       6.35973176          391.536484         0.162430118783E-01
0.628020E-01       7.00320847          391.244237         0.178998380442E-01
0.628760E-01       7.50867828          390.949774         0.192062479185E-01
0.629500E-01       7.84844277          390.653105         0.200905679937E-01
0.630240E-01       8.00816047          390.354240         0.205151107493E-01
0.630980E-01       7.98678579          390.053189         0.204761453234E-01
0.631720E-01       7.79553478          389.749961         0.200013740807E-01
0.632460E-01       7.45601233          389.444567         0.191452467725E-01
0.633200E-01       6.99769515          389.137014         0.179825996735E-01
0.633940E-01       6.45500642          388.827314         0.166012164956E-01
0.634680E-01       5.86423886          388.515476         0.150939646361E-01
0.635420E-01       5.26058171          388.201510         0.135511623950E-01
0.636160E-01       4.67548653          387.885425         0.120537824552E-01
0.636900E-01       4.13456736          387.567232         0.106680003457E-01
0.637640E-01       3.65617773          387.246939         0.944146321681E-02
0.638380E-01       3.25074508          386.924557         0.840149590419E-02
0.639120E-01       2.92087631          386.600096         0.755529121108E-02
0.639860E-01       2.66218323          386.273564         0.689196329000E-02
0.640600E-01       2.46471794          385.944973         0.638619002429E-02
0.641340E-01       2.31485978          385.614332         0.600304395020E-02
0.642080E-01       2.19746188          385.281650         0.570352074531E-02
0.642820E-01       2.09804779          384.946937         0.545022595347E-02
0.643560E-01       2.00484893          384.610203         0.521267743234E-02
0.644300E-01       1.91049108          384.271458         0.497172256730E-02
0.645040E-01       1.81317107          383.930712         0.472265180415E-02
0.645780E-01       1.71721085          383.587974         0.447670668511E-02
0.646520E-01       1.63293128          383.243255         0.426082197075E-02
0.647260E-01       1.57584772          382.896564         0.411559640058E-02
0.648000E-01       1.56524947          382.547911         0.409164295884E-02
0.648740E-01       1.62228033          382.197305         0.424461479079E-02
0.649480E-01       1.76768368          381.844757         0.462932552729E-02
0.650220E-01       2.01940836          381.490277         0.529347269367E-02
0.650960E-01       2.39028964          381.133873         0.627152243807E-02
0.651700E-01       2.88601915          380.775557         0.757931831912E-02
0.652440E-01       3.50360054          380.415338         0.920993502721E-02
0.653180E-01       4.23045299          380.053225         0.111312119185E-01
0.653920E-01       5.04427652          379.689229         0.132852768380E-01
0.654660E-01       5.91373339          379.323359         0.155902167630E-01
0.655400E-01       6.79993417          378.955626         0.179438797446E-01
0.656140E-01       7.65865005          378.586038         0.202296156598E-01
0.656880E-01       8.44310987          378.214607         0.223235954235E-01
0.657620E-01       9.10718666          377.841341         0.241032033027E-01
0.658360E-01       9.60873833          377.466251         0.254558872505E-01
0.659100E-01       9.91284472          377.089347         0.262877877853E-01
0.659840E-01       9.99468083          376.710637         0.265314537019E-01
0.660580E-01       9.84178403          376.330133         0.261519957041E-01
0.661320E-01       9.45551141          375.947844         0.251511254996E-01
0.662060E-01       8.85153963          375.563780         0.235686722523E-01
0.662800E-01       8.05932913          375.177950         0.214813507380E-01
0.663540E-01       7.12055327          374.790365         0.189987628723E-01
0.664280E-01       6.08657425          374.401034         0.162568307734E-01
0.665020E-01       5.01512515          374.009967         0.134090681753E-01
0.665760E-01       3.96642485          373.617175         0.106162808408E-01
0.666500E-01       2.99900464          373.222666         0.803543008905E-02
0.667240E-01       2.16555640          372.826451         0.580848381430E-02
0.667980E-01       1.50912047          372.428539         0.405210749168E-02
0.668720E-01       1.05991396          372.028941         0.284900943253E-02
0.669460E-01      0.833059524          371.627665         0.224165098868E-02
0.670200E-01      0.827411595          371.224723         0.222886985564E-02
0.670940E-01       1.02559738          370.820123         0.276575437335E-02
0.671680E-01       1.39529878          370.413876         0.376686422327E-02
0.672420E-01       1.89170619          370.005992         0.511263662824E-02
0.673160E-01       2.46098296          369.596479         0.665856709865E-02
0.673900E-01       3.04449802          369.185349         0.824652991734E-02
0.674640E-01       3.58351989          368.772610         0.971742420950E-02
0.675380E-01       4.02402374          368.358272         0.109242116787E-01
0.676120E-01       4.32124828          367.942346         0.117443624558E-01
0.676860E-01       4.44365138          367.524841         0.120907510894E-01
0.677600E-01       4.37595384          367.105767         0.119201446243E-01
0.678340E-01       4.12102465          366.685134         0.112385921050E-01
0.679080E-01       3.70044519          366.262950         0.101032473650E-01
0.679820E-01       3.15368697          365.839227         0.862041774377E-02
0.680560E-01       2.53594023          365.413974         0.693991037005E-02
0.681300E-01       1.91473133          364.987200         0.524602324164E-02
0.682040E-01       1.36555718          364.558916         0.374577913182E-02
0.682780E-01      0.966838178          364.129130         0.265520689767E-02
0.683520E-01      0.794542027          363.697853         0.218462116260E-02
0.684260E-01      0.916854405          363.265095         0.252392651393E-02
0.685000E-01       1.38926884          362.830865         0.382897093605E-02
0.685740E-01       2.25043631          362.395172         0.620989592999E-02
0.686480E-01       3.51905888          361.958028         0.972228437667E-02
0.687220E-01       5.19203510          361.519440         0.143617037693E-01
0.687960E-01       7.24397471          361.079419         0.200619983542E-01
0.688700E-01       9.62810284          360.637974         0.266974182500E-01
0.689440E-01       12.2784778          360.195116         0.340884072973E-01
0.690180E-01       15.1133580          359.750854         0.420106243135E-01
0.690920E-01       18.0394788          359.305196         0.502065626337E-01
0.691660E-01       20.9569483          358.858154         0.583989748537E-01
0.692400E-01       23.7644341          358.409737         0.663052135865E-01
0.693140E-01       26.3643124          357.959953         0.736515695936E-01
0.693880E-01       28.6674610          357.508814         0.801867252789E-01
0.694620E-01       30.5974202          357.056328         0.856935385036E-01
0.695360E-01       32.0936972          356.602504         0.899985188402E-01
0.696100E-01       33.1140617          356.147354         0.929785421732E-01
0.696840E-01       33.6357500          355.690885         0.945645542970E-01
0.697580E-01       33.6555745          355.233108         0.947422234730E-01
0.698320E-01       33.1890042          354.774032         0.935497000543E-01
0.699060E-01       32.2683428          354.313666         0.910728144717E-01
0.699800E-01       30.9401775          353.852021         0.874381822130E-01
0.700540E-01       29.2623066          353.389105         0.828047786511E-01
0.701280E-01       27.3003647          352.924928         0.773545943688E-01
0.702020E-01       25.1243648          352.459500         0.712829835768E-01
0.702760E-01       22.8053615          351.992830         0.647892784288E-01
0.703500E-01       20.4124084          351.524927         0.580681675087E-01
0.704240E-01       18.0099477          351.055802         0.513022364830E-01
0.704980E-01       15.6557279          350.585462         0.446559529514E-01
0.705720E-01       13.3992994          350.113918         0.382712560472E-01
0.706460E-01       11.2811005          349.641179         0.322647937417E-01
0.707200E-01       9.33210418          349.167255         0.267267450129E-01
0.707940E-01       7.57396878          348.692154         0.217210760259E-01
0.708680E-01       6.01961255          348.215886         0.172870130082E-01
0.709420E-01       4.67411649          347.738461         0.134414711529E-01
0.710160E-01       3.53585512          347.259888         0.101821582113E-01
0.710900E-01       2.59775505          346.780175         0.749107137961E-02
0.711640E-01       1.84858858          346.299334         0.533812341824E-02
0.712380E-01       1.27422109          345.817371         0.368466478613E-02
0.713120E-01      0.858745860          345.334298         0.248670886272E-02
0.713860E-01      0.585456612          344.850123         0.169771321964E-02
0.714600E-01      0.437625067          344.364855         0.127081803031E-02
0.715340E-01      0.399067682          343.878504         0.116049033933E-02
0.716080E-01      0.454501434          343.391079         0.132356797351E-02
0.716820E-01      0.589702556          342.902588         0.171973783799E-02
0.717560E-01      0.791494281          342.413042         0.231151908343E-02
0.718300E-01       1.04759952          341.922449         0.306385124990E-02
0.719040E-01       1.34640176          341.430819         0.394341015312E-02
0.719780E-01       1.67666197          340.938160         0.491778910550E-02
0.720520E-01       2.02724106          340.444482         0.595468913833E-02
0.721260E-01       2.38687532          339.949794         0.702125833475E-02
0.722000E-01       2.74404736          339.454104         0.808370652367E-02
0.722740E-01       3.08698599          338.957423         0.910729719617E-02
0.723480E-01       3.40381670          338.459758         0.100567840460E-01
0.724220E-01       3.68286924          337.961120         0.108973163757E-01
0.724960E-01       3.91313226          337.461516         0.115957881631E-01
0.725700E-01       4.08482717          336.960957         0.121225533283E-01
0.726440E-01       4.19005707          336.459450         0.124533790745E-01
0.727180E-01       4.22347178          335.957005         0.125714651272E-01
0.727920E-01       4.18288017          335.453632         0.124693244500E-01
0.728660E-01       4.06973674          334.949338         0.121503053933E-01
0.729400E-01       3.88943143          334.444132         0.116295400373E-01
0.730140E-01       3.65132209          333.938024         0.109341309432E-01
0.730880E-01       3.36846649          333.431023         0.101024387581E-01
0.731620E-01       3.05703470          332.923137         0.918240385740E-02
0.732360E-01       2.73541186          332.414375         0.822892169698E-02
0.733100E-01       2.42303301          331.904746         0.730038674836E-02
0.733840E-01       2.13902235          331.394259         0.645461497317E-02
0.734580E-01       1.90073706          330.882922         0.574443988518E-02
0.735320E-01       1.72233581          330.370745         0.521334240385E-02
0.736060E-01       1.61350273          329.857736         0.489151097133E-02
0.736800E-01       1.57845605          329.343903         0.479272891888E-02
0.737540E-01       1.61535629          328.829256         0.491244700926E-02
0.738280E-01       1.71620144          328.313803         0.522732040053E-02
0.739020E-01       1.86725781          327.797552         0.569637508247E-02
0.739760E-01       2.05002863          327.280513         0.626382735455E-02
0.740500E-01       2.24271059          326.762695         0.686342300167E-02
0.741240E-01       2.42203788          326.244105         0.742400504156E-02
0.741980E-01       2.56536783          325.724752         0.787587623298E-02
0.742720E-01       2.65282787          325.204645         0.815741075594E-02
0.743460E-01       2.66932370          324.683792         0.822130258074E-02
0.744200E-01       2.60620788          324.162202         0.803982655567E-02
0.744940E-01       2.46242631          323.639884         0.760853785521E-02
0.745680E-01       2.24499840          323.116845         0.694794602070E-02
0.746420E-01       1.96874212          322.593095         0.610286502162E-02
0.747160E-01       1.65522287          322.068642         0.513934812674E-02
0.747900E-01       1.33098049          321.543494         0.413934822173E-02
0.748640E-01       1.02516317          321.017659         0.319347906482E-02
0.749380E-01      0.766764649          320.491147         0.239246748999E-02
0.750120E-01      0.581712980          319.963965         0.181805779457E-02
0.750860E-01      0.490090810          319.436121         0.153423729400E-02
0.751600E-01      0.503772350          318.907625         0.157968110625E-02
0.752340E-01      0.624740196          318.378484         0.196225633111E-02
0.753080E-01      0.844295408          317.848707         0.265628077190E-02
0.753820E-01       1.14330030          317.318301         0.360300776088E-02
0.754560E-01       1.49350103          316.787276         0.471452342661E-02
0.755300E-01       1.85987411          316.255639         0.588092000514E-02
0.756040E-01       2.20383705          315.723398         0.698027787953E-02
0.756780E-01       2.48706845          315.190563         0.789068185198E-02
0.757520E-01       2.67560681          314.657140         0.850324519376E-02
0.758260E-01       2.74384870          314.123138         0.873494617477E-02
0.759000E-01       2.67805181          313.588565         0.854001740855E-02
0.759740E-01       2.47897019          313.053430         0.791868082380E-02
0.760480E-01       2.16330782          312.517739         0.692219207695E-02
0.761220E-01       1.76376809          311.981502         0.565343804988E-02
0.761960E-01       1.32759513          311.444726         0.426269902187E-02
0.762700E-01      0.913636565          310.907420         0.293861293173E-02
0.763440E-01      0.588096241          310.369591         0.189482558301E-02
0.764180E-01      0.419275004          309.831247         0.135323666924E-02
0.764920E-01      0.471706820          309.292396         0.152511612458E-02
0.765660E-01      0.800174132          308.753046         0.259163153951E-02
0.766400E-01       1.44412247          308.213205         0.468546592147E-02
0.767140E-01       2.42298469          307.672882         0.787519743540E-02
0.767880E-01       3.73286902          307.132082         0.121539534245E-01
0.768620E-01       5.34496584          306.590815         0.174335484709E-01
0.769360E-01       7.20589295          306.049089         0.235448926715E-01
0.770100E-01       9.24003997          305.506910         0.302449458763E-01
0.770840E-01       11.3538021          304.964288         0.372299397587E-01
0.771580E-01       13.4414274          304.421229         0.441540410392E-01
0.772320E-01       15.3920566          303.877741         0.506521356899E-01
0.773060E-01       17.0974180          303.333832         0.563650215450E-01
0.773800E-01       18.4595756          302.789509         0.609650433474E-01
0.774540E-01       19.3981051          302.244781         0.641801159637E-01
0.775280E-01       19.8561123          301.699654         0.658141698173E-01
0.776020E-01       19.8045927          301.154137         0.657623131265E-01
0.776760E-01       19.2447644          300.608237         0.640194180834E-01
0.777500E-01       18.2081704          300.061962         0.606813682551E-01
0.778240E-01       16.7545294          299.515318         0.559388066046E-01
0.778980E-01       14.9675033          298.968314         0.500638448685E-01
0.779720E-01       12.9487182          298.420956         0.433907805500E-01
0.780460E-01       10.8105249          297.873254         0.362923652362E-01
0.781200E-01       8.66808034          297.325213         0.291535327885E-01
0.781940E-01       6.63138814          296.776841         0.223446955051E-01
0.782680E-01       4.79792817          296.228146         0.161967329572E-01
0.783420E-01       3.24644776          295.679135         0.109796308910E-01
0.784160E-01       2.03237966          295.129815         0.688639220793E-02
0.784900E-01       1.18520506          294.580193         0.402336981256E-02
0.785640E-01      0.707908959          294.030278         0.240760565258E-02
0.786380E-01      0.578494273          293.480075         0.197115348365E-02
0.787120E-01      0.753347558          292.929593         0.257177005957E-02
0.787860E-01       1.17209823          292.378839         0.400883401392E-02
0.788600E-01       1.76349807          291.827819         0.604294023258E-02
0.789340E-01       2.45177815          291.276541         0.841735536059E-02
0.790080E-01       3.16292187          290.725012         0.108794281225E-01
0.790820E-01       3.83032475          290.173239         0.132001309496E-01
0.791560E-01       4.39939138          289.621229         0.151901550601E-01
0.792300E-01       4.83073668          289.068990         0.167113625255E-01
0.793040E-01       5.10180214          288.516528         0.176828765373E-01
0.793780E-01       5.20685212          287.963850         0.180816172908E-01
0.794520E-01       5.15546699          287.410963         0.179376142750E-01
0.795260E-01       4.96978297          286.857875         0.173248964407E-01
0.796000E-01       4.68083275          286.304591         0.163491361831E-01
0.796740E-01       4.32440551          285.751120         0.151334682564E-01
0.797480E-01       3.93686617          285.197468         0.138040011197E-01
0.798220E-01       3.55135111          284.643641         0.124764814385E-01
0.798960E-01       3.19469419          284.089648         0.112453734935E-01
0.799700E-01       2.88534193          283.535493         0.101762989070E-01
0.800440E-01       2.63239973          282.981185         0.930238429838E-02
0.801180E-01       2.43582559          282.426730         0.862462835513E-02
0.801920E-01       2.28766612          281.872135         0.811597118030E-02
0.802660E-01       2.17412540          281.317406         0.772837142981E-02
0.803400E-01       2.07817857          280.762550         0.740190799973E-02
0.804140E-01       1.98239854          280.207574         0.707475001436E-02
0.804880E-01       1.87165703          279.652485         0.669279600262E-02
0.805620E-01       1.73539090          279.097288         0.621787087042E-02
0.806360E-01       1.56918700          278.541991         0.563357430066E-02
0.807100E-01       1.37552530          277.986601         0.494817121308E-02
0.807840E-01       1.16362088          277.431123         0.419426942705E-02
0.808580E-01      0.948410082          276.875564         0.342540189380E-02
0.809320E-01      0.748821484          276.319931         0.270997998752E-02
0.810060E-01      0.585550292          275.764230         0.212337289330E-02
0.810800E-01      0.478605663          275.208468         0.173906590365E-02
0.811540E-01      0.444920161          274.652651         0.161993761837E-02
0.812280E-01      0.496297500          274.096785         0.181066516344E-02
0.813020E-01      0.637930998          273.540877         0.233212309872E-02
0.813760E-01      0.867656229          272.984933         0.317840335896E-02
0.814500E-01       1.17601539          272.428960         0.431677817904E-02
0.815240E-01       1.54711764          271.872963         0.569059029348E-02
0.815980E-01       1.96018972          271.316949         0.722472270888E-02
0.816720E-01       2.39163421          270.760924         0.883301094541E-02
0.817460E-01       2.81735773          270.204895         0.104267457186E-01
0.818200E-01       3.21510353          269.648867         0.119232970105E-01
0.818940E-01       3.56652534          269.092847         0.132538838211E-01
0.819680E-01       3.85877177          268.536841         0.143696177947E-01
0.820420E-01       4.08540869          267.980855         0.152451513583E-01
0.821160E-01       4.24658407          267.424895         0.158795391008E-01
0.821900E-01       4.34842796          266.868967         0.162942436314E-01
0.822640E-01       4.40176846          266.313077         0.165285479636E-01
0.823380E-01       4.42032367          265.757231         0.166329384781E-01
0.824120E-01       4.41859052          265.201435         0.166612617485E-01
0.824860E-01       4.40968742          264.645695         0.166626077784E-01
0.825600E-01       4.40341427          264.090018         0.166739141228E-01
0.826340E-01       4.40477056          263.534408         0.167142142837E-01
0.827080E-01       4.41312113          262.978872         0.167812763987E-01
0.827820E-01       4.42212663          262.423415         0.168511130355E-01
0.828560E-01       4.42046825          261.868044         0.168805180940E-01
0.829300E-01       4.39330450          261.312764         0.168124374596E-01
0.830040E-01       4.32431097          260.757581         0.165836442642E-01
0.830780E-01       4.19808232          260.202501         0.161339045444E-01
0.831520E-01       4.00262684          259.647530         0.154156168752E-01
0.832260E-01       3.73166354          259.092672         0.144028139067E-01
0.833000E-01       3.38644291          258.537935         0.130984372457E-01
0.833740E-01       2.97685405          257.983322         0.115389399012E-01
0.834480E-01       2.52164936          257.428841         0.979551999714E-02
0.835220E-01       2.04770629          256.874497         0.797162160297E-02
0.835960E-01       1.58834516          256.320295         0.619672024579E-02
0.836700E-01       1.18082238          255.766241         0.461680312332E-02
0.837440E-01      0.863208957          255.212340         0.338231668869E-02
0.838180E-01      0.670936024          254.658598         0.263464901204E-02
0.838920E-01      0.633333749          254.105020         0.249240942757E-02
0.839660E-01      0.770503148          253.551613         0.303884144154E-02
0.840400E-01       1.09083964          252.998380         0.431164674199E-02
0.841140E-01       1.58947445          252.445328         0.629631161336E-02
0.841880E-01       2.24781987          251.892461         0.892372825342E-02
0.842620E-01       3.03430459          251.339786         0.120725199615E-01
0.843360E-01       3.90627494          250.787308         0.155760471802E-01
0.844100E-01       4.81292859          250.235031         0.192336323386E-01
0.844840E-01       5.69904802          249.682962         0.228251378292E-01
0.845580E-01       6.50922341          249.131105         0.261277025737E-01
0.846320E-01       7.19220456          248.579465         0.289332207878E-01
0.847060E-01       7.70500468          248.028049         0.310650538162E-01
0.847800E-01       8.01639716          247.476860         0.323925119856E-01
0.848540E-01       8.10949727          246.925904         0.328418247161E-01
0.849280E-01       7.98320085          246.375187         0.324026170862E-01
0.850020E-01       7.65235170          245.824713         0.311293018674E-01
0.850760E-01       7.14662192          245.274487         0.291372413215E-01
0.851500E-01       6.50820165          244.724515         0.265939914351E-01
0.852240E-01       5.78849826          244.174801         0.237063703429E-01
0.852980E-01       5.04412966          243.625350         0.207044531626E-01
0.853720E-01       4.33255432          243.076168         0.178238547551E-01
0.854460E-01       3.70770758          242.527259         0.152877972984E-01
0.855200E-01       3.21600730          241.978629         0.132904600733E-01
0.855940E-01       2.89305333          241.430281         0.119829762658E-01
0.856680E-01       2.76127867          240.882221         0.114631899699E-01
