# ort(start) =    -8.1790
#   klo  khi step start
#%    4   91    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.962620           8.70972546          97.1332470         0.896678092946E-01
0.963160           9.01945107          97.2653395         0.927303716028E-01
0.963700           9.42969365          97.3950456         0.968190280459E-01
0.964240           9.88936791          97.5223580         0.101406160702    
0.964780           10.3240536          97.6472697         0.105728031817    
0.965320           10.6496311          97.7697739         0.108925598342    
0.965860           10.7907054          97.8898639         0.110233123100    
0.966400           10.6988149          98.0075332         0.109163189578    
0.966940           10.3650026          98.1227754         0.105632994236    
0.967480           9.82285231          98.2355846         0.999928116859E-01
0.968020           9.14103944          98.3459547         0.929477930571E-01
0.968560           8.40771846          98.4538800         0.853975329173E-01
0.969100           7.71145973          98.5593550         0.782417836258E-01
0.969640           7.12410543          98.6623742         0.722069125446E-01
0.970180           6.68971353          98.7629326         0.677350636985E-01
0.970720           6.42130431          98.8610251         0.649528395880E-01
0.971260           6.30447677          98.9566470         0.637094825525E-01
0.971800           6.30516521          99.0497936         0.636565204427E-01
0.972340           6.37843737          99.1404604         0.643373789033E-01
0.972880           6.47618901          99.2286433         0.652653184770E-01
0.973420           6.55316361          99.3143383         0.659840635669E-01
0.973960           6.57199398          99.3975414         0.661182750568E-01
0.974500           6.50823045          99.4782490         0.654236530293E-01
0.975040           6.35547453          99.5564577         0.638378933710E-01
0.975580           6.12930742          99.6321641         0.615193645674E-01
0.976120           5.86760729          99.7053651         0.588494639126E-01
0.976660           5.62493628          99.7760579         0.563756115210E-01
0.977200           5.46027049          99.8442398         0.546878868834E-01
0.977740           5.42001044          99.9099081         0.542489782775E-01
0.978280           5.52087529          99.9730607         0.552236297680E-01
0.978820           5.73867253          100.033695         0.573673951422E-01
0.979360           6.00813781          100.091810         0.600262680257E-01
0.979900           6.23598087          100.147403         0.622680237656E-01
0.980440           6.32484328          100.200473         0.631218905795E-01
0.980980           6.20165837          100.251018         0.618613006781E-01
0.981520           5.84158015          100.299038         0.582416370842E-01
0.982060           5.27930762          100.344533         0.526118110465E-01
0.982600           4.60328337          100.387447         0.458551691348E-01
0.983140           3.93374747          100.427884         0.391698730897E-01
0.983680           3.39106273          100.465789         0.337534075534E-01
0.984220           3.06411840          100.501165         0.304883867293E-01
0.984760           2.98868590          100.534013         0.297281071400E-01
0.985300           3.14226392          100.564331         0.312463065552E-01
0.985840           3.45638727          100.592121         0.343604173658E-01
0.986380           3.84157512          100.617383         0.381800340512E-01
0.986920           4.21612095          100.640118         0.418930446495E-01
0.987460           4.52913668          100.660326         0.449942580911E-01
0.988000           4.77082007          100.678009         0.473869133648E-01
0.988540           4.96775734          100.693167         0.493355952334E-01
0.989080           5.16635612          100.705803         0.513014738265E-01
0.989620           5.41131539          100.715918         0.537285019002E-01
0.990160           5.72711737          100.723513         0.568597855029E-01
0.990700           6.10869320          100.728592         0.606450771091E-01
0.991240           6.52357225          100.731155         0.647622105630E-01
0.991780           6.92354511          100.731205         0.687328729619E-01
0.992320           7.26074818          100.728745         0.720821865040E-01
0.992860           7.50212853          100.723777         0.744821999371E-01
0.993400           7.63757619          100.716305         0.758325691493E-01
0.993940           7.67985372          100.706332         0.762598895277E-01
0.994480           7.65756670          100.693860         0.760480006129E-01
0.995020           7.60460907          100.678893         0.755333005822E-01
0.995560           7.55010442          100.661435         0.750049356259E-01
0.996100           7.51188399          100.641489         0.746400323099E-01
0.996640           7.49464494          100.619060         0.744853405882E-01
0.997180           7.49203185          100.594151         0.744778075670E-01
0.997720           7.49074392          100.566768         0.744852806644E-01
0.998260           7.47470168          100.536914         0.743478331110E-01
0.998800           7.42809512          100.504594         0.739080160321E-01
0.999340           7.33721527          100.469813         0.730290530170E-01
0.999880           7.19173012          100.432575         0.716075446481E-01
 1.00042           6.98614978          100.392887         0.695880949736E-01
 1.00096           6.72168050          100.350754         0.669818636558E-01
 1.00150           6.40788707          100.306180         0.638832727903E-01
 1.00204           6.06307818          100.259172         0.604740499505E-01
 1.00258           5.71246048          100.209736         0.570050449007E-01
 1.00312           5.38388544          100.157877         0.537539893522E-01
 1.00366           5.10209997          100.103601         0.509681959224E-01
 1.00420           4.88327100          100.046916         0.488098102336E-01
 1.00474           4.73172619          99.9878276         0.473230222764E-01
 1.00528           4.64018046          99.9263421         0.464360083877E-01
 1.00582           4.59343889          99.8624667         0.459976509556E-01
 1.00636           4.57421961          99.7962083         0.458356052844E-01
 1.00690           4.56891878          99.7275741         0.458139969974E-01
 1.00744           4.57122213          99.6565713         0.458697512108E-01
 1.00798           4.58243424          99.5832075         0.460161341806E-01
 1.00852           4.60882794          99.5074903         0.463163921105E-01
 1.00906           4.65757879          99.4294274         0.468430615346E-01
 1.00960           4.73337494          99.3490267         0.476438984260E-01
 1.01014           4.83734269          99.2662964         0.487309677656E-01
 1.01068           4.96870417          99.1812446         0.500972153547E-01
 1.01122           5.12814751          99.0938797         0.517503959007E-01
 1.01176           5.32091243          99.0042103         0.537443045310E-01
 1.01230           5.55755472          98.9122449         0.561867211028E-01
 1.01284           5.85131459          98.8179925         0.592130485265E-01
 1.01338           6.21258319          98.7214620         0.629304212405E-01
 1.01392           6.64245101          98.6226625         0.673521768948E-01
 1.01446           7.12804681          98.5216032         0.723500895215E-01
 1.01500           7.64196123          98.4182935         0.776477721617E-01
 1.01554           8.14660330          98.3127429         0.828641644917E-01
 1.01608           8.60242468          98.2049611         0.875966405561E-01
 1.01662           8.97735277          98.0949579         0.915169644080E-01
 1.01716           9.25418092          97.9827433         0.944470486460E-01
 1.01770           9.43335153          97.8683272         0.963881962323E-01
 1.01824           9.53028816          97.7517199         0.974948385945E-01
 1.01878           9.56850241          97.6329318         0.980048661162E-01
 1.01932           9.57128261          97.5119732         0.981549474816E-01
 1.01986           9.55521750          97.3888548         0.981140759971E-01
 1.02040           9.52793552          97.2635872         0.979599436767E-01
 1.02094           9.49060770          97.1361814         0.977041465390E-01
 1.02148           9.44372454          97.0066482         0.973513126137E-01
 1.02202           9.39325731          96.8749988         0.969626572547E-01
 1.02256           9.35413197          96.7412444         0.966922848999E-01
 1.02310           9.34906192          96.6053963         0.967757731846E-01
 1.02364           9.40275027          96.4674660         0.974706878951E-01
 1.02418           9.53348068          96.3274649         0.989694962807E-01
 1.02472           9.74534434          96.1854048         0.101318327454    
 1.02526           10.0242857          96.0412975         0.104374742120    
 1.02580           10.3397997          95.8951549         0.107824005384    
 1.02634           10.6520018          95.7469890         0.111251558732    
 1.02688           10.9217426          95.5968119         0.114247979370    
 1.02742           11.1202633          95.4446358         0.116510091574    
 1.02796           11.2350339          95.2904731         0.117903013084    
 1.02850           11.2698397          95.1343362         0.118462378276    
 1.02904           11.2393192          94.9762377         0.118338222884    
 1.02958           11.1602016          94.8161902         0.117703544018    
 1.03012           11.0426661          94.6542065         0.116663237212    
 1.03066           10.8851224          94.4902993         0.115198306037    
 1.03120           10.6743675          94.3244817         0.113166457929    
 1.03174           10.3910291          94.1567667         0.110358814310    
 1.03228           10.0182378          93.9871674         0.106591549927    
 1.03282           9.55029885          93.8156970         0.101798517273    
 1.03336           8.99816572          93.6423688         0.960907528914E-01
 1.03390           8.38969859          93.4671963         0.897608885561E-01
 1.03444           7.76455496          93.2901930         0.832301307607E-01
 1.03498           7.16541667          93.1113723         0.769553331077E-01
 1.03552           6.62844526          92.9307480         0.713267180183E-01
 1.03606           6.17599413          92.7483338         0.665887340263E-01
 1.03660           5.81369967          92.5641436         0.628072538768E-01
 1.03714           5.53250056          92.3781912         0.598896826886E-01
 1.03768           5.31448334          92.1904906         0.576467627973E-01
 1.03822           5.14029609          92.0010558         0.558721423497E-01
 1.03876           4.99557292          91.8099011         0.544121370004E-01
 1.03930           4.87440456          91.6170406         0.532041258452E-01
 1.03984           4.77909724          91.4224885         0.522748539748E-01
 1.04038           4.71681587          91.2262593         0.517045849125E-01
 1.04092           4.69472744          91.0283673         0.515743342321E-01
 1.04146           4.71562345          90.8288270         0.519176962153E-01
 1.04200           4.77563809          90.6276530         0.526951534994E-01
 1.04254           4.86478106          90.4248599         0.537991551138E-01
 1.04308           4.96992886          90.2204623         0.550864929267E-01
 1.04362           5.07905356          90.0144750         0.564248534323E-01
 1.04416           5.18509528          89.8069127         0.577360374833E-01
 1.04470           5.28808907          89.5977903         0.590203067051E-01
 1.04524           5.39482066          89.3871228         0.603534435016E-01
 1.04578           5.51614354          89.1749250         0.618575629867E-01
 1.04632           5.66283810          88.9612119         0.636551366381E-01
 1.04686           5.84129868          88.7459987         0.658204173989E-01
 1.04740           6.05030199          88.5293004         0.683423676056E-01
 1.04794           6.27970795          88.3111322         0.711089055058E-01
 1.04848           6.51134879          88.0915092         0.739157365953E-01
 1.04902           6.72179091          87.8704468         0.764966056457E-01
 1.04956           6.88627239          87.6479601         0.785674005399E-01
 1.05010           6.98299379          87.4240646         0.798749614134E-01
 1.05064           6.99702910          87.1987756         0.802422861312E-01
 1.05118           6.92331571          86.9721084         0.796038619669E-01
 1.05172           6.76836244          86.7440786         0.780267949689E-01
 1.05226           6.55042208          86.5147016         0.757145544503E-01
 1.05280           6.29793209          86.2839929         0.729907353227E-01
 1.05334           6.04611913          86.0519680         0.702612534270E-01
 1.05388           5.83188698          85.8186425         0.679559453749E-01
 1.05442           5.68749603          85.5840320         0.664551073503E-01
 1.05496           5.63403016          85.3481521         0.660123273478E-01
 1.05550           5.67605947          85.1110185         0.666900662608E-01
 1.05604           5.79902984          84.8726469         0.683262518444E-01
 1.05658           5.97057261          84.6330528         0.705465821279E-01
 1.05712           6.14610322          84.3922521         0.728278137877E-01
 1.05766           6.27792973          84.1502604         0.746038063765E-01
 1.05820           6.32595019          83.9070936         0.753923168848E-01
 1.05874           6.26728113          83.6627673         0.749112338788E-01
 1.05928           6.10214950          83.4172973         0.731520883337E-01
 1.05982           5.85420586          83.1706995         0.703878396238E-01
 1.06036           5.56490391          82.9229896         0.671093014965E-01
 1.06090           5.28331070          82.6741835         0.639052056873E-01
 1.06144           5.05410963          82.4242970         0.613182012589E-01
 1.06198           4.90714998          82.1733458         0.597170522022E-01
 1.06252           4.85144395          81.9213458         0.592207549281E-01
 1.06306           4.87513032          81.6683129         0.596942699199E-01
 1.06360           4.95105656          81.4142629         0.608131349891E-01
 1.06414           5.04590415          81.1592117         0.621729074297E-01
 1.06468           5.12978370          80.9031749         0.634064572034E-01
 1.06522           5.18329109          80.6461686         0.642720067391E-01
 1.06576           5.20009834          80.3882085         0.646873270583E-01
 1.06630           5.18484143          80.1293105         0.647059284694E-01
 1.06684           5.14773650          79.8694903         0.644518510859E-01
 1.06738           5.09839737          79.6087639         0.640431672039E-01
 1.06792           5.04138433          79.3471469         0.635357984093E-01
 1.06846           4.97510539          79.0846551         0.629086057692E-01
 1.06900           4.89420844          78.8213045         0.620924568005E-01
 1.06954           4.79414258          78.5571107         0.610274810754E-01
 1.07008           4.67570618          78.2920894         0.597213104560E-01
 1.07062           4.54745910          78.0262565         0.582811390195E-01
 1.07116           4.42480867          77.7596275         0.569036762728E-01
 1.07170           4.32598513          77.4922184         0.558247682366E-01
 1.07224           4.26642381          77.2240446         0.552473499081E-01
 1.07278           4.25374124          76.9551219         0.552756091298E-01
 1.07332           4.28526863          76.6854658         0.558811057679E-01
 1.07386           4.34909333          76.4150922         0.569140625283E-01
 1.07440           4.42817772          76.1440164         0.581552948057E-01
 1.07494           4.50594037          75.8722543         0.593885131513E-01
 1.07548           4.57116932          75.5998173         0.604653487749E-01
 1.07602           4.62048434          75.3265903         0.613393534396E-01
 1.07656           4.65761199          75.0528017         0.620578030819E-01
 1.07710           4.69003874          74.7784436         0.627191275915E-01
 1.07764           4.72462597          74.5034815         0.634148347547E-01
 1.07818           4.76409588          74.2279260         0.641819883961E-01
 1.07872           4.80581827          73.9517920         0.649858258280E-01
 1.07926           4.84326746          73.6750948         0.657381910234E-01
 1.07980           4.86934078          73.3978498         0.663417361414E-01
 1.08034           4.87993618          73.1200720         0.667386676289E-01
 1.08088           4.87610851          72.8417768         0.669410979427E-01
 1.08142           4.86378474          72.5629791         0.670284598953E-01
 1.08196           4.85112387          72.2836943         0.671122847760E-01
 1.08250           4.84467702          72.0039372         0.672835015568E-01
 1.08304           4.84607081          71.7237230         0.675658012014E-01
 1.08358           4.85075282          71.4430665         0.678967612115E-01
 1.08412           4.84947005          71.1619827         0.681469215809E-01
 1.08466           4.83196399          70.8804865         0.681705816054E-01
 1.08520           4.79136394          70.5985927         0.678676976513E-01
 1.08574           4.72737782          70.3163160         0.672301690761E-01
 1.08628           4.64679914          70.0336713         0.663509288314E-01
 1.08682           4.56091942          69.7506731         0.653888947946E-01
 1.08736           4.48072954          69.4673361         0.645012432378E-01
 1.08790           4.41178352          69.1836748         0.637691411442E-01
 1.08844           4.35086530          68.8997037         0.631478085059E-01
 1.08898           4.28600903          68.6154374         0.624642091944E-01
 1.08952           4.20018420          68.3308901         0.614683079997E-01
 1.09006           4.07753694          68.0460763         0.599231749976E-01
 1.09060           3.91002909          67.7610102         0.577032291146E-01
 1.09114           3.70204893          67.4757060         0.548649159234E-01
 1.09168           3.47120035          67.1901778         0.516623182575E-01
 1.09222           3.24478582          66.9044399         0.484988115163E-01
 1.09276           3.05300358          66.6185061         0.458281604050E-01
 1.09330           2.92103183          66.3323905         0.440362815467E-01
 1.09384           2.86255750          66.0461070         0.433418050694E-01
 1.09438           2.87679773          65.7596694         0.437471439879E-01
 1.09492           2.94985566          65.4730915         0.450544734269E-01
 1.09546           3.05979264          65.1863870         0.469391353426E-01
 1.09600           3.18360121          64.8995695         0.490542731536E-01
 1.09654           3.30373079          64.6126526         0.511313289036E-01
 1.09708           3.41210030          64.3256498         0.530441637633E-01
 1.09762           3.51048866          64.0385746         0.548183448488E-01
 1.09816           3.60746109          63.7514402         0.565863465266E-01
 1.09870           3.71312074          63.4642600         0.585072722583E-01
 1.09924           3.83360537          63.1770472         0.606803506475E-01
 1.09978           3.96720785          62.8898149         0.630818814997E-01
 1.10032           4.10335619          62.6025762         0.655461234573E-01
 1.10086           4.22470233          62.3153441         0.677955388945E-01
 1.10140           4.31158253          62.0281314         0.695101146701E-01
 1.10194           4.34743296          61.7409512         0.704140910124E-01
 1.10248           4.32354622          61.4538160         0.703543978390E-01
 1.10302           4.24184294          61.1667386         0.693488492733E-01
 1.10356           4.11496663          60.8797317         0.675917339507E-01
 1.10410           3.96376862          60.5928077         0.654164870957E-01
 1.10464           3.81291049          60.3059790         0.632260773716E-01
 1.10518           3.68571613          60.0192581         0.614088919082E-01
 1.10572           3.59949018          59.7326573         0.602600041652E-01
 1.10626           3.56231149          59.4461887         0.599249769637E-01
 1.10680           3.57190020          59.1598645         0.603770855840E-01
 1.10734           3.61666235          58.8736967         0.614308690373E-01
 1.10788           3.67855035          58.5876973         0.627870784737E-01
 1.10842           3.73702909          58.3018782         0.640979194338E-01
 1.10896           3.77326214          58.0162512         0.650380206639E-01
 1.10950           3.77365018          57.7308279         0.653662924718E-01
 1.11004           3.73205029          57.4456200         0.649666638533E-01
 1.11058           3.65033135          57.1606391         0.638609260537E-01
 1.11112           3.53730325          56.8758966         0.621933623832E-01
 1.11166           3.40640627          56.5914039         0.601929981091E-01
 1.11220           3.27278000          56.3071722         0.581236789282E-01
 1.11274           3.15039522          56.0232128         0.562337477761E-01
 1.11328           3.04982196          55.7395368         0.547155957171E-01
 1.11382           2.97696857          55.4561551         0.536814816086E-01
 1.11436           2.93284231          55.1730788         0.531571261005E-01
 1.11490           2.91414343          54.8903186         0.530902989793E-01
 1.11544           2.91437842          54.6078853         0.533691864596E-01
 1.11598           2.92518164          54.3257897         0.538451747033E-01
 1.11652           2.93763358          54.0440422         0.543562890615E-01
 1.11706           2.94348773          53.7626533         0.547496737476E-01
 1.11760           2.93629500          53.4816335         0.549028667837E-01
 1.11814           2.91240497          53.2009930         0.547434324902E-01
 1.11868           2.87173901          52.9207421         0.542649043724E-01
 1.11922           2.81813097          52.6408909         0.535350166293E-01
 1.11976           2.75899522          52.3614494         0.526913454719E-01
 1.12030           2.70416780          52.0824276         0.519209247740E-01
 1.12084           2.66397919          51.8038352         0.514243621968E-01
 1.12138           2.64689664          51.5256822         0.513704336669E-01
 1.12192           2.65731385          51.2479781         0.518520721140E-01
 1.12246           2.69415313          50.9707324         0.528568652025E-01
 1.12300           2.75081306          50.6939548         0.542631378284E-01
 1.12354           2.81665244          50.4176545         0.558663918578E-01
 1.12408           2.87974402          50.1418409         0.574319562960E-01
 1.12462           2.93020772          49.8665231         0.587610190409E-01
 1.12516           2.96319533          49.5917103         0.597518277528E-01
 1.12570           2.98063984          49.3174115         0.604378807547E-01
 1.12624           2.99120595          49.0436356         0.609907057635E-01
 1.12678           3.00838598          48.7703914         0.616846799694E-01
 1.12732           3.04721507          48.4976876         0.628321724740E-01
 1.12786           3.12046381          48.2255329         0.647056366728E-01
 1.12840           3.23528771          47.9539358         0.674665728445E-01
 1.12894           3.39114668          47.6829049         0.711187099703E-01
 1.12948           3.57942572          47.4124483         0.754954838168E-01
 1.13002           3.78472510          47.1425744         0.802825289564E-01
 1.13056           3.98739344          46.8732914         0.850674940892E-01
 1.13110           4.16665644          46.6046073         0.894043889909E-01
 1.13164           4.30368114          46.3365301         0.928787962757E-01
 1.13218           4.38406968          46.0690677         0.951629782398E-01
 1.13272           4.39950734          45.8022278         0.960544398699E-01
 1.13326           4.34850331          45.5360182         0.954959060467E-01
 1.13380           4.23629843          45.2704464         0.935775714000E-01
 1.13434           4.07406114          45.0055200         0.905235877106E-01
 1.13488           3.87748915          44.7412464         0.866647548031E-01
 1.13542           3.66493102          44.4776329         0.823994170754E-01
 1.13596           3.45517998          44.2146866         0.781455269442E-01
 1.13650           3.26517332          43.9524148         0.742888264854E-01
 1.13704           3.10791835          43.6908244         0.711343490180E-01
 1.13758           2.99100470          43.4299225         0.688696762116E-01
 1.13812           2.91600543          43.1697158         0.675474780853E-01
 1.13866           2.87890892          42.9102110         0.670914649447E-01
 1.13920           2.87149404          42.6514150         0.673247075320E-01
 1.13974           2.88333644          42.3933341         0.680139106811E-01
 1.14028           2.90398936          42.1359749         0.689194771408E-01
 1.14082           2.92486919          41.8793438         0.698403776736E-01
 1.14136           2.94049594          41.6234470         0.706451808481E-01
 1.14190           2.94894435          41.3682908         0.712851388221E-01
 1.14244           2.95157548          41.1138812         0.717902419460E-01
 1.14298           2.95226843          40.8602242         0.722528691505E-01
 1.14352           2.95641610          40.6073257         0.728049939802E-01
 1.14406           2.96989561          40.3551916         0.735938918752E-01
 1.14460           2.99812147          40.1038276         0.747589855989E-01
 1.14514           3.04520105          39.8532394         0.764103770215E-01
 1.14568           3.11318470          39.6034324         0.786089616446E-01
 1.14622           3.20144679          39.3544121         0.813491198898E-01
 1.14676           3.30631323          39.1061839         0.845470690761E-01
 1.14730           3.42110822          38.8587531         0.880395778295E-01
 1.14784           3.53677222          38.6121248         0.915974513980E-01
 1.14838           3.64308561          38.3663041         0.949553440980E-01
 1.14892           3.73034503          38.1212961         0.978546223305E-01
 1.14946           3.79115256          37.8771056         0.100090872826    
 1.15000           3.82187032          37.6337381         0.101554363426    
