# ort(start) =    -8.1790
#   klo  khi step start
#%    4  213    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.291600           11.6205574          183.962871         0.631679497953E-01
0.292000           5.60801125          183.963483         0.304843719419E-01
0.292400           2.56469186          183.955738         0.139418965227E-01
0.292800           2.59018301          183.939654         0.140816998969E-01
0.293200           4.40435592          183.915255         0.239477465365E-01
0.293600           6.55450205          183.882564         0.356450438469E-01
0.294000           8.26362968          183.841603         0.449497259873E-01
0.294400           9.41804405          183.792398         0.512428378902E-01
0.294800           10.0612354          183.734975         0.547595002612E-01
0.295200           10.0653257          183.669360         0.548013327209E-01
0.295600           9.25638715          183.595581         0.504172654642E-01
0.296000           7.72470872          183.513667         0.420933700854E-01
0.296400           5.91266918          183.423648         0.322350429436E-01
0.296800           4.37219940          183.325555         0.238493722407E-01
0.297200           3.42626874          183.219419         0.187003581190E-01
0.297600           3.02246155          183.105272         0.165066877410E-01
0.298000           2.85887364          182.983148         0.156236990871E-01
0.298400           2.64458399          182.853082         0.144628898995E-01
0.298800           2.30034101          182.715108         0.125897690345E-01
0.299200           1.98631884          182.569264         0.108798096471E-01
0.299600           1.96006945          182.415585         0.107450766737E-01
0.300000           2.36191529          182.254110         0.129594624325E-01
0.300400           3.07570255          182.084878         0.168915869629E-01
0.300800           3.78097580          181.907928         0.207851072650E-01
0.301200           4.17798912          181.723301         0.229909378510E-01
0.301600           4.21085386          181.531038         0.231963300047E-01
0.302000           4.08960742          181.331181         0.225532498432E-01
0.302400           4.08008922          181.123772         0.225265251740E-01
0.302800           4.25157877          180.908857         0.235012196284E-01
0.303200           4.42101439          180.686478         0.244678763238E-01
0.303600           4.34264971          180.456681         0.240647765306E-01
0.304000           3.94925336          180.219513         0.219135725054E-01
0.304400           3.40700255          179.975019         0.189304191528E-01
0.304800           2.94486678          179.723248         0.163855640030E-01
0.305200           2.64647822          179.464247         0.147465485280E-01
0.305600           2.41143509          179.198065         0.134568143396E-01
0.306000           2.09996519          178.924752         0.117365829562E-01
0.306400           1.68995084          178.644357         0.945986130880E-02
0.306800           1.28919616          178.356932         0.722818082902E-02
0.307200           1.01774511          178.062529         0.571566131478E-02
0.307600          0.902026837          177.761199         0.507437418081E-02
0.308000          0.879464135          177.452995         0.495603997329E-02
0.308400          0.877689630          177.137970         0.495483621800E-02
0.308800          0.871543621          176.816176         0.492909439753E-02
0.309200          0.884261805          176.487838         0.501032713918E-02
0.309600          0.981164085          176.150791         0.557002371663E-02
0.310000           1.29205041          175.809010         0.734917063494E-02
0.310400           2.01655423          175.460680         0.114929123718E-01
0.310800           3.33946628          175.105864         0.190711276864E-01
0.311200           5.27153702          174.744616         0.301670925503E-01
0.311600           7.54622024          174.376997         0.432753194856E-01
0.312000           9.70139062          174.003063         0.557541371372E-01
0.312400           11.3282800          173.622873         0.652464721654E-01
0.312800           12.3083014          173.236488         0.710491277808E-01
0.313200           12.8441077          172.843966         0.743104202212E-01
0.313600           13.2531287          172.445368         0.768540721962E-01
0.314000           13.6929036          172.040754         0.795910460766E-01
0.314400           14.0498656          171.630186         0.818612735028E-01
0.314800           14.0870485          171.213725         0.822775656636E-01
0.315200           13.7216331          170.791432         0.803414606440E-01
0.315600           13.1793435          170.363371         0.773601945528E-01
0.316000           12.8627931          169.929603         0.756948343598E-01
0.316400           13.0146728          169.490192         0.767871736668E-01
0.316800           13.4558556          169.045200         0.795991581990E-01
0.317200           13.6508468          168.594692         0.809684256412E-01
0.317600           13.0945541          168.138732         0.778794628311E-01
0.318000           11.7288937          167.677383         0.699491694798E-01
0.318400           10.0399841          167.210711         0.600439052352E-01
0.318800           8.73219769          166.738780         0.523705265263E-01
0.319200           8.22813445          166.261655         0.494890686355E-01
0.319600           8.39391035          165.779401         0.506330115316E-01
0.320000           8.69705870          165.292085         0.526163045545E-01
0.320400           8.63957669          164.799772         0.524246883316E-01
0.320800           8.09765805          164.302528         0.492850484678E-01
0.321200           7.31869162          163.800419         0.446805426932E-01
0.321600           6.64163680          163.293512         0.406729986513E-01
0.322000           6.21929102          162.781874         0.382062872486E-01
0.322400           5.95915870          162.265570         0.367247265364E-01
0.322800           5.66705750          161.744669         0.350370589175E-01
0.323200           5.21704802          161.219237         0.323599596678E-01
0.323600           4.61088080          160.689342         0.286943784691E-01
0.324000           3.93897219          160.155051         0.245947422349E-01
0.324400           3.33492824          159.616431         0.208933894199E-01
0.324800           2.96231525          159.073550         0.186222993109E-01
0.325200           2.98407130          158.526475         0.188238040197E-01
0.325600           3.46767399          157.975275         0.219507387059E-01
0.326000           4.27532248          157.420017         0.271586965294E-01
0.326400           5.05808672          156.860769         0.322457089835E-01
0.326800           5.41573187          156.297599         0.346501283191E-01
0.327200           5.13707035          155.730575         0.329869092294E-01
0.327600           4.34152580          155.159765         0.279810027128E-01
0.328000           3.40294670          154.585236         0.220134004349E-01
0.328400           2.70767007          154.007057         0.175814675276E-01
0.328800           2.43007472          153.425296         0.158388140076E-01
0.329200           2.48498447          152.840020         0.162587290462E-01
0.329600           2.66260084          152.251297         0.174881980061E-01
0.330000           2.80735311          151.659196         0.185109322978E-01
0.330400           2.89058154          151.063784         0.191348413188E-01
0.330800           2.94570573          150.465129         0.195773317059E-01
0.331200           2.96398872          149.863297         0.197779494157E-01
0.331600           2.86933954          149.258358         0.192239789498E-01
0.332000           2.59379525          148.650378         0.174489649872E-01
0.332400           2.16647346          148.039425         0.146344358009E-01
0.332800           1.71735371          147.425566         0.116489545122E-01
0.333200           1.38801591          146.808868         0.945457815235E-02
0.333600           1.23523503          146.189398         0.844955277063E-02
0.334000           1.21426042          145.567222         0.834157853359E-02
0.334400           1.24338356          144.942408         0.857846623284E-02
0.334800           1.27540218          144.315023         0.883762591696E-02
0.335200           1.31126639          143.685131         0.912597132238E-02
0.335600           1.36399820          143.052800         0.953492835431E-02
0.336000           1.42961763          142.418095         0.100381740484E-01
0.336400           1.49752624          141.781083         0.105622429217E-01
0.336800           1.57597443          141.141828         0.111658921600E-01
0.337200           1.69169610          140.500397         0.120405076216E-01
0.337600           1.86189458          139.856853         0.133128591021E-01
0.338000           2.07594723          139.211263         0.149122073683E-01
0.338400           2.31170793          138.563691         0.166833599964E-01
0.338800           2.56500499          137.914200         0.185985560599E-01
0.339200           2.85282580          137.262856         0.207836692075E-01
0.339600           3.18499130          136.609719         0.233145293444E-01
0.340000           3.54055057          135.954529         0.260421671895E-01
0.340400           3.87830985          135.295557         0.286654635652E-01
0.340800           4.16414771          134.637458         0.309285972586E-01
0.341200           4.37414931          133.977800         0.326483140789E-01
0.341600           4.46741923          133.316669         0.335098324347E-01
0.342000           4.37300566          132.654125         0.329654706644E-01
0.342400           4.03155466          131.990230         0.305443415323E-01
0.342800           3.46795125          131.325046         0.264073865161E-01
0.343200           2.81981591          130.658635         0.215815504110E-01
0.343600           2.27581182          129.991056         0.175074493245E-01
0.344000           1.96388655          129.322370         0.151859771018E-01
0.344400           1.88061436          128.652638         0.146177675549E-01
0.344800           1.91367315          127.981919         0.149526836311E-01
0.345200           1.92533414          127.310273         0.151231640473E-01
0.345600           1.82558806          126.637758         0.144158273398E-01
0.346000           1.59883531          125.964434         0.126927518819E-01
0.346400           1.30049623          125.290359         0.103798587786E-01
0.346800           1.04487715          124.615590         0.838480284713E-02
0.347200          0.973533750          123.940185         0.785486766655E-02
0.347600           1.18893970          123.264201         0.964545820931E-02
0.348000           1.68554692          122.587695         0.137497235640E-01
0.348400           2.34958059          121.910724         0.192729607687E-01
0.348800           3.05871383          121.233342         0.252299720429E-01
0.349200           3.81166472          120.555606         0.316174820703E-01
0.349600           4.76268333          119.877571         0.397295614419E-01
0.350000           6.10461104          119.199291         0.512134843731E-01
0.350400           7.88505386          118.520821         0.665288493683E-01
0.350800           9.91375087          117.842214         0.841273300779E-01
0.351200           11.8450944          117.163524         0.101098823172    
0.351600           13.3667046          116.484804         0.114750629476    
0.352000           14.3410493          115.806106         0.123836728246    
0.352400           14.8060807          115.127482         0.128605963437    
0.352800           14.8722943          114.448984         0.129946932427    
0.353200           14.6268189          113.770662         0.128564065573    
0.353600           14.1160803          113.092568         0.124818814348    
0.354000           13.3901706          112.414752         0.119113998419    
0.354400           12.5480053          111.737264         0.112299200147    
0.354800           11.7455352          111.060152         0.105758320878    
0.355200           11.1677464          110.383465         0.101172275896    
0.355600           10.9729906          109.707253         0.100020648423    
0.356000           11.2114167          109.031562         0.102827258899    
0.356400           11.7404066          108.356441         0.108349873422    
0.356800           12.2038991          107.681935         0.113332836546    
0.357200           12.1464559          107.008092         0.113509695261    
0.357600           11.2513660          106.334957         0.105810603737    
0.358000           9.57046527          105.662576         0.905757332523E-01
0.358400           7.56559809          104.990993         0.720594962466E-01
0.358800           5.88149364          104.320254         0.563792112592E-01
0.359200           4.96436418          103.650402         0.478952719186E-01
0.359600           4.77890445          102.981480         0.464054744659E-01
0.360000           4.83467183          102.313532         0.472534935046E-01
0.360400           4.52420184          101.646600         0.445091309690E-01
0.360800           3.54827732          100.980726         0.351381640614E-01
0.361200           2.13036206          100.315951         0.212365234813E-01
0.361600          0.864861520          99.6523172         0.867878986081E-02
0.362000          0.304682470          98.9898639         0.307791583703E-02
0.362400          0.582561845          98.3286314         0.592464103795E-02
0.362800           1.33539724          97.6686593         0.136727303547E-01
0.363200           1.97658751          97.0099863         0.203750931708E-01
0.363600           2.10615189          96.3526511         0.218587850568E-01
0.364000           1.75725247          95.6966915         0.183627296002E-01
0.364400           1.31794690          95.0421450         0.138669733791E-01
0.364800           1.22063551          94.3890485         0.129319611873E-01
0.365200           1.65237022          93.7374384         0.176276442880E-01
0.365600           2.48655970          93.0873506         0.267121116099E-01
0.366000           3.43546439          92.4388206         0.371647363458E-01
0.366400           4.25667880          91.7918831         0.463731503927E-01
0.366800           4.84791139          91.1465726         0.531880821579E-01
0.367200           5.20182970          90.5029231         0.574769247869E-01
0.367600           5.31966100          89.8609677         0.591987949351E-01
0.368000           5.18653186          89.2207395         0.581314601438E-01
0.368400           4.81600218          88.5822708         0.543675628831E-01
0.368800           4.29070900          87.9455934         0.487882204490E-01
0.369200           3.73968287          87.3107387         0.428318776034E-01
0.369600           3.27015023          86.6777375         0.377276833671E-01
0.370000           2.92034536          86.0466201         0.339391060269E-01
0.370400           2.67175082          85.4174165         0.312787593647E-01
0.370800           2.49489850          84.7901559         0.294243886517E-01
0.371200           2.37631277          84.1648672         0.282340226469E-01
0.371600           2.30809804          83.5415788         0.276281352718E-01
0.372000           2.26913800          82.9203184         0.273652832001E-01
0.372400           2.23165235          82.3011134         0.271157005849E-01
0.372800           2.18792824          81.6839906         0.267852761386E-01
0.373200           2.16019399          81.0689765         0.266463705718E-01
0.373600           2.17242681          80.4560968         0.270013945192E-01
0.374000           2.20953222          79.8453770         0.276726381234E-01
0.374400           2.21210014          79.2368416         0.279175708093E-01
0.374800           2.12346678          78.6306433         0.270055882894E-01
0.375200           1.94941955          78.0246605         0.249846592073E-01
0.375600           1.76919107          77.4227993         0.228510346356E-01
0.376000           1.67675337          76.8232591         0.218261160143E-01
0.376400           1.69845000          76.2260207         0.222817613177E-01
0.376800           1.76150288          75.6311061         0.232907195610E-01
0.377200           1.74689166          75.0385368         0.232799269627E-01
0.377600           1.58488995          74.4483340         0.212884542173E-01
0.378000           1.31216996          73.8605181         0.177655125506E-01
0.378400           1.04399421          73.2751093         0.142475967474E-01
0.378800          0.891909383          72.6921272         0.122696833607E-01
0.379200          0.903611563          72.1115909         0.125307395367E-01
0.379600           1.07313768          71.5335192         0.150018856825E-01
0.380000           1.39523439          70.9579303         0.196628393774E-01
0.380400           1.89281660          70.3848419         0.268923897794E-01
0.380800           2.57752116          69.8142715         0.369196885352E-01
0.381200           3.37992337          69.2462359         0.488102108479E-01
0.381600           4.12885153          68.6807514         0.601165748054E-01
0.382000           4.62073104          68.1178342         0.678343798670E-01
0.382400           4.73441351          67.5574998         0.700797620471E-01
0.382800           4.49839158          66.9997632         0.671404101091E-01
0.383200           4.05489203          66.4446391         0.610266242698E-01
0.383600           3.55397972          65.8921418         0.539363211715E-01
0.384000           3.06678266          65.3422850         0.469341203142E-01
0.384400           2.58110959          64.7950821         0.398349613082E-01
0.384800           2.06553262          64.2505460         0.321480943747E-01
0.385200           1.53382346          63.7086893         0.240755771104E-01
0.385600           1.05434758          63.1695241         0.166907633888E-01
0.386000          0.705909228          62.6330620         0.112705527293E-01
0.386400          0.525274641          62.0993144         0.845862223276E-02
0.386800          0.488597071          61.5682920         0.793585553480E-02
0.387200          0.533531111          61.0400054         0.874067928603E-02
0.387600          0.598067877          60.5144645         0.988305659435E-02
0.388000          0.647801360          59.9916791         0.107981868466E-01
0.388400          0.679482364          59.4716583         0.114253139022E-01
0.388800          0.707103969          58.9544111         0.119940807768E-01
0.389200          0.745202577          58.4399458         0.127515959561E-01
0.389600          0.800919373          57.9282707         0.138260535628E-01
0.390000          0.876437756          57.4193933         0.152637933799E-01
0.390400          0.974665408          56.9133210         0.171254354820E-01
0.390800           1.10103425          56.4100608         0.195184020957E-01
0.391200           1.26288474          55.9096192         0.225879688372E-01
0.391600           1.47392834          55.4120023         0.265994420305E-01
0.392000           1.76361438          54.9172161         0.321140528073E-01
0.392400           2.17582794          54.4252660         0.399782693027E-01
0.392800           2.74044907          53.9361570         0.508091274028E-01
0.393200           3.42711572          53.4498941         0.641182883138E-01
0.393600           4.12179134          52.9664815         0.778188625430E-01
0.394000           4.66366545          52.4859233         0.888555474045E-01
0.394400           4.93086896          52.0082233         0.948094099513E-01
0.394800           4.91026111          51.5333847         0.952831089127E-01
0.395200           4.68850028          51.0614107         0.918208137648E-01
0.395600           4.36862758          50.5923039         0.863496470230E-01
0.396000           3.98719722          50.1260666         0.795433890915E-01
0.396400           3.50769746          49.6627011         0.706304205254E-01
0.396800           2.89138124          49.2022088         0.587652730767E-01
0.397200           2.17157269          48.7445914         0.445500235107E-01
0.397600           1.45906195          48.2898497         0.302146715505E-01
0.398000          0.879573804          47.8379847         0.183865145916E-01
0.398400          0.508656892          47.3889967         0.107336497277E-01
0.398800          0.358592367          46.9428860         0.763890756514E-02
0.399200          0.407189650          46.4996524         0.875683212232E-02
0.399600          0.618887920          46.0592955         0.134367648042E-01
0.400000          0.936645262          45.6218145         0.205306446515E-01
