# ort(start) =    -8.1790
#   klo  khi step start
#%    4  126    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.378800           1.16874270          99.4769687         0.117488773267E-01
0.379160           1.25989168          99.9691013         0.126028109508E-01
0.379520           1.61562194          100.460371         0.160821817343E-01
0.379880           2.23970689          100.950747         0.221861349071E-01
0.380240           3.09427755          101.440200         0.305034646120E-01
0.380600           4.10359609          101.928699         0.402594768186E-01
0.380960           5.16469583          102.416214         0.504284979931E-01
0.381320           6.16284064          102.902715         0.598899713220E-01
0.381680           6.98884649          103.388171         0.675981245694E-01
0.382040           7.55504604          103.872554         0.727338047184E-01
0.382400           7.80709315          104.355832         0.748122364951E-01
0.382760           7.72977410          104.837975         0.737306697336E-01
0.383120           7.34626816          105.318954         0.697525745069E-01
0.383480           6.71158449          105.798738         0.634372831953E-01
0.383840           5.90191585          106.277298         0.555331757807E-01
0.384200           5.00220157          106.754603         0.468570107066E-01
0.384560           4.09421716          107.230624         0.381814169267E-01
0.384920           3.24706676          107.705331         0.301476883518E-01
0.385280           2.51120943          108.178695         0.232135305417E-01
0.385640           1.91630673          108.650685         0.176373185162E-01
0.386000           1.47243459          109.121272         0.134935614809E-01
0.386360           1.17369875          109.590426         0.107098657016E-01
0.386720           1.00309019          110.058119         0.911418627127E-02
0.387080          0.937496732          110.524320         0.848226648760E-02
0.387440          0.952070639          110.989000         0.857806305614E-02
0.387800           1.02353261          111.452130         0.918360739360E-02
0.388160           1.13236250          111.913681         0.101181775714E-01
0.388520           1.26410485          112.373624         0.112491242097E-01
0.388880           1.41015289          112.831930         0.124978176832E-01
0.389240           1.56835671          113.288569         0.138439095920E-01
0.389600           1.74364923          113.743514         0.153296585933E-01
0.389960           1.94864262          114.196735         0.170639084141E-01
0.390320           2.20388565          114.648203         0.192230281739E-01
0.390680           2.53726591          115.097892         0.220444169156E-01
0.391040           2.98197002          115.545770         0.258076951938E-01
0.391400           3.57254106          115.991812         0.307999418154E-01
0.391760           4.33891943          116.435988         0.372644188647E-01
0.392120           5.29888675          116.878270         0.453367998198E-01
0.392480           6.44995084          117.318631         0.549780608021E-01
0.392840           7.76225689          117.757043         0.659175596234E-01
0.393200           9.17440284          118.193477         0.776219047868E-01
0.393560           10.5939195          118.627907         0.893037716878E-01
0.393920           11.9035708          119.060305         0.999793402241E-01
0.394280           12.9735815          119.490644         0.108574036267    
0.394640           13.6785968          119.918896         0.114065399212    
0.395000           13.9168986          120.345035         0.115641651648    
0.395360           13.6285033          120.769034         0.112847663865    
0.395720           12.8085111          121.190866         0.105688750488    
0.396080           11.5126447          121.610504         0.946681775175E-01
0.396440           9.85324428          122.027922         0.807458173326E-01
0.396800           7.98583928          122.443094         0.652208224922E-01
0.397160           6.08838019          122.855993         0.495570466741E-01
0.397520           4.33681598          123.266595         0.351824109232E-01
0.397880           2.88154138          123.674872         0.232993277667E-01
0.398240           1.82907675          124.080799         0.147410135644E-01
0.398600           1.23219883          124.484352         0.989842348508E-02
0.398960           1.08987506          124.885504         0.872699415155E-02
0.399320           1.35621725          125.284231         0.108251233702E-01
0.399680           1.95577875          125.680507         0.155615122442E-01
0.400040           2.80132362          126.074308         0.222196232558E-01
0.400400           3.80996356          126.465609         0.301264792667E-01
0.400760           4.91430471          126.854387         0.387397301821E-01
0.401120           6.06674496          127.240615         0.476793116781E-01
0.401480           7.23690440          127.624272         0.567047653536E-01
0.401840           8.40388856          128.005333         0.656526442143E-01
0.402200           9.54626266          128.383773         0.743572369312E-01
0.402560           10.6330029          128.759571         0.825802915303E-01
0.402920           11.6182468          129.132702         0.899713748606E-01
0.403280           12.4415506          129.503144         0.960714171461E-01
0.403640           13.0338917          129.870874         0.100360391335    
0.404000           13.3281909          130.235869         0.102338864703    
0.404360           13.2720176          130.598106         0.101624885900    
0.404720           12.8396021          130.957564         0.980439901739E-01
0.405080           12.0403997          131.314221         0.916915142216E-01
0.405440           10.9221648          131.668054         0.829522766126E-01
0.405800           9.56761864          132.019043         0.724715044407E-01
0.406160           8.08508098          132.367165         0.610807141550E-01
0.406520           6.59462357          132.712400         0.496910879768E-01
0.406880           5.21216052          133.054728         0.391730576616E-01
0.407240           4.03426984          133.394126         0.302432345288E-01
0.407600           3.12637508          133.730575         0.233781622555E-01
0.407960           2.51625271          134.064055         0.187690333370E-01
0.408320           2.19380265          134.394545         0.163235989362E-01
0.408680           2.11683394          134.722026         0.157126047759E-01
0.409040           2.22151421          135.046478         0.164499973985E-01
0.409400           2.43533714          135.367882         0.179905093001E-01
0.409760           2.69013886          135.686219         0.198261759571E-01
0.410120           2.93289703          136.001470         0.215651861990E-01
0.410480           3.13270772          136.313617         0.229816197646E-01
0.410840           3.28327066          136.622641         0.240316731739E-01
0.411200           3.40117475          136.928525         0.248390520844E-01
0.411560           3.52101227          137.231249         0.256575109016E-01
0.411920           3.68869195          137.530797         0.268208432107E-01
0.412280           3.95422612          137.827151         0.286897470727E-01
0.412640           4.36484313          138.120288         0.316017522829E-01
0.413000           4.95874255          138.410111         0.358264473248E-01
0.413360           5.75942070          138.697915         0.415249262243E-01
0.413720           6.77044130          138.981295         0.487147661173E-01
0.414080           7.97085753          139.261416         0.572366542242E-01
0.414440           9.31207598          139.538244         0.667349373957E-01
0.414800           10.7175085          139.811764         0.766567002355E-01
0.415160           12.0865486          140.081960         0.862819781920E-01
0.415520           13.3039753          140.348818         0.947922148328E-01
0.415880           14.2547609          140.612323         0.101376327470    
0.416240           14.8426522          140.872461         0.105362340337    
0.416600           15.0092385          141.129217         0.106351036682    
0.416960           14.7491023          141.382577         0.104320508533    
0.417320           14.1165748          141.632527         0.996704290912E-01
0.417680           13.2208742          141.879055         0.931841149274E-01
0.418040           12.2088645          142.122146         0.859040252697E-01
0.418400           11.2378170          142.361789         0.789384364772E-01
0.418760           10.4435535          142.597970         0.732377435885E-01
0.419120           9.91128164          142.830677         0.693918272478E-01
0.419480           9.65658870          143.059898         0.675003188771E-01
0.419840           9.62216289          143.285620         0.671537231238E-01
0.420200           9.69217533          143.507834         0.675376044625E-01
0.420560           9.72174357          143.726527         0.676405656429E-01
0.420920           9.57470632          143.941688         0.665179522433E-01
0.421280           9.16028831          144.153307         0.635454608827E-01
0.421640           8.45898609          144.361372         0.585959106635E-01
0.422000           7.53039544          144.565875         0.520897163686E-01
0.422360           6.50021901          144.766805         0.449013086849E-01
0.422720           5.52919233          144.964153         0.381417904184E-01
0.423080           4.77166183          145.157908         0.328722140121E-01
0.423440           4.33462920          145.348063         0.298224077587E-01
0.423800           4.24831833          145.534608         0.291911207968E-01
0.424160           4.45656438          145.717535         0.305835833448E-01
0.424520           4.83024599          145.896836         0.331072703471E-01
0.424880           5.20091528          146.072502         0.356050263183E-01
0.425240           5.40635887          146.244527         0.369679398779E-01
0.425600           5.33651367          146.412902         0.364483840270E-01
0.425960           4.96786441          146.577621         0.338923799644E-01
0.426320           4.37724053          146.738676         0.298301759353E-01
0.426680           3.73105484          146.896062         0.253992842700E-01
0.427040           3.25211475          147.049772         0.221157414480E-01
0.427400           3.17159748          147.199801         0.215462077443E-01
0.427760           3.67723821          147.346141         0.249564609230E-01
0.428120           4.86943747          147.488789         0.330156448222E-01
0.428480           6.73482441          147.627739         0.456203182138E-01
0.428840           9.14251533          147.762985         0.618728385358E-01
0.429200           11.8630787          147.894525         0.802131027872E-01
0.429560           14.6053925          148.022352         0.986701822316E-01
0.429920           17.0632618          148.146464         0.115178326532    
0.430280           18.9624646          148.266857         0.127894156777    
0.430640           20.0998132          148.383526         0.135458522368    
0.431000           20.3683479          148.496470         0.137163852462    
0.431360           19.7660767          148.605685         0.133010232157    
0.431720           18.3888831          148.711169         0.123655023691    
0.432080           16.4106724          148.812919         0.110277202971    
0.432440           14.0551981          148.910933         0.943866095654E-01
0.432800           11.5643421          149.005209         0.776103210673E-01
0.433160           9.16720191          149.095747         0.614853347228E-01
0.433520           7.05352828          149.182545         0.472811903213E-01
0.433880           5.35417209          149.265601         0.358701003296E-01
0.434240           4.13034748          149.344916         0.276564318065E-01
0.434600           3.37268116          149.420489         0.225717449311E-01
0.434960           3.01005707          149.492319         0.201351954314E-01
0.435320           2.92709987          149.560408         0.195713552127E-01
0.435680           2.98781773          149.624755         0.199687392504E-01
0.436040           3.06167683          149.685362         0.204540830772E-01
0.436400           3.04756726          149.742229         0.203520895906E-01
0.436760           2.89110797          149.795357         0.193003843577E-01
0.437120           2.59174816          149.844749         0.172962228342E-01
0.437480           2.19809890          149.890405         0.146647072102E-01
0.437840           1.79250664          149.932328         0.119554378843E-01
0.438200           1.46844393          149.970521         0.979155051146E-02
0.438560           1.30614227          150.004986         0.870732567954E-02
0.438920           1.35245313          150.035726         0.901420726971E-02
0.439280           1.60994198          150.062743         0.107284589618E-01
0.439640           2.03786817          150.086043         0.135779992093E-01
0.440000           2.56456518          150.105627         0.170850702555E-01
0.440360           3.10765534          150.121500         0.207009344631E-01
0.440720           3.59638058          150.133667         0.239545242617E-01
0.441080           3.98974508          150.142132         0.265731212629E-01
0.441440           4.28535169          150.146899         0.285410602403E-01
0.441800           4.51647064          150.147974         0.300801304715E-01
0.442160           4.73827023          150.145361         0.315578863086E-01
0.442520           5.00729830          150.139067         0.333510685068E-01
0.442880           5.36031331          150.129096         0.357046931262E-01
0.443240           5.79882742          150.115456         0.386291164428E-01
0.443600           6.28414042          150.098152         0.418668741036E-01
0.443960           6.74465109          150.077190         0.449412138120E-01
0.444320           7.09368143          150.052578         0.472746387015E-01
0.444680           7.25296159          150.024323         0.483452379290E-01
0.445040           7.17519759          149.992431         0.478370643545E-01
0.445400           6.85928839          149.956911         0.457417290680E-01
0.445760           6.35374848          149.917769         0.423815569553E-01
0.446120           5.74716499          149.875015         0.383463847885E-01
0.446480           5.14814177          149.828656         0.343601946041E-01
0.446840           4.66011907          149.778700         0.311133630634E-01
0.447200           4.35786423          149.725157         0.291057583583E-01
0.447560           4.27190412          149.668035         0.285425283496E-01
0.447920           4.38487134          149.607343         0.293091987057E-01
0.448280           4.64033153          149.543091         0.310300629841E-01
0.448640           4.96114022          149.475288         0.331903706375E-01
0.449000           5.27176542          149.403945         0.352853160467E-01
0.449360           5.51806211          149.329071         0.369523634757E-01
0.449720           5.67896253          149.250677         0.380498276051E-01
0.450080           5.76714645          149.168773         0.386618884604E-01
0.450440           5.81919161          149.083370         0.390331371269E-01
0.450800           5.87893398          148.994478         0.394573949524E-01
0.451160           5.97980968          148.902110         0.401593347014E-01
0.451520           6.13217183          148.806276         0.412090940118E-01
0.451880           6.31989794          148.706989         0.424989974624E-01
0.452240           6.50752717          148.604259         0.437909869707E-01
0.452600           6.65563729          148.498100         0.448196799039E-01
0.452960           6.73929409          148.388525         0.454165448856E-01
0.453320           6.76311621          148.275504         0.456118242154E-01
0.453680           6.76726100          148.158503         0.456758191062E-01
0.454040           6.82129256          148.038720         0.460777595012E-01
0.454400           7.00668296          147.915586         0.473694703861E-01
0.454760           7.39247592          147.789099         0.500204410259E-01
0.455120           8.01121671          147.659273         0.542547485602E-01
0.455480           8.84275201          147.526120         0.599402466539E-01
0.455840           9.81165937          147.389655         0.665695254271E-01
0.456200           10.8003234          147.249891         0.733469019894E-01
0.456560           11.6750836          147.106844         0.793646528583E-01
0.456920           12.3187984          146.960527         0.838238584277E-01
0.457280           12.6608609          146.810955         0.862392108627E-01
0.457640           12.6959544          146.658143         0.865683563616E-01
0.458000           12.4856765          146.502106         0.852252358466E-01
0.458360           12.1418596          146.342858         0.829685828851E-01
0.458720           11.7956391          146.180416         0.806923347071E-01
0.459080           11.5605510          146.014795         0.791738333634E-01
0.459440           11.4998937          145.846010         0.788495598356E-01
0.459800           11.6076390          145.674078         0.796822549797E-01
0.460160           11.8085361          145.499014         0.811588740989E-01
0.460520           11.9777246          145.320834         0.824226246952E-01
0.460880           11.9746901          145.139556         0.825046625521E-01
0.461240           11.6823377          144.955195         0.805927496601E-01
0.461600           11.0405006          144.767768         0.762635274420E-01
0.461960           10.0647670          144.577292         0.696151303396E-01
0.462320           8.84563009          144.383784         0.612647061595E-01
0.462680           7.52843503          144.187261         0.522128999152E-01
0.463040           6.27982972          143.987741         0.436136416152E-01
0.463400           5.24993073          143.785240         0.365123062375E-01
0.463760           4.54023672          143.579778         0.316217004693E-01
0.464120           4.18531110          143.371370         0.291920981490E-01
0.464480           4.15209591          143.160035         0.290031774389E-01
0.464840           4.35569577          142.945792         0.304709618049E-01
0.465200           4.68607008          142.728658         0.328320194349E-01
0.465560           5.03752777          142.508652         0.353489258283E-01
0.465920           5.33285824          142.285792         0.374799069319E-01
0.466280           5.53621009          142.060096         0.389709019278E-01
0.466640           5.65261597          141.831584         0.398544230544E-01
0.467000           5.71612718          141.600275         0.403680515603E-01
0.467360           5.77163340          141.366186         0.408275385143E-01
0.467720           5.85674202          141.129337         0.414991109004E-01
0.468080           5.98933367          140.889748         0.425107840243E-01
0.468440           6.16399817          140.647438         0.438258830030E-01
0.468800           6.35737516          140.402426         0.452796673936E-01
0.469160           6.53952926          140.154732         0.466593540517E-01
0.469520           6.68676953          139.904375         0.477952853731E-01
0.469880           6.79122390          139.651375         0.486298389767E-01
0.470240           6.86390651          139.395753         0.492404278705E-01
0.470600           6.93039798          139.137527         0.498096963769E-01
0.470960           7.02076674          138.876719         0.505539503614E-01
0.471320           7.15719021          138.613347         0.516342065480E-01
0.471680           7.34336027          138.347434         0.530791216457E-01
0.472040           7.55907158          138.078998         0.547445424615E-01
0.472400           7.76170591          137.808061         0.563225826841E-01
0.472760           7.89423398          137.534643         0.573981494027E-01
0.473120           7.89752223          137.258764         0.575374714449E-01
0.473480           7.72367341          136.980446         0.563852260318E-01
0.473840           7.34707413          136.699709         0.537460846056E-01
0.474200           6.77067003          136.416574         0.496323124251E-01
0.474560           6.02638445          136.131062         0.442689885546E-01
0.474920           5.17007406          135.843195         0.380591317838E-01
0.475280           4.27256180          135.552993         0.315194944608E-01
0.475640           3.40886025          135.260477         0.252021900839E-01
0.476000           2.64767326          134.965669         0.196173833400E-01
0.476360           2.04279643          134.668590         0.151690637951E-01
0.476720           1.62737467          134.369261         0.121112124497E-01
0.477080           1.41135023          134.067705         0.105271454565E-01
0.477440           1.38198342          133.763942         0.103315093124E-01
0.477800           1.50706916          133.457995         0.112924606680E-01
0.478160           1.74033129          133.149884         0.130704679184E-01
0.478520           2.02835283          132.839632         0.152691843702E-01
0.478880           2.31823464          132.527260         0.174925116202E-01
0.479240           2.56498481          132.212790         0.194004286932E-01
0.479600           2.73751934          131.896245         0.207550968681E-01
0.479960           2.82221872          131.577645         0.214490745881E-01
0.480320           2.82331733          131.257013         0.215098398361E-01
0.480680           2.75998986          130.934371         0.210791852262E-01
0.481040           2.66072357          130.609741         0.203715553422E-01
0.481400           2.55622484          130.283145         0.196205337219E-01
0.481760           2.47249248          129.954605         0.190258165870E-01
0.482120           2.42565129          129.624143         0.187129591022E-01
0.482480           2.41966045          129.291782         0.187147273375E-01
0.482840           2.44721820          128.957543         0.189769294547E-01
0.483200           2.49331416          128.621450         0.193849016855E-01
0.483560           2.54020110          128.283523         0.198014603886E-01
0.483920           2.57228060          127.943786         0.201047716435E-01
0.484280           2.57959701          127.602261         0.202159193675E-01
0.484640           2.55923136          127.258969         0.201104203169E-01
0.485000           2.51466402          126.913935         0.198139316032E-01
0.485360           2.45386058          126.567179         0.193878113483E-01
0.485720           2.38719267          126.218724         0.189131422076E-01
0.486080           2.32621668          125.868592         0.184813116710E-01
0.486440           2.28384072          125.516807         0.181954973684E-01
0.486800           2.27569826          125.163389         0.181818203357E-01
0.487160           2.32188125          124.808363         0.186035710953E-01
0.487520           2.44781827          124.451749         0.196688136885E-01
0.487880           2.68316691          124.093572         0.216221265668E-01
0.488240           3.05812585          123.733852         0.247153532628E-01
0.488600           3.59740634          123.372612         0.291588731688E-01
0.488960           4.31297682          123.009875         0.350620373289E-01
0.489320           5.19732716          122.645663         0.423767709405E-01
0.489680           6.21917469          122.279998         0.508601142276E-01
0.490040           7.32317082          121.912904         0.600688737087E-01
0.490400           8.43433881          121.544401         0.693930671257E-01
0.490760           9.46688795          121.174513         0.781260652982E-01
0.491120           10.3359889          120.803262         0.855605112726E-01
0.491480           10.9703304          120.430670         0.910924966255E-01
0.491840           11.3230057          120.056760         0.943137707441E-01
0.492200           11.3785584          119.681553         0.950736194963E-01
0.492560           11.1547872          119.305072         0.934980126407E-01
0.492920           10.6989727          118.927340         0.899622638188E-01
0.493280           10.0793135          118.548377         0.850227879554E-01
0.493640           9.37328225          118.168207         0.793215237297E-01
0.494000           8.65516105          117.786852         0.734815551471E-01
0.494360           7.98507833          117.404333         0.680134891271E-01
0.494720           7.40146131          117.020673         0.632491776479E-01
0.495080           6.91804807          116.635929         0.593131820998E-01
0.495440           6.52564331          116.248626         0.561352296740E-01
0.495800           6.19786233          115.861799         0.534935794298E-01
0.496160           5.89938016          115.473803         0.510884721148E-01
0.496520           5.59482932          115.084768         0.486148552610E-01
0.496880           5.25652976          114.694722         0.458306159358E-01
0.497240           4.86965810          114.303689         0.426028078980E-01
0.497600           4.43415249          113.911689         0.389262289017E-01
0.497960           3.96343253          113.518745         0.349143440086E-01
0.498320           3.48069910          113.124878         0.307686438429E-01
0.498680           3.01400945          112.730110         0.267365075783E-01
0.499040           2.59140850          112.334462         0.230686865334E-01
0.499400           2.23714650          111.937956         0.199855936366E-01
0.499760           1.96952312          111.540612         0.176574529978E-01
0.500120           1.80033040          111.142453         0.161984043215E-01
0.500480           1.73539803          110.743500         0.156704278743E-01
0.500840           1.77551152          110.343774         0.160907268490E-01
0.501200           1.91703280          109.943295         0.174365593993E-01
0.501560           2.15186301          109.542086         0.196441667799E-01
0.501920           2.46682300          109.140167         0.226023385039E-01
0.502280           2.84292334          108.737559         0.261448148418E-01
0.502640           3.25520270          108.334283         0.300477616210E-01
0.503000           3.67374866          107.930359         0.340381397450E-01
0.503360           4.06619283          107.525810         0.378159703074E-01
0.503720           4.40149794          107.120654         0.410891622510E-01
0.504080           4.65438963          106.714913         0.436151750310E-01
0.504440           4.80949049          106.308608         0.452408377555E-01
0.504800           4.86419151          105.901758         0.459311685303E-01
0.505160           4.82955689          105.494385         0.457802269802E-01
0.505520           4.72901717          105.086508         0.450011829298E-01
0.505880           4.59511406          104.678148         0.438975485473E-01
0.506240           4.46495883          104.269324         0.428214038202E-01
0.506600           4.37524421          103.860057         0.421263412712E-01
0.506960           4.35758193          103.450367         0.421224405055E-01
0.507320           4.43468845          103.040274         0.430383993347E-01
0.507680           4.61763849          102.629797         0.449931563779E-01
0.508040           4.90418172          102.218956         0.479772238052E-01
0.508400           5.27805759          101.807771         0.518433666560E-01
0.508760           5.70934636          101.396261         0.563072672137E-01
0.509120           6.15607109          100.984446         0.609605870100E-01
0.509480           6.56737663          100.572345         0.653000251598E-01
0.509840           6.88852665          100.159977         0.687752421547E-01
0.510200           7.06761985          99.7473612         0.708552062355E-01
0.510560           7.06338394          99.3345172         0.711070445783E-01
0.510920           6.85282187          98.9214636         0.692753789119E-01
0.511280           6.43708109          98.5082193         0.653456242936E-01
0.511640           5.84389946          98.0948030         0.595739965653E-01
0.512000           5.12545831          97.6812335         0.524712693213E-01
0.512360           4.35139733          97.2675292         0.447363819254E-01
0.512720           3.59791141          96.8537086         0.371478951249E-01
0.513080           2.93493788          96.4397902         0.304328522236E-01
0.513440           2.41412066          96.0257920         0.251403357938E-01
0.513800           2.06026085          95.6117324         0.215482012073E-01
0.514160           1.86826708          95.1976294         0.196251429088E-01
0.514520           1.80634818          94.7835009         0.190576225680E-01
0.514880           1.82467342          94.3693646         0.193354424633E-01
0.515240           1.86737571          93.9552385         0.198751633351E-01
0.515600           1.88497191          93.5411400         0.201512607634E-01
0.515960           1.84424975          93.1270868         0.198035803874E-01
0.516320           1.73342925          92.7130962         0.186967033060E-01
0.516680           1.56172437          92.2991854         0.169202400080E-01
0.517040           1.35392708          91.8853718         0.147349578291E-01
0.517400           1.14188312          91.4716723         0.124834617378E-01
0.517760          0.955385879          91.0581040         0.104920466988E-01
0.518120          0.814926321          90.6446836         0.899033774926E-02
0.518480          0.727975180          90.2314280         0.806786721937E-02
0.518840          0.689307156          89.8183536         0.767445770800E-02
0.519200          0.684680988          89.4054771         0.765815484876E-02
0.519560          0.696323413          88.9928149         0.782449026030E-02
0.519920          0.708362715          88.5803831         0.799683507323E-02
0.520280          0.710659021          88.1681980         0.806026478218E-02
0.520640          0.700229315          87.7562756         0.797925059687E-02
0.521000          0.680376858          87.3446319         0.778956694908E-02
0.521360          0.658387254          86.9332826         0.757347743273E-02
0.521720          0.643002051          86.5222434         0.743163868807E-02
0.522080          0.642735348          86.1115299         0.746398710014E-02
0.522440          0.665546733          85.7011575         0.776590132100E-02
0.522800          0.719654140          85.2911417         0.843761880109E-02
0.523160          0.814650187          84.8814975         0.959750017740E-02
0.523520          0.961820053          84.4722400         0.113862264394E-01
0.523880           1.17276539          84.0633844         0.139509657085E-01
0.524240           1.45606544          83.6549453         0.174056110261E-01
0.524600           1.81254852          83.2469375         0.217731555937E-01
0.524960           2.23051246          82.8393756         0.269257516699E-01
0.525320           2.68263664          82.4322741         0.325435234214E-01
0.525680           3.12619090          82.0256474         0.381123587951E-01
0.526040           3.50744884          81.6195096         0.429731672819E-01
0.526400           3.77011775          81.2138750         0.464220892190E-01
0.526760           3.86639760          80.8087574         0.478462697460E-01
0.527120           3.76832525          80.4041707         0.468672858703E-01
0.527480           3.47664407          80.0001287         0.434579809066E-01
0.527840           3.02472487          79.5966450         0.380006577694E-01
0.528200           2.47602583          79.1937331         0.312654263376E-01
0.528560           1.91500630          78.7914062         0.243047610817E-01
0.528920           1.43295942          78.3896778         0.182799503828E-01
0.529280           1.11151256          77.9885608         0.142522511889E-01
0.529640           1.00723175          77.5880683         0.129817867169E-01
0.530000           1.14066539          77.1882135         0.147777145719E-01
