# ort(start) =    -8.1790
#   klo  khi step start
#%    4  336    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.673000E-01       1.81783481          371.301725         0.489584260850E-02
0.673500E-01       2.25056260          371.299625         0.606131125984E-02
0.674000E-01       2.67104470          371.296453         0.719383308068E-02
0.674500E-01       3.06011099          371.292209         0.824178614702E-02
0.675000E-01       3.40049144          371.286897         0.915866268203E-02
0.675500E-01       3.67740049          371.280515         0.990464173738E-02
0.676000E-01       3.87903392          371.273067         0.104479270305E-01
0.676500E-01       3.99696429          371.264553         0.107658117329E-01
0.677000E-01       4.02642422          371.254975         0.108454417824E-01
0.677500E-01       3.96647087          371.244334         0.106842596748E-01
0.678000E-01       3.82002880          371.232631         0.102901212928E-01
0.678500E-01       3.59381249          371.219867         0.968108877428E-02
0.679000E-01       3.29813317          371.206044         0.888491235753E-02
0.679500E-01       2.94659833          371.191164         0.793822325125E-02
0.680000E-01       2.55571500          371.175227         0.688546759925E-02
0.680500E-01       2.14441062          371.158235         0.577761832979E-02
0.681000E-01       1.73348706          371.140189         0.467070694838E-02
0.681500E-01       1.34502487          371.121091         0.362422106197E-02
0.682000E-01       1.00175567          371.100941         0.269941558542E-02
0.682500E-01      0.726420586          371.079743         0.195758620711E-02
0.683000E-01      0.541132761          371.057495         0.145835286426E-02
0.683500E-01      0.466760589          371.034201         0.125799882491E-02
0.684000E-01      0.522347625          371.009862         0.140790765624E-02
0.684500E-01      0.724583164          370.984478         0.195313606443E-02
0.685000E-01       1.08733574          370.958052         0.293115552392E-02
0.685500E-01       1.62125968          370.930584         0.437078998172E-02
0.686000E-01       2.33348254          370.902077         0.629137093200E-02
0.686500E-01       3.22737912          370.872531         0.870212500190E-02
0.687000E-01       4.30243524          370.841948         0.116018030496E-01
0.687500E-01       5.55420247          370.810329         0.149785538049E-01
0.688000E-01       6.97434271          370.777677         0.188100394130E-01
0.688500E-01       8.55075970          370.743991         0.230637849760E-01
0.689000E-01       10.2678126          370.709275         0.276977494058E-01
0.689500E-01       12.1066054          370.673529         0.326611006581E-01
0.690000E-01       14.0453446          370.636754         0.378951747420E-01
0.690500E-01       16.0597554          370.598952         0.433345948164E-01
0.691000E-01       18.1235489          370.560125         0.489085241810E-01
0.691500E-01       20.2089261          370.520275         0.545420250527E-01
0.692000E-01       22.2871122          370.479401         0.601574936582E-01
0.692500E-01       24.3289061          370.437507         0.656761413700E-01
0.693000E-01       26.3052356          370.394594         0.710194913299E-01
0.693500E-01       28.1877075          370.350662         0.761108602406E-01
0.694000E-01       29.9491396          370.305714         0.808767957397E-01
0.694500E-01       31.5640666          370.259752         0.852484409895E-01
0.695000E-01       33.0092076          370.212775         0.891627998091E-01
0.695500E-01       34.2638882          370.164787         0.925638778283E-01
0.696000E-01       35.3104075          370.115789         0.954036777370E-01
0.696500E-01       36.1343441          370.065782         0.976430297146E-01
0.697000E-01       36.7247951          370.014768         0.992522415217E-01
0.697500E-01       37.0745428          369.962748         0.100211556471    
0.698000E-01       37.1801484          369.909724         0.100511411517    
0.698500E-01       37.0419697          369.855697         0.100152491939    
0.699000E-01       36.6641031          369.800669         0.991455834573E-01
0.699500E-01       36.0542537          369.744642         0.975112270365E-01
0.700000E-01       35.2235352          369.687617         0.952791859563E-01
0.700500E-01       34.1862055          369.629596         0.924877389045E-01
0.701000E-01       32.9593453          369.570579         0.891828167107E-01
0.701500E-01       31.5624858          369.510570         0.854170038131E-01
0.702000E-01       30.0171969          369.449570         0.812484285121E-01
0.702500E-01       28.3466434          369.387579         0.767395684253E-01
0.703000E-01       26.5751206          369.324600         0.719559992429E-01
0.703500E-01       24.7275812          369.260634         0.669651158301E-01
0.704000E-01       22.8291615          369.195684         0.618348548989E-01
0.704500E-01       20.9047213          369.129749         0.566324478728E-01
0.705000E-01       18.9784034          369.062833         0.514232312050E-01
0.705500E-01       17.0732258          368.994937         0.462695393339E-01
0.706000E-01       15.2107119          368.926062         0.412297027375E-01
0.706500E-01       13.4105680          368.856210         0.363571702700E-01
0.707000E-01       11.6904123          368.785383         0.316997712434E-01
0.707500E-01       10.0655595          368.713582         0.272991286787E-01
0.708000E-01       8.54886550          368.640810         0.231902309199E-01
0.708500E-01       7.15063030          368.567067         0.194011645331E-01
0.709000E-01       5.87856119          368.492355         0.159530072102E-01
0.709500E-01       4.73779255          368.416676         0.128598754155E-01
0.710000E-01       3.73095959          368.340032         0.101291178397E-01
0.710500E-01       2.85832127          368.262424         0.776164247409E-02
0.711000E-01       2.11792694          368.183854         0.575236235541E-02
0.711500E-01       1.50582012          368.104324         0.409074281088E-02
0.712000E-01       1.01627257          368.023835         0.276143139413E-02
0.712500E-01      0.642041311          367.942390         0.174495064709E-02
0.713000E-01      0.374640880          367.859989         0.101843334729E-02
0.713500E-01      0.204623554          367.776635         0.556379973699E-03
0.714000E-01      0.121860116          367.692328         0.331418707232E-03
0.714500E-01      0.115814358          367.607072         0.315049320147E-03
0.715000E-01      0.175804983          367.520868         0.478353742715E-03
0.715500E-01      0.291249224          367.433717         0.792657860997E-03
0.716000E-01      0.451883284          367.345620         0.123013113233E-02
0.716500E-01      0.647955502          367.256581         0.176431284228E-02
0.717000E-01      0.870389065          367.166600         0.237055621019E-02
0.717500E-01       1.11091197          367.075680         0.302638402609E-02
0.718000E-01       1.36215294          366.983822         0.371175202187E-02
0.718500E-01       1.61770278          366.891027         0.440921870074E-02
0.719000E-01       1.87214178          366.797298         0.510402283134E-02
0.719500E-01       2.12103453          366.702636         0.578407221983E-02
0.720000E-01       2.36089425          366.607043         0.643984966767E-02
0.720500E-01       2.58911981          366.510521         0.706424416666E-02
0.721000E-01       2.80390910          366.413072         0.765231733667E-02
0.721500E-01       3.00415299          366.314697         0.820101683025E-02
0.722000E-01       3.18931492          366.215398         0.870884986654E-02
0.722500E-01       3.35930122          366.115177         0.917553116237E-02
0.723000E-01       3.51432778          366.014036         0.960162025280E-02
0.723500E-01       3.65478864          365.911976         0.998816348460E-02
0.724000E-01       3.78113197          365.808999         0.103363557813E-01
0.724500E-01       3.89374880          365.705108         0.106472365816E-01
0.725000E-01       3.99287926          365.600303         0.109214331221E-01
0.725500E-01       4.07854038          365.494588         0.111589624631E-01
0.726000E-01       4.15047890          365.387962         0.113591013671E-01
0.726500E-01       4.20815122          365.280429         0.115203303657E-01
0.727000E-01       4.25073166          365.171990         0.116403551688E-01
0.727500E-01       4.27714884          365.062647         0.117162050764E-01
0.728000E-01       4.28614858          364.952401         0.117444043663E-01
0.728500E-01       4.27638057          364.841256         0.117212089050E-01
0.729000E-01       4.24650450          364.729211         0.116428966275E-01
0.729500E-01       4.19531026          364.616270         0.115060972316E-01
0.730000E-01       4.12184587          364.502434         0.113081436212E-01
0.730500E-01       4.02554601          364.387705         0.110474254813E-01
0.731000E-01       3.90635331          364.272084         0.107237240445E-01
0.731500E-01       3.76482486          364.155574         0.103385067394E-01
0.732000E-01       3.60221641          364.038177         0.989516109869E-02
0.732500E-01       3.42053734          363.919894         0.939914910001E-02
0.733000E-01       3.22257085          363.800727         0.885806600634E-02
0.733500E-01       3.01185489          363.680678         0.828159171368E-02
0.734000E-01       2.79262149          363.559749         0.768132746976E-02
0.734500E-01       2.56969394          363.437942         0.707051642466E-02
0.735000E-01       2.34834360          363.315258         0.646365257235E-02
0.735500E-01       2.13411042          363.191700         0.587598895954E-02
0.736000E-01       1.93259337          363.067269         0.532296225776E-02
0.736500E-01       1.74921935          362.941967         0.481955657825E-02
0.737000E-01       1.58900055          362.815797         0.437963441605E-02
0.737500E-01       1.45629203          362.688760         0.401526651441E-02
0.738000E-01       1.35456179          362.560857         0.373609495191E-02
0.738500E-01       1.28618619          362.432091         0.354876463419E-02
0.739000E-01       1.25228305          362.302464         0.345645745275E-02
0.739500E-01       1.25259372          362.171978         0.345856057063E-02
0.740000E-01       1.28542369          362.040634         0.355049562265E-02
0.740500E-01       1.34764900          361.908434         0.372372918852E-02
0.741000E-01       1.43479282          361.775381         0.396597692965E-02
0.741500E-01       1.54117297          361.641476         0.426160458774E-02
0.742000E-01       1.66011805          361.506721         0.459221903099E-02
0.742500E-01       1.78424539          361.371119         0.493743217516E-02
0.743000E-01       1.90579119          361.234670         0.527577043024E-02
0.743500E-01       2.01697905          361.097377         0.558569288158E-02
0.744000E-01       2.11041074          360.959242         0.584667325704E-02
0.744500E-01       2.17946063          360.820266         0.604029438041E-02
0.745000E-01       2.21865357          360.680452         0.615129972106E-02
0.745500E-01       2.22400606          360.539802         0.616854518880E-02
0.746000E-01       2.19331055          360.398318         0.608579574185E-02
0.746500E-01       2.12634468          360.256000         0.590231578876E-02
0.747000E-01       2.02499010          360.112853         0.562320973516E-02
0.747500E-01       1.89324880          359.968876         0.525947915762E-02
0.748000E-01       1.73714989          359.824073         0.482777562586E-02
0.748500E-01       1.56454464          359.678445         0.434984263912E-02
0.749000E-01       1.38479351          359.531995         0.385165585785E-02
0.749500E-01       1.20835461          359.384723         0.336228706111E-02
0.750000E-01       1.04628863          359.236633         0.291253322976E-02
0.750500E-01      0.909700995          359.087726         0.253336700150E-02
0.751000E-01      0.809145911          358.938003         0.225427762803E-02
0.751500E-01      0.754021178          358.787468         0.210158170257E-02
0.752000E-01      0.751984501          358.636122         0.209678962928E-02
0.752500E-01      0.808423117          358.483967         0.225511652398E-02
0.753000E-01      0.926007793          358.331004         0.258422459100E-02
0.753500E-01       1.10435994          358.177237         0.308327783996E-02
0.754000E-01       1.33985663          358.022666         0.374237933675E-02
0.754500E-01       1.62559297          357.867294         0.454244630570E-02
0.755000E-01       1.95151443          357.711123         0.545555982405E-02
0.755500E-01       2.30472411          357.554155         0.644580430230E-02
0.756000E-01       2.66996131          357.396391         0.747058833745E-02
0.756500E-01       3.03023918          357.237834         0.848241393020E-02
0.757000E-01       3.36762029          357.078486         0.943103664320E-02
0.757500E-01       3.66410103          356.918349         0.102659362708E-01
0.758000E-01       3.90256847          356.757425         0.109389972084E-01
0.758500E-01       4.06778756          356.595715         0.114072810985E-01
0.759000E-01       4.14737232          356.433222         0.116357625092E-01
0.759500E-01       4.13269298          356.269947         0.115998921958E-01
0.760000E-01       4.01967080          356.105894         0.112878525059E-01
0.760500E-01       3.80941510          355.941063         0.107023760214E-01
0.761000E-01       3.50866168          355.775457         0.986201159971E-02
0.761500E-01       3.12997909          355.609077         0.880174127451E-02
0.762000E-01       2.69171777          355.441926         0.757287637130E-02
0.762500E-01       2.21768812          355.274006         0.624219076067E-02
0.763000E-01       1.73656523          355.105319         0.489028222087E-02
0.763500E-01       1.28103027          354.935867         0.360918799453E-02
0.764000E-01      0.886671551          354.765651         0.249931623369E-02
0.764500E-01      0.590680076          354.594674         0.166578947312E-02
0.765000E-01      0.430385656          354.422938         0.121432788284E-02
0.765500E-01      0.441689100          354.250445         0.124682722776E-02
0.766000E-01      0.657453285          354.077197         0.185680775402E-02
0.766500E-01       1.10592073          353.903195         0.312492440226E-02
0.767000E-01       1.80922721          353.728443         0.511473488446E-02
0.767500E-01       2.78207969          353.552941         0.786891966455E-02
0.768000E-01       4.03066281          353.376693         0.114061365539E-01
0.768500E-01       5.55183046          353.199699         0.157186726756E-01
0.769000E-01       7.33262928          353.021963         0.207710285859E-01
0.769500E-01       9.35018807          352.843486         0.264995343727E-01
0.770000E-01       11.5719928          352.664269         0.328130569570E-01
0.770500E-01       13.9565507          352.484316         0.395948132595E-01
0.771000E-01       16.4544316          352.303628         0.467052572771E-01
0.771500E-01       19.0096563          352.122207         0.539859624781E-01
0.772000E-01       21.5613880          351.940056         0.612643763833E-01
0.772500E-01       24.0458686          351.757176         0.683592838063E-01
0.773000E-01       26.3985275          351.573569         0.750867809002E-01
0.773500E-01       28.5561860          351.389237         0.812665355805E-01
0.774000E-01       30.4592689          351.204183         0.867280924375E-01
0.774500E-01       32.0539385          351.018409         0.913169728754E-01
0.775000E-01       33.2940626          350.831916         0.949003244682E-01
0.775500E-01       34.1429369          350.644706         0.973718874486E-01
0.776000E-01       34.5746890          350.456783         0.986560704172E-01
0.776500E-01       34.5753053          350.268147         0.987109608686E-01
0.777000E-01       34.1432336          350.078800         0.975301376329E-01
0.777500E-01       33.2895349          349.888746         0.951432000910E-01
0.778000E-01       32.0375743          349.697985         0.916149810008E-01
0.778500E-01       30.4222581          349.506520         0.870434637129E-01
0.779000E-01       28.4888484          349.314354         0.815564780879E-01
0.779500E-01       26.2913966          349.121487         0.753073001661E-01
0.780000E-01       23.8908598          348.927922         0.684693263300E-01
0.780500E-01       21.3529730          348.733662         0.612300312566E-01
0.781000E-01       18.7459622          348.538707         0.537844486600E-01
0.781500E-01       16.1381883          348.343061         0.463284332890E-01
0.782000E-01       13.5958158          348.146725         0.390519710074E-01
0.782500E-01       11.1805984          347.949702         0.321328006259E-01
0.783000E-01       8.94786627          347.751993         0.257305966374E-01
0.783500E-01       6.94479408          347.553601         0.199819367634E-01
0.784000E-01       5.20901304          347.354527         0.149962434222E-01
0.784500E-01       3.76761711          347.154774         0.108528454385E-01
0.785000E-01       2.63659540          346.954344         0.759925750998E-02
0.785500E-01       1.82070497          346.753238         0.525072232923E-02
0.786000E-01       1.31377875          346.551460         0.379100624024E-02
0.786500E-01       1.09944556          346.349010         0.317438632582E-02
0.787000E-01       1.15222181          346.145892         0.332871726940E-02
0.787500E-01       1.43891935          345.942106         0.415942242278E-02
0.788000E-01       1.92030203          345.737656         0.555421717920E-02
0.788500E-01       2.55291383          345.532542         0.738834556627E-02
0.789000E-01       3.29099659          345.326769         0.953009406319E-02
0.789500E-01       4.08841307          345.120336         0.118463406456E-01
0.790000E-01       4.90049365          344.913247         0.142079020859E-01
0.790500E-01       5.68573052          344.705504         0.164944581810E-01
0.791000E-01       6.40725243          344.497108         0.185988569379E-01
0.791500E-01       7.03402493          344.288062         0.204306384758E-01
0.792000E-01       7.54173529          344.078368         0.219186557555E-01
0.792500E-01       7.91333698          343.868027         0.230127152151E-01
0.793000E-01       8.13924479          343.657043         0.236842077438E-01
0.793500E-01       8.21718844          343.445416         0.239257478750E-01
0.794000E-01       8.15174762          343.233150         0.237498843648E-01
0.794500E-01       7.95360574          343.020246         0.231869863032E-01
0.795000E-01       7.63857113          342.806706         0.222824437330E-01
0.795500E-01       7.22642379          342.592532         0.210933488528E-01
0.796000E-01       6.73965151          342.377727         0.196848421464E-01
0.796500E-01       6.20214201          342.162292         0.181263165108E-01
0.797000E-01       5.63789710          341.946230         0.164876714667E-01
0.797500E-01       5.06983084          341.729543         0.148357991143E-01
0.798000E-01       4.51870694          341.512232         0.132314644019E-01
0.798500E-01       4.00226122          341.294300         0.117267156754E-01
0.799000E-01       3.53454374          341.075749         0.103629289182E-01
0.799500E-01       3.12550227          340.856581         0.916955235489E-02
0.800000E-01       2.78081547          340.636798         0.816357916851E-02
0.800500E-01       2.50197103          340.416402         0.734973701606E-02
0.801000E-01       2.28657090          340.195396         0.672134582700E-02
0.801500E-01       2.12883487          339.973781         0.626176191873E-02
0.802000E-01       2.02026415          339.751559         0.594629840107E-02
0.802500E-01       1.95041958          339.528733         0.574449050152E-02
0.803000E-01       1.90776470          339.305304         0.562256077848E-02
0.803500E-01       1.88052228          339.081275         0.554593373296E-02
0.804000E-01       1.85749428          338.856648         0.548165217257E-02
0.804500E-01       1.82879881          338.631425         0.540055847475E-02
0.805000E-01       1.78648444          338.405607         0.527912187614E-02
0.805500E-01       1.72499018          338.179198         0.510081694845E-02
0.806000E-01       1.64142946          337.952198         0.485698707454E-02
0.806500E-01       1.53568729          337.724611         0.454715835280E-02
0.807000E-01       1.41033084          337.496438         0.417880214593E-02
0.807500E-01       1.27034457          337.267681         0.376657663030E-02
0.808000E-01       1.12271093          337.038343         0.333110743549E-02
0.808500E-01      0.975866438          336.808425         0.289739319166E-02
0.809000E-01      0.839069315          336.577930         0.249294216647E-02
0.809500E-01      0.721719681          336.346860         0.214576012708E-02
0.810000E-01      0.632675192          336.115216         0.188231642462E-02
0.810500E-01      0.579604673          335.883001         0.172561478528E-02
0.811000E-01      0.568419456          335.650217         0.169348752663E-02
0.811500E-01      0.602817036          335.416866         0.179721742352E-02
0.812000E-01      0.683964645          335.182950         0.204057111090E-02
0.812500E-01      0.810341820          334.948472         0.241930293254E-02
0.813000E-01      0.977751480          334.713432         0.292115997108E-02
0.813500E-01       1.17949903          334.477834         0.352638923600E-02
0.814000E-01       1.40672908          334.241679         0.420871832963E-02
0.814500E-01       1.64890005          334.004970         0.493675302423E-02
0.815000E-01       1.89436893          333.767708         0.567571062727E-02
0.815500E-01       2.13105197          333.529896         0.638938815463E-02
0.816000E-01       2.34712241          333.291536         0.704225027301E-02
0.816500E-01       2.53170439          333.052629         0.760151448989E-02
0.817000E-01       2.67552194          332.813178         0.803911057020E-02
0.817500E-01       2.77146461          332.573186         0.833339766657E-02
0.818000E-01       2.81503563          332.332653         0.847053579866E-02
0.818500E-01       2.80465534          332.091582         0.844542737702E-02
0.819000E-01       2.74180038          331.849976         0.826216838150E-02
0.819500E-01       2.63096869          331.607836         0.793397625202E-02
0.820000E-01       2.47947000          331.365164         0.748259101343E-02
0.820500E-01       2.29705133          331.121962         0.693717600872E-02
0.821000E-01       2.09537681          330.878233         0.633277320555E-02
0.821500E-01       1.88738895          330.633979         0.570839378624E-02
0.822000E-01       1.68658606          330.389201         0.510484620010E-02
0.822500E-01       1.50625509          330.143902         0.456241984853E-02
0.823000E-01       1.35870247          329.898083         0.411855218188E-02
0.823500E-01       1.25452587          329.651748         0.380560965097E-02
0.824000E-01       1.20196832          329.404897         0.364890848794E-02
0.824500E-01       1.20639195          329.157533         0.366508988820E-02
0.825000E-01       1.26990256          328.909659         0.386094640018E-02
0.825500E-01       1.39114861          328.661275         0.423277311742E-02
0.826000E-01       1.56530861          328.412384         0.476628982177E-02
0.826500E-01       1.78427139          328.162989         0.543714998873E-02
0.827000E-01       2.03700305          327.913091         0.621202113564E-02
0.827500E-01       2.31008425          327.662693         0.705019003746E-02
0.828000E-01       2.58839242          327.411796         0.790561750379E-02
0.828500E-01       2.85589512          327.160402         0.872934224807E-02
0.829000E-01       3.09651446          326.908514         0.947211324196E-02
0.829500E-01       3.29501829          326.656133         0.100871159330E-01
0.830000E-01       3.43789151          326.403262         0.105326505901E-01
0.830500E-01       3.51414168          326.149903         0.107746212544E-01
0.831000E-01       3.51599524          325.896058         0.107887013458E-01
0.831500E-01       3.43944636          325.641728         0.105620565776E-01
0.832000E-01       3.28462693          325.386916         0.100945267384E-01
0.832500E-01       3.05597524          325.131625         0.939919408702E-02
0.833000E-01       2.76219076          324.875855         0.850229625316E-02
0.833500E-01       2.41597304          324.619609         0.744247411982E-02
0.834000E-01       2.03355374          324.362889         0.626937853903E-02
0.834500E-01       1.63404117          324.105698         0.504169220003E-02
0.835000E-01       1.23860633          323.848036         0.382465288045E-02
0.835500E-01      0.869547609          323.589907         0.268719014137E-02
0.836000E-01      0.549277807          323.331312         0.169880795948E-02
0.836500E-01      0.299281141          323.072254         0.926359777553E-03
0.837000E-01      0.139090090          322.812734         0.430869279824E-03
0.837500E-01      0.853311704E-01      322.552754         0.264549501958E-03
0.838000E-01      0.150885881          322.292317         0.468164686793E-03
0.838500E-01      0.344207794          322.031424         0.106886399344E-02
0.839000E-01      0.668829516          321.770077         0.207859450993E-02
0.839500E-01       1.12308439          321.508280         0.349317407580E-02
0.840000E-01       1.70005762          321.246032         0.529207351853E-02
0.840500E-01       2.38777084          320.983338         0.743892456733E-02
0.841000E-01       3.16959291          320.720198         0.988273556507E-02
0.841500E-01       4.02485940          320.456615         0.125597638228E-01
0.842000E-01       4.92967317          320.192591         0.153959626694E-01
0.842500E-01       5.85785023          319.928127         0.183098944284E-01
0.843000E-01       6.78196829          319.663226         0.212159789845E-01
0.843500E-01       7.67447088          319.397890         0.240279323063E-01
0.844000E-01       8.50877750          319.132121         0.266622409602E-01
0.844500E-01       9.26035026          318.865920         0.290415176475E-01
0.845000E-01       9.90766984          318.599291         0.310975891112E-01
0.845500E-01       10.4330783          318.332234         0.327741810251E-01
0.846000E-01       10.8234522          318.064753         0.340290839999E-01
0.846500E-01       11.0706787          317.796848         0.348357096259E-01
0.847000E-01       11.1719154          317.528523         0.351839742663E-01
0.847500E-01       11.1296252          317.259778         0.350804797124E-01
0.848000E-01       10.9513894          316.990616         0.345479922751E-01
0.848500E-01       10.6495086          316.721039         0.336242538465E-01
0.849000E-01       10.2404156          316.451050         0.323601884240E-01
0.849500E-01       9.74392691          316.180649         0.308175941262E-01
0.850000E-01       9.18237207          315.909839         0.290664326481E-01
0.850500E-01       8.57963994          315.638623         0.271818444292E-01
0.851000E-01       7.96018726          315.367001         0.252410278485E-01
0.851500E-01       7.34805398          315.094977         0.233201241564E-01
0.852000E-01       6.76592907          314.822551         0.214912465532E-01
0.852500E-01       6.23430705          314.549727         0.198197821052E-01
0.853000E-01       5.77077022          314.276505         0.183620796435E-01
0.853500E-01       5.38942509          314.002889         0.171636162613E-01
0.854000E-01       5.10051333          313.728880         0.162577105954E-01
0.854500E-01       4.91020925          313.454480         0.156648239824E-01
0.855000E-01       4.82060654          313.179690         0.153924621744E-01
0.855500E-01       4.82988830          312.904514         0.154356619516E-01
0.856000E-01       4.93266588          312.628953         0.157780200381E-01
0.856500E-01       5.12046455          312.353009         0.163931974573E-01
0.857000E-01       5.38232787          312.076683         0.172468119533E-01
0.857500E-01       5.70550785          311.799979         0.182986152430E-01
0.858000E-01       6.07620468          311.522898         0.195048413011E-01
0.858500E-01       6.48031901          311.245441         0.208206069910E-01
