# ort(start) =    -8.1790
#   klo  khi step start
#%    4  326    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.781000E-01       15.1525443          342.574528         0.442313805892E-01
0.781500E-01       12.8975566          342.601475         0.376459460303E-01
0.782000E-01       10.7407860          342.627552         0.313482847306E-01
0.782500E-01       8.72789125          342.652758         0.254715336416E-01
0.783000E-01       6.89820081          342.677095         0.201303236122E-01
0.783500E-01       5.28364643          342.700563         0.154176765602E-01
0.784000E-01       3.90798650          342.723163         0.114027498673E-01
0.784500E-01       2.78634272          342.744895         0.812949445537E-02
0.785000E-01       1.92506027          342.765761         0.561625601767E-02
0.785500E-01       1.32188856          342.785761         0.385631118093E-02
0.786000E-01      0.966467633          342.804896         0.281929355707E-02
0.786500E-01      0.841092719          342.823166         0.245343023280E-02
0.787000E-01      0.921719565          342.840572         0.268847866908E-02
0.787500E-01       1.17916396          342.857116         0.343922847831E-02
0.788000E-01       1.58044237          342.872797         0.460941312865E-02
0.788500E-01       2.09019629          342.887616         0.609586402834E-02
0.789000E-01       2.67214080          342.901575         0.779273410294E-02
0.789500E-01       3.29047891          342.914674         0.959562000660E-02
0.790000E-01       3.91122593          342.926914         0.114054212956E-01
0.790500E-01       4.50339392          342.938295         0.131317907163E-01
0.791000E-01       5.03999347          342.948818         0.146960514166E-01
0.791500E-01       5.49881915          342.958485         0.160334833257E-01
0.792000E-01       5.86299536          342.967295         0.170949109196E-01
0.792500E-01       6.12127023          342.975251         0.178475567063E-01
0.793000E-01       6.26805651          342.982351         0.182751575771E-01
0.793500E-01       6.30322947          342.988598         0.183773731976E-01
0.794000E-01       6.23170193          342.993992         0.181685454626E-01
0.794500E-01       6.06280586          342.998534         0.176758944127E-01
0.795000E-01       5.80951710          343.002224         0.169372578130E-01
0.795500E-01       5.48756581          343.005064         0.159984979363E-01
0.796000E-01       5.11447850          343.007054         0.149107093679E-01
0.796500E-01       4.70859888          343.008196         0.137273655241E-01
0.797000E-01       4.28813402          343.008490         0.125015390298E-01
0.797500E-01       3.87026913          343.007936         0.112833223981E-01
0.798000E-01       3.47038960          343.006536         0.101175611530E-01
0.798500E-01       3.10144220          343.004291         0.904199242687E-02
0.799000E-01       2.77345940          343.001201         0.808585916660E-02
0.799500E-01       2.49326241          342.997267         0.726904455387E-02
0.800000E-01       2.26434874          342.992490         0.660174436719E-02
0.800500E-01       2.08696127          342.986872         0.608466808383E-02
0.801000E-01       1.95832686          342.980412         0.570973383545E-02
0.801500E-01       1.87304445          342.973112         0.546119909013E-02
0.802000E-01       1.82359593          342.964972         0.531714920303E-02
0.802500E-01       1.80094788          342.955994         0.525125063311E-02
0.803000E-01       1.79520847          342.946179         0.523466531400E-02
0.803500E-01       1.79630239          342.935527         0.523801778651E-02
0.804000E-01       1.79462690          342.924039         0.523330737147E-02
0.804500E-01       1.78165397          342.911716         0.519566373525E-02
0.805000E-01       1.75044751          342.898559         0.510485526438E-02
0.805500E-01       1.69606997          342.884569         0.494647507130E-02
0.806000E-01       1.61585883          342.869747         0.471274834650E-02
0.806500E-01       1.50956125          342.854093         0.440292614266E-02
0.807000E-01       1.37932258          342.837610         0.402325340346E-02
0.807500E-01       1.22953252          342.820296         0.358652196371E-02
0.808000E-01       1.06654018          342.802155         0.311124118637E-02
0.808500E-01      0.898256060          342.783186         0.262047876571E-02
0.809000E-01      0.733664827          342.763391         0.214044103654E-02
0.809500E-01      0.582277146          342.742769         0.169887507018E-02
0.810000E-01      0.453551676          342.721324         0.132338330032E-02
0.810500E-01      0.356319637          342.699054         0.103974502739E-02
0.811000E-01      0.298243833          342.675962         0.870337769949E-03
0.811500E-01      0.285341845          342.652048         0.832745191278E-03
0.812000E-01      0.321599452          342.627313         0.938627598483E-03
0.812500E-01      0.408695251          342.601759         0.119291638370E-02
0.813000E-01      0.545851411          342.575386         0.159337604029E-02
0.813500E-01      0.729818618          342.548194         0.213055747973E-02
0.814000E-01      0.954996062          342.520186         0.278814534106E-02
0.814500E-01       1.21368011          342.491363         0.354368091649E-02
0.815000E-01       1.49642839          342.461724         0.436962230552E-02
0.815500E-01       1.79252000          342.431271         0.523468548277E-02
0.816000E-01       2.09048730          342.400006         0.610539504286E-02
0.816500E-01       2.37869096          342.367929         0.694776222927E-02
0.817000E-01       2.64590788          342.335040         0.772900103132E-02
0.817500E-01       2.88190038          342.301343         0.841919098877E-02
0.818000E-01       3.07793651          342.266836         0.899279798231E-02
0.818500E-01       3.22723352          342.231521         0.942997157115E-02
0.819000E-01       3.32530057          342.195400         0.971754899222E-02
0.819500E-01       3.37016213          342.158473         0.984971116368E-02
0.820000E-01       3.36244960          342.120742         0.982825416190E-02
0.820500E-01       3.30535555          342.082207         0.966245973509E-02
0.821000E-01       3.20445237          342.042869         0.936856945104E-02
0.821500E-01       3.06738417          342.002730         0.896888797280E-02
0.822000E-01       2.90344731          341.961790         0.849056063999E-02
0.822500E-01       2.72308137          341.920051         0.796408799236E-02
0.823000E-01       2.53729668          341.877513         0.742165419894E-02
0.823500E-01       2.35706863          341.834179         0.689535680388E-02
0.824000E-01       2.19273054          341.790048         0.641543121085E-02
0.824500E-01       2.05339763          341.745122         0.600856456841E-02
0.825000E-01       1.94645309          341.699402         0.569639009252E-02
0.825500E-01       1.87712451          341.652889         0.549424451914E-02
0.826000E-01       1.84817458          341.605584         0.541025870500E-02
0.826500E-01       1.85972416          341.557488         0.544483499511E-02
0.827000E-01       1.90921943          341.508602         0.559054564680E-02
0.827500E-01       1.99154735          341.458928         0.583246528976E-02
0.828000E-01       2.09929614          341.408467         0.614892816224E-02
0.828500E-01       2.22314992          341.357219         0.651267880119E-02
0.829000E-01       2.35239960          341.305185         0.689236408444E-02
0.829500E-01       2.47554571          341.252368         0.725429607513E-02
0.830000E-01       2.58096394          341.198767         0.756439994650E-02
0.830500E-01       2.65760010          341.144385         0.779025015634E-02
0.831000E-01       2.69565936          341.089222         0.790309159103E-02
0.831500E-01       2.68725390          341.033279         0.787974098054E-02
0.832000E-01       2.62697465          340.976557         0.770426762595E-02
0.832500E-01       2.51235570          340.919058         0.736936125956E-02
0.833000E-01       2.34420469          340.860783         0.687730830442E-02
0.833500E-01       2.12677843          340.801732         0.624051531966E-02
0.834000E-01       1.86779013          340.741908         0.548153920847E-02
0.834500E-01       1.57824258          340.681310         0.463260686527E-02
0.835000E-01       1.27208988          340.619941         0.373463126158E-02
0.835500E-01      0.965738615          340.557802         0.283575536818E-02
0.836000E-01      0.677407309          340.494893         0.198947861779E-02
0.836500E-01      0.426370253          340.431215         0.125244170871E-02
0.837000E-01      0.232117683          340.366771         0.681963408107E-03
0.837500E-01      0.113469049          340.301561         0.333436756476E-03
0.838000E-01      0.876790533E-01      340.235586         0.257701007679E-03
0.838500E-01      0.169577332          340.168847         0.498509293146E-03
0.839000E-01      0.370781939          340.101346         0.109021014656E-02
0.839500E-01      0.699024270          340.033084         0.205575369705E-02
0.840000E-01       1.15761871          339.964062         0.340512081960E-02
0.840500E-01       1.74510437          339.894281         0.513425634971E-02
0.841000E-01       2.45507918          339.823743         0.722456637268E-02
0.841500E-01       3.27623813          339.752448         0.964301551938E-02
0.842000E-01       4.19261883          339.680397         0.123428342141E-01
0.842500E-01       5.18404847          339.607593         0.152648190938E-01
0.843000E-01       6.22677701          339.534036         0.183391835571E-01
0.843500E-01       7.29427355          339.459727         0.214878907956E-01
0.844000E-01       8.35815512          339.384668         0.246273798256E-01
0.844500E-01       9.38921122          339.308860         0.276715769678E-01
0.845000E-01       10.3584827          339.232303         0.305350717485E-01
0.845500E-01       11.2383513          339.155000         0.331363279234E-01
0.846000E-01       12.0035945          339.076951         0.354007976534E-01
0.846500E-01       12.6323629          338.998159         0.372638099151E-01
0.847000E-01       13.1070381          338.918622         0.386731128817E-01
0.847500E-01       13.4149367          338.838345         0.395909638909E-01
0.848000E-01       13.5488293          338.757326         0.399956791168E-01
0.848500E-01       13.5072545          338.675568         0.398825773620E-01
0.849000E-01       13.2946124          338.593072         0.392642775110E-01
0.849500E-01       12.9210343          338.509839         0.381703360289E-01
0.850000E-01       12.4020351          338.425871         0.366462382759E-01
0.850500E-01       11.7579592          338.341168         0.347517841418E-01
0.851000E-01       11.0132459          338.255732         0.325589334313E-01
0.851500E-01       10.1955413          338.169564         0.301491984737E-01
0.852000E-01       9.33469555          338.082665         0.276106896490E-01
0.852500E-01       8.46168318          337.995038         0.250349331652E-01
0.853000E-01       7.60749212          337.906682         0.225135889143E-01
0.853500E-01       6.80202467          337.817599         0.201351992702E-01
0.854000E-01       6.07305395          337.727791         0.179820971769E-01
0.854500E-01       5.44527661          337.637258         0.161275939777E-01
0.855000E-01       4.93949784          337.546002         0.146335545487E-01
0.855500E-01       4.57197900          337.454025         0.135484500335E-01
0.856000E-01       4.35397100          337.361327         0.129059576300E-01
0.856500E-01       4.29144863          337.267911         0.127241533874E-01
0.857000E-01       4.38505247          337.173776         0.130053188840E-01
0.857500E-01       4.63023647          337.078925         0.137363570706E-01
0.858000E-01       5.01761062          336.983358         0.148897875873E-01
0.858500E-01       5.53346072          336.887077         0.164252685566E-01
0.859000E-01       6.16041980          336.790084         0.182915711919E-01
0.859500E-01       6.87826047          336.692380         0.204289163899E-01
0.860000E-01       7.66477285          336.593965         0.227715694622E-01
0.860500E-01       8.49669018          336.494842         0.252505807971E-01
0.861000E-01       9.35062302          336.395011         0.277965567959E-01
0.861500E-01       10.2039636          336.294474         0.303423469514E-01
0.862000E-01       11.0357241          336.193232         0.328255392627E-01
0.862500E-01       11.8272765          336.091286         0.351906669454E-01
0.863000E-01       12.5629660          335.988639         0.373910440310E-01
0.863500E-01       13.2305771          335.885290         0.393901652526E-01
0.864000E-01       13.8216376          335.781242         0.411626257373E-01
0.864500E-01       14.3315528          335.676496         0.426945375566E-01
0.865000E-01       14.7595700          335.571053         0.439834421564E-01
0.865500E-01       15.1085813          335.464915         0.450377391487E-01
0.866000E-01       15.3847773          335.358082         0.458756719691E-01
0.866500E-01       15.5971730          335.250556         0.465239286732E-01
0.867000E-01       15.7570291          335.142339         0.470159309364E-01
0.867500E-01       15.8771993          335.033431         0.473898955739E-01
0.868000E-01       15.9714326          334.923835         0.476867602209E-01
0.868500E-01       16.0536629          334.813551         0.479480679737E-01
0.869000E-01       16.1373184          334.702581         0.482139047843E-01
0.869500E-01       16.2346791          334.590926         0.485209783569E-01
0.870000E-01       16.3563102          334.478588         0.489009185539E-01
0.870500E-01       16.5105930          334.365567         0.493788673502E-01
0.871000E-01       16.7033719          334.251866         0.499724117900E-01
0.871500E-01       16.9377288          334.137486         0.506908968979E-01
0.872000E-01       17.2138918          334.022427         0.515351378452E-01
0.872500E-01       17.5292775          333.906692         0.524975326720E-01
0.873000E-01       17.8786618          333.790282         0.535625593000E-01
0.873500E-01       18.2544679          333.673197         0.547076241927E-01
0.874000E-01       18.6471552          333.555440         0.559042155076E-01
0.874500E-01       19.0456892          333.437012         0.571193015083E-01
0.875000E-01       19.4380694          333.317914         0.583169058259E-01
0.875500E-01       19.8118903          333.198148         0.594597851907E-01
0.876000E-01       20.1549098          333.077714         0.605111326734E-01
0.876500E-01       20.4555993          332.956615         0.614362302839E-01
0.877000E-01       20.7036521          332.834852         0.622039788719E-01
0.877500E-01       20.8904278          332.712426         0.627882403660E-01
0.878000E-01       21.0093150          332.589338         0.631689371118E-01
0.878500E-01       21.0559983          332.465590         0.633328649309E-01
0.879000E-01       21.0286192          332.341183         0.632741899534E-01
0.879500E-01       20.9278261          332.216119         0.629946136764E-01
0.880000E-01       20.7567145          332.090400         0.625032054173E-01
0.880500E-01       20.5206602          331.964025         0.618159157454E-01
0.881000E-01       20.2270572          331.836998         0.609547979804E-01
0.881500E-01       19.8849709          331.709318         0.599469768973E-01
0.882000E-01       19.5047258          331.580989         0.588234139072E-01
0.882500E-01       19.0974448          331.452010         0.576175258145E-01
0.883000E-01       18.6745619          331.322384         0.563637195146E-01
0.883500E-01       18.2473300          331.192112         0.550959075373E-01
0.884000E-01       17.8263440          331.061195         0.538460691109E-01
0.884500E-01       17.4211018          330.929635         0.526429185092E-01
0.885000E-01       17.0396196          330.797433         0.515107370115E-01
0.885500E-01       16.6881185          330.664591         0.504684171425E-01
0.886000E-01       16.3707954          330.531109         0.495287583206E-01
0.886500E-01       16.0896865          330.396990         0.486980420490E-01
0.887000E-01       15.8446289          330.262235         0.479759028100E-01
0.887500E-01       15.6333213          330.126845         0.473554983628E-01
0.888000E-01       15.4514806          329.990822         0.468239706987E-01
0.888500E-01       15.2930871          329.854166         0.463631769700E-01
0.889000E-01       15.1507079          329.716881         0.459506587323E-01
0.889500E-01       15.0158841          329.578966         0.455608082374E-01
0.890000E-01       14.8795663          329.440423         0.451661826352E-01
0.890500E-01       14.7325795          329.301255         0.447389110596E-01
0.891000E-01       14.5660977          329.161461         0.442521358877E-01
0.891500E-01       14.3721091          329.021044         0.436814280755E-01
0.892000E-01       14.1438522          328.880006         0.430061174241E-01
0.892500E-01       13.8762040          328.738347         0.422104818393E-01
0.893000E-01       13.5660049          328.596069         0.412847449935E-01
0.893500E-01       13.2123045          328.453173         0.402258390452E-01
0.894000E-01       12.8165191          328.309661         0.390378979636E-01
0.894500E-01       12.3824920          328.165535         0.377324571826E-01
0.895000E-01       11.9164531          328.020795         0.363283464232E-01
0.895500E-01       11.4268770          327.875444         0.348512741550E-01
0.896000E-01       10.9242442          327.729482         0.333331139066E-01
0.896500E-01       10.4207119          327.582912         0.318109140684E-01
0.897000E-01       9.92970590          327.435734         0.303256635465E-01
0.897500E-01       9.46544743          327.287950         0.289208552552E-01
0.898000E-01       9.04243113          327.139562         0.276408976293E-01
0.898500E-01       8.67487370          326.990570         0.265294308056E-01
0.899000E-01       8.37615265          326.840977         0.256276086333E-01
0.899500E-01       8.15825622          326.690784         0.249724100475E-01
0.900000E-01       8.03126530          326.539992         0.245950434797E-01
0.900500E-01       8.00288727          326.388603         0.245195058567E-01
0.901000E-01       8.07806020          326.236618         0.247613533944E-01
0.901500E-01       8.25864404          326.084039         0.253267349514E-01
0.902000E-01       8.54321201          325.930867         0.262117303553E-01
0.902500E-01       8.92695272          325.777104         0.274020261064E-01
0.903000E-01       9.40168926          325.622751         0.288729495251E-01
0.903500E-01       9.95601802          325.467810         0.305898700887E-01
0.904000E-01       10.5755652          325.312281         0.325089638292E-01
0.904500E-01       11.2433552          325.156168         0.345783236460E-01
0.905000E-01       11.9402809          324.999470         0.367393856958E-01
0.905500E-01       12.6456614          324.842190         0.389286300875E-01
0.906000E-01       13.3378710          324.684328         0.410795033764E-01
0.906500E-01       13.9950170          324.525887         0.431245012224E-01
0.907000E-01       14.5956470          324.366869         0.449973424038E-01
0.907500E-01       15.1194582          324.207273         0.466351604728E-01
0.908000E-01       15.5479864          324.047102         0.479806369294E-01
0.908500E-01       15.8652494          323.886358         0.489840000228E-01
0.909000E-01       16.0583212          323.725042         0.496048162333E-01
0.909500E-01       16.1178155          323.563155         0.498135071081E-01
0.910000E-01       16.0382596          323.400699         0.495925322868E-01
0.910500E-01       15.8183435          323.237675         0.489371900412E-01
0.911000E-01       15.4610331          323.074085         0.478559991469E-01
0.911500E-01       14.9735401          322.909930         0.463706400013E-01
0.912000E-01       14.3671477          322.745212         0.445154481435E-01
0.912500E-01       13.6568954          322.579932         0.423364691756E-01
0.913000E-01       12.8611304          322.414092         0.398900999814E-01
0.913500E-01       12.0009412          322.247693         0.372413564909E-01
0.914000E-01       11.0994892          322.080737         0.344618224738E-01
0.914500E-01       10.1812611          321.913226         0.316273464032E-01
0.915000E-01       9.27126818          321.745160         0.288155637967E-01
0.915500E-01       8.39421863          321.576541         0.261033301816E-01
0.916000E-01       7.57369297          321.407371         0.235641545829E-01
0.916500E-01       6.83135153          321.237651         0.212657249486E-01
0.917000E-01       6.18620275          321.067383         0.192676150746E-01
0.917500E-01       5.65395922          320.896568         0.176192573586E-01
0.918000E-01       5.24650545          320.725208         0.163582572284E-01
0.918500E-01       4.97149761          320.553304         0.155091136054E-01
0.919000E-01       4.83211086          320.380858         0.150823956480E-01
0.919500E-01       4.82694466          320.207871         0.150744097742E-01
0.920000E-01       4.95009063          320.034345         0.154673731553E-01
0.920500E-01       5.19136152          319.860281         0.162300911729E-01
0.921000E-01       5.53667384          319.685680         0.173191174443E-01
0.921500E-01       5.96857095          319.510545         0.186803566746E-01
0.922000E-01       6.46686768          319.334877         0.202510535191E-01
0.922500E-01       7.00939335          319.158677         0.219620955247E-01
0.923000E-01       7.57280547          318.981947         0.237405456844E-01
0.923500E-01       8.13344425          318.804688         0.255123107304E-01
0.924000E-01       8.66819559          318.626901         0.272048454138E-01
0.924500E-01       9.15533038          318.448589         0.287497909678E-01
0.925000E-01       9.57528806          318.269753         0.300854478575E-01
0.925500E-01       9.91137502          318.090394         0.311589887574E-01
0.926000E-01       10.1503509          317.910514         0.319283272895E-01
0.926500E-01       10.2828811          317.730114         0.323635710597E-01
0.927000E-01       10.3038374          317.549197         0.324480034695E-01
0.927500E-01       10.2124366          317.367762         0.321785570369E-01
0.928000E-01       10.0122115          317.185812         0.315657608396E-01
0.928500E-01       9.71081602          317.003349         0.306331653877E-01
0.929000E-01       9.31967332          316.820374         0.294162689297E-01
0.929500E-01       8.85348055          316.636888         0.279609890462E-01
0.930000E-01       8.32959126          316.452893         0.263217415731E-01
0.930500E-01       7.76730012          316.268390         0.245592046733E-01
0.931000E-01       7.18705922          316.083381         0.227378585747E-01
0.931500E-01       6.60965763          315.897868         0.209234005718E-01
0.932000E-01       6.05539750          315.711852         0.191801399511E-01
0.932500E-01       5.54329999          315.525334         0.175684783202E-01
0.933000E-01       5.09037315          315.338316         0.161425773235E-01
0.933500E-01       4.71097124          315.150800         0.149483080538E-01
0.934000E-01       4.41627116          314.962787         0.140215648978E-01
0.934500E-01       4.21388690          314.774278         0.133870115510E-01
0.935000E-01       4.10763719          314.585276         0.130573091155E-01
0.935500E-01       4.09747503          314.395781         0.130328562672E-01
0.936000E-01       4.17958129          314.205795         0.133020502814E-01
0.936500E-01       4.34661768          314.015320         0.138420560992E-01
0.937000E-01       4.58812764          313.824357         0.146200495131E-01
0.937500E-01       4.89106782          313.632908         0.155948808177E-01
0.938000E-01       5.24044715          313.440974         0.167190877392E-01
0.938500E-01       5.62004619          313.248557         0.179411718630E-01
0.939000E-01       6.01318614          313.055658         0.192080417329E-01
0.939500E-01       6.40351455          312.862278         0.204675187641E-01
0.940000E-01       6.77577462          312.668420         0.216707993933E-01
0.940500E-01       7.11652499          312.474085         0.227747686025E-01
0.941000E-01       7.41477971          312.279274         0.237440660244E-01
0.941500E-01       7.66254078          312.083989         0.245528160194E-01
0.942000E-01       7.85520047          311.888232         0.251859469781E-01
0.942500E-01       7.99179607          311.692003         0.256400420707E-01
0.943000E-01       8.07510555          311.495305         0.259236830312E-01
0.943500E-01       8.11157949          311.298139         0.260572695116E-01
0.944000E-01       8.11111138          311.100506         0.260723182083E-01
0.944500E-01       8.08665477          310.902408         0.260102674379E-01
0.945000E-01       8.05370259          310.703846         0.259208332427E-01
0.945500E-01       8.02964901          310.504823         0.258599815859E-01
0.946000E-01       8.03305957          310.305339         0.258875970039E-01
0.946500E-01       8.08287873          310.105397         0.260649405716E-01
0.947000E-01       8.19760657          309.904997         0.264519987073E-01
0.947500E-01       8.39447773          309.704141         0.271048288576E-01
0.948000E-01       8.68867553          309.502830         0.280730083040E-01
0.948500E-01       9.09261262          309.301067         0.293972882307E-01
0.949000E-01       9.61530709          309.098853         0.311075469957E-01
0.949500E-01       10.2618788          308.896189         0.332211246111E-01
0.950000E-01       11.0331861          308.693076         0.357416052939E-01
0.950500E-01       11.9256177          308.489517         0.386580972259E-01
0.951000E-01       12.9310479          308.285512         0.419450391236E-01
0.951500E-01       14.0369566          308.081064         0.455625426630E-01
0.952000E-01       15.2267117          307.876174         0.494572590853E-01
0.952500E-01       16.4800005          307.670843         0.535637382601E-01
0.953000E-01       17.7733967          307.465073         0.578062299085E-01
0.953500E-01       19.0810399          307.258865         0.621008603080E-01
0.954000E-01       20.3754033          307.052221         0.663581042509E-01
0.954500E-01       21.6281216          306.845143         0.704854617968E-01
0.955000E-01       22.8108479          306.637632         0.743902428004E-01
0.955500E-01       23.8961102          306.429689         0.779823595124E-01
0.956000E-01       24.8581366          306.221316         0.811770287630E-01
0.956500E-01       25.6736207          306.012515         0.838972902242E-01
0.957000E-01       26.3224019          305.803286         0.860762557265E-01
0.957500E-01       26.7880372          305.593632         0.876590161560E-01
0.958000E-01       27.0582492          305.383555         0.886041465522E-01
0.958500E-01       27.1252356          305.173055         0.888847660335E-01
0.959000E-01       26.9858328          304.962134         0.884891264164E-01
0.959500E-01       26.6415341          304.750793         0.874207211423E-01
0.960000E-01       26.0983630          304.539035         0.856979236689E-01
0.960500E-01       25.3666120          304.326861         0.833531811256E-01
0.961000E-01       24.4604595          304.114272         0.804318041544E-01
0.961500E-01       23.3974824          303.901269         0.769904068994E-01
0.962000E-01       22.1980825          303.687855         0.730950616335E-01
0.962500E-01       20.8848522          303.474030         0.688192401941E-01
0.963000E-01       19.4819003          303.259797         0.642416190406E-01
0.963500E-01       18.0141636          303.045156         0.594438262865E-01
0.964000E-01       16.5067265          302.830110         0.545082075583E-01
0.964500E-01       14.9841716          302.614660         0.495156831940E-01
0.965000E-01       13.4699806          302.398807         0.445437623992E-01
0.965500E-01       11.9860017          302.182552         0.396647709383E-01
0.966000E-01       10.5519985          301.965898         0.349443382055E-01
0.966500E-01       9.18528848          301.748846         0.304401776145E-01
0.967000E-01       7.90047894          301.531398         0.262011817097E-01
0.967500E-01       6.70930093          301.313554         0.222668407636E-01
0.968000E-01       5.62054068          301.095317         0.186669814193E-01
0.968500E-01       4.64006329          300.876687         0.154218106177E-01
0.969000E-01       3.77092063          300.657667         0.125422400405E-01
0.969500E-01       3.01353331          300.438258         0.100304579215E-01
0.970000E-01       2.36593421          300.218462         0.788070858539E-02
0.970500E-01       1.82406022          299.998279         0.608023560119E-02
0.971000E-01       1.38207779          299.777712         0.461034204442E-02
0.971500E-01       1.03272823          299.556762         0.344752100927E-02
0.972000E-01      0.767678956          299.335431         0.256461106139E-02
0.972500E-01      0.577868137          299.113719         0.193193457854E-02
0.973000E-01      0.453831555          298.891629         0.151838161805E-02
0.973500E-01      0.386002344          298.669162         0.129240776625E-02
0.974000E-01      0.364976278          298.446319         0.122292102306E-02
0.974500E-01      0.381737441          298.223103         0.128003980065E-02
0.975000E-01      0.427841246          297.999514         0.143571122195E-02
0.975500E-01      0.495553838          297.775554         0.166418576426E-02
0.976000E-01      0.577948804          297.551224         0.194235061733E-02
0.976500E-01      0.668963774          297.326527         0.224992966824E-02
0.977000E-01      0.763420809          297.101463         0.256956260198E-02
0.977500E-01      0.857015528          296.876034         0.288677908927E-02
0.978000E-01      0.946280561          296.650242         0.318988635994E-02
0.978500E-01       1.02852923          296.424088         0.346978963023E-02
0.979000E-01       1.10178534          296.197573         0.371976492296E-02
0.979500E-01       1.16470476          295.970700         0.393520289871E-02
0.980000E-01       1.21649360          295.743469         0.411334055418E-02
0.980500E-01       1.25682763          295.515882         0.425299522236E-02
0.981000E-01       1.28577595          295.287940         0.435431242794E-02
0.981500E-01       1.30373167          295.059646         0.441853602038E-02
0.982000E-01       1.31135104          294.831000         0.444780582969E-02
0.982500E-01       1.30950151          294.602004         0.444498505650E-02
0.983000E-01       1.29921871          294.372660         0.441351688441E-02
0.983500E-01       1.28167137          294.142969         0.435730752277E-02
0.984000E-01       1.25813285          293.912932         0.428063115029E-02
0.984500E-01       1.22995753          293.682551         0.418805109116E-02
0.985000E-01       1.19856028          293.451828         0.408435103409E-02
0.985500E-01       1.16539718          293.220763         0.397447017855E-02
0.986000E-01       1.13194587          292.989359         0.386343680583E-02
0.986500E-01       1.09968422          292.757617         0.375629583858E-02
0.987000E-01       1.07006643          292.525539         0.365802736226E-02
0.987500E-01       1.04449625          292.293125         0.357345471191E-02
0.988000E-01       1.02429735          292.060378         0.350714244542E-02
0.988500E-01       1.01068146          291.827299         0.346328620191E-02
