# ort(start) =    -8.1790
#   klo  khi step start
#%    4  162    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.337800           2.39393184          148.815433         0.160865831636E-01
0.338100           2.62730423          149.130620         0.176174700039E-01
0.338400           2.89229620          149.442931         0.193538508769E-01
0.338700           3.17905334          149.752350         0.212287376260E-01
0.339000           3.47830344          150.058862         0.231795935544E-01
0.339300           3.78479145          150.362455         0.251711203655E-01
0.339600           4.09822809          150.663129         0.272012676230E-01
0.339900           4.42086264          150.961176         0.292847655773E-01
0.340200           4.75228966          151.256980         0.314186469122E-01
0.340500           5.08350816          151.548766         0.335437119386E-01
0.340800           5.39294464          151.837525         0.355178645068E-01
0.341100           5.64676041          152.123277         0.371196344247E-01
0.341400           5.80434835          152.406010         0.380847733055E-01
0.341700           5.82797543          152.685714         0.381697494743E-01
0.342000           5.69378583          152.962373         0.372234406993E-01
0.342300           5.40054624          153.235977         0.352433308915E-01
0.342600           4.97296875          153.506512         0.323958160938E-01
0.342900           4.45808049          153.773967         0.289911261918E-01
0.343200           3.91536137          154.038329         0.254180981343E-01
0.343500           3.40343387          154.299587         0.220573102446E-01
0.343800           2.96722083          154.557729         0.191981394239E-01
0.344100           2.62929304          154.812744         0.169836989791E-01
0.344400           2.38770575          155.064620         0.153981337042E-01
0.344700           2.22051514          155.313347         0.142970013989E-01
0.345000           2.09513471          155.558913         0.134684324199E-01
0.345300           1.97943034          155.801309         0.127048376801E-01
0.345600           1.85131917          156.040524         0.118643485738E-01
0.345900           1.70455139          156.276548         0.109072757087E-01
0.346200           1.54985825          156.509371         0.990265465387E-02
0.346500           1.41212714          156.738983         0.900941883723E-02
0.346800           1.32519735          156.965374         0.844260945362E-02
0.347100           1.32603294          157.188537         0.843593922332E-02
0.347400           1.44955220          157.408460         0.920885823431E-02
0.347700           1.72465242          157.625137         0.109414808764E-01
0.348000           2.17138987          157.838557         0.137570306537E-01
0.348300           2.79911821          158.048713         0.177104777326E-01
0.348600           3.60563383          158.255596         0.227836102836E-01
0.348900           4.57774476          158.459199         0.288891070570E-01
0.349200           5.69379391          158.659513         0.358868737109E-01
0.349500           6.92826267          158.856531         0.436133321852E-01
0.349800           8.25767982          159.050246         0.519186861458E-01
0.350100           9.66600940          159.240651         0.607006399090E-01
0.350400           11.1470427          159.427738         0.699190922333E-01
0.350700           12.7015894          159.611501         0.795781589937E-01
0.351000           14.3286676          159.791934         0.896707815040E-01
0.351300           16.0121751          159.969030         0.100095469430    
0.351600           17.7069650          160.142783         0.110569859867    
0.351900           19.3298704          160.313187         0.120575673072    
0.352200           20.7611542          160.480237         0.129368915839    
0.352500           21.8596875          160.643927         0.136075405235    
0.352800           22.4911944          160.804252         0.139866913123    
0.353100           22.5641902          160.961208         0.140184026388    
0.353400           22.0642853          161.114789         0.136947610272    
0.353700           21.0758730          161.264991         0.130690938841    
0.354000           19.7818481          161.411809         0.122555147806    
0.354300           18.4369670          161.555240         0.114121752205    
0.354600           17.3176925          161.695279         0.107100792360    
0.354900           16.6588853          161.831923         0.102939426550    
0.355200           16.5931644          161.965168         0.102448968161    
0.355500           17.1101366          162.095012         0.105556218991    
0.355800           18.0490436          162.221451         0.111261756427    
0.356100           19.1301920          162.344482         0.117837032282    
0.356400           20.0198503          162.464103         0.123226300072    
0.356700           20.4131266          162.580311         0.125557187329    
0.357000           20.1128785          162.693104         0.123624652389    
0.357300           19.0822825          162.802481         0.117211251435    
0.357600           17.4549620          162.908439         0.107145842722    
0.357900           15.4981465          163.010977         0.950742508222E-01
0.358200           13.5380243          163.110093         0.829993047155E-01
0.358500           11.8681395          163.205788         0.727188641191E-01
0.358800           10.6676014          163.298058         0.653259540293E-01
0.359100           9.95381112          163.386905         0.609217190705E-01
0.359400           9.58457158          163.472327         0.586311564602E-01
0.359700           9.30956986          163.554324         0.569203529114E-01
0.360000           8.85579100          163.632897         0.541198693527E-01
0.360300           8.02037995          163.708045         0.489919720179E-01
0.360600           6.74153382          163.779768         0.411621892842E-01
0.360900           5.12443357          163.848068         0.312755202158E-01
0.361200           3.41323308          163.912945         0.208234503879E-01
0.361500           1.91737113          163.974400         0.116931126399E-01
0.361800          0.915392089          164.032434         0.558055541641E-02
0.362100          0.567094290          164.087049         0.345605758426E-02
0.362400          0.862500004          164.138246         0.525471682346E-02
0.362700           1.62444945          164.186027         0.989395671750E-02
0.363000           2.56429698          164.230395         0.156140218611E-01
0.363300           3.37291016          164.271351         0.205325527057E-01
0.363600           3.81767374          164.308897         0.232347353468E-01
0.363900           3.81431641          164.343037         0.232094798909E-01
0.364200           3.45072978          164.373773         0.209931895663E-01
0.364500           2.95571123          164.401108         0.179786575271E-01
0.364800           2.62343497          164.425046         0.159552028683E-01
0.365100           2.71847609          164.445590         0.165311583607E-01
0.365400           3.39180615          164.462744         0.206235532745E-01
0.365700           4.63370077          164.476510         0.281724165992E-01
0.366000           6.27674311          164.486895         0.381595331970E-01
0.366300           8.04560683          164.493900         0.489112776266E-01
0.366600           9.63569390          164.497532         0.585765255792E-01
0.366900           10.7947475          164.497795         0.656224453377E-01
0.367200           11.3825323          164.494693         0.691969580024E-01
0.367500           11.3926874          164.488231         0.692614137190E-01
0.367800           10.9343309          164.478415         0.664788195464E-01
0.368100           10.1840467          164.465250         0.619221791004E-01
0.368400           9.32713083          164.448742         0.567175566700E-01
0.368700           8.50803030          164.428896         0.517429145844E-01
0.369000           7.80410685          164.405718         0.474685853883E-01
0.369300           7.22692161          164.379214         0.439649358197E-01
0.369600           6.74511416          164.349391         0.410413089982E-01
0.369900           6.31628288          164.316256         0.384397931402E-01
0.370200           5.91408397          164.279814         0.360000649010E-01
0.370500           5.54085232          164.240073         0.337362996810E-01
0.370800           5.22325189          164.197040         0.318108773503E-01
0.371100           4.99566859          164.150721         0.304334245042E-01
0.371400           4.88046668          164.101125         0.297406045530E-01
0.371700           4.87441223          164.048259         0.297132822522E-01
0.372000           4.94690685          163.992131         0.301655135793E-01
0.372300           5.05005242          163.932748         0.308056351055E-01
0.372600           5.13548338          163.870119         0.313387419674E-01
0.372900           5.17041661          163.804252         0.315646055754E-01
0.373200           5.14629529          163.735155         0.314306068127E-01
0.373500           5.07707238          163.662838         0.310215345316E-01
0.373800           4.98882278          163.587308         0.304963926544E-01
0.374100           4.90593723          163.508575         0.300041586380E-01
0.374400           4.84017703          163.426650         0.296168159482E-01
0.374700           4.78707851          163.341577         0.293071647809E-01
0.375000           4.73054003          163.252378         0.289768522381E-01
0.375300           4.65261660          163.160983         0.285154974494E-01
0.375600           4.54329315          163.066363         0.278616205862E-01
0.375900           4.40526361          162.968593         0.270313656132E-01
0.376200           4.25133178          162.867686         0.261029790171E-01
0.376500           4.09576011          162.763653         0.251638497787E-01
0.376800           3.94402943          162.656505         0.242475972711E-01
0.377100           3.78659699          162.546252         0.232955046918E-01
0.377400           3.60079091          162.432906         0.221678661019E-01
0.377700           3.36151128          162.316477         0.207096121820E-01
0.378000           3.05736199          162.196975         0.188496856508E-01
0.378300           2.70593237          162.074413         0.166956173371E-01
0.378600           2.36146632          161.948801         0.145815609947E-01
0.378900           2.11041156          161.820151         0.130417104853E-01
0.379200           2.05454026          161.688474         0.127067823946E-01
0.379500           2.28589313          161.553783         0.141494249686E-01
0.379800           2.86098187          161.416089         0.177242670925E-01
0.380100           3.78227344          161.275404         0.234522645361E-01
0.380400           4.99275200          161.131741         0.309855276525E-01
0.380700           6.38514887          160.985111         0.396629777805E-01
0.381000           7.82280064          160.835527         0.486385115475E-01
0.381300           9.16569844          160.683002         0.570421159406E-01
0.381600           10.2942571          160.527549         0.641276663081E-01
0.381900           11.1248669          160.369180         0.693703551142E-01
0.382200           11.6146444          160.207908         0.724973224796E-01
0.382500           11.7566063          160.043747         0.734587046126E-01
0.382800           11.5693423          159.876709         0.723641512772E-01
0.383100           11.0862071          159.706808         0.694159958656E-01
0.383400           10.3479807          159.534058         0.648637718838E-01
0.383700           9.40050506          159.358472         0.589896787822E-01
0.384000           8.29613232          159.180064         0.521179106064E-01
0.384300           7.09603322          158.998847         0.446294633116E-01
0.384600           5.87016644          158.814836         0.369623302971E-01
0.384900           4.69298143          158.628045         0.295848153278E-01
0.385200           3.63506089          158.438489         0.229430419226E-01
0.385500           2.75294352          158.246180         0.173965875348E-01
0.385800           2.08043464          158.051134         0.131630478112E-01
0.386100           1.62439537          157.853366         0.102905336439E-01
0.386400           1.36647619          157.652890         0.866762542941E-02
0.386700           1.27018626          157.449720         0.806725001683E-02
0.387000           1.29091719          157.243872         0.820965022308E-02
0.387300           1.38574814          157.035361         0.882443375594E-02
0.387600           1.52029533          156.824201         0.969426476039E-02
0.387900           1.67127361          156.610408         0.106715360051E-01
0.388200           1.82518017          156.393998         0.116703977716E-01
0.388500           1.97487408          156.174985         0.126452650395E-01
0.388800           2.11630315          155.953385         0.135701007288E-01
0.389100           2.24711579          155.729214         0.144296354645E-01
0.389400           2.36770403          155.502487         0.152261489380E-01
0.389700           2.48391996          155.273221         0.159970917907E-01
0.390000           2.60985964          155.041430         0.168333047386E-01
0.390300           2.76904041          154.807131         0.178870339486E-01
0.390600           2.99297425          154.570340         0.193631859720E-01
0.390900           3.31720400          154.331074         0.214940771446E-01
0.391200           3.77582444          154.089347         0.245041238161E-01
0.391500           4.39594593          153.845177         0.285738299286E-01
0.391800           5.19333623          153.598580         0.338110952546E-01
0.392100           6.16977207          153.349573         0.402333827807E-01
0.392400           7.31184497          153.098171         0.477591920557E-01
0.392700           8.59051489          152.844392         0.562043183330E-01
0.393000           9.96082499          152.588253         0.652791077446E-01
0.393300           11.3618140          152.329769         0.745869571257E-01
0.393600           12.7174392          152.068958         0.836294228699E-01
0.393900           13.9397894          151.805837         0.918264388790E-01
0.394200           14.9356552          151.540423         0.985588855169E-01
0.394500           15.6165794          151.272732         0.103234596139    
0.394800           15.9111192          151.002782         0.105369708541    
0.395100           15.7767772          150.730591         0.104668714618    
0.395400           15.2084990          150.456174         0.101082585077    
0.395700           14.2411444          150.179550         0.948274538147E-01
0.396000           12.9448771          149.900736         0.863563277228E-01
0.396300           11.4144932          149.619750         0.762900164054E-01
0.396600           9.75555689          149.336608         0.653259574008E-01
0.396900           8.07111724          149.051329         0.541499181345E-01
0.397200           6.45232182          148.763929         0.433728919492E-01
0.397500           4.97456778          148.474427         0.335045426643E-01
0.397800           3.69855520          148.182840         0.249594027562E-01
0.398100           2.67365668          147.889187         0.180787840963E-01
0.398400           1.94021735          147.593484         0.131456843418E-01
0.398700           1.52815054          147.295749         0.103747089970E-01
0.399000           1.45126070          146.996002         0.987279033270E-02
0.399300           1.69929094          146.694258         0.115838953627E-01
0.399600           2.23165552          146.390537         0.152445340076E-01
0.399900           2.97722764          146.084856         0.203801250932E-01
0.400200           3.84301621          145.777234         0.263622522884E-01
0.400500           4.73146448          145.467688         0.325258795202E-01
0.400800           5.56250744          145.156236         0.383208299656E-01
0.401100           6.29382879          144.842897         0.434527954597E-01
0.401400           6.93215526          144.527689         0.479642018318E-01
0.401700           7.53042199          144.210630         0.522182170128E-01
0.402000           8.16979952          143.891739         0.567774049461E-01
0.402300           8.93059854          143.571033         0.622033454732E-01
0.402600           9.86023589          143.248530         0.688330683979E-01
0.402900           10.9482032          142.924250         0.766014388848E-01
0.403200           12.1165348          142.598211         0.849697536753E-01
0.403500           13.2299136          142.270430         0.929913096365E-01
0.403800           14.1236105          141.940927         0.995034402587E-01
0.404100           14.6418514          141.609719         0.103395808665    
0.404400           14.6758156          141.276825         0.103879851468    
0.404700           14.1904502          140.942264         0.100682717904    
0.405000           13.2326592          140.606053         0.941115899366E-01
0.405300           11.9190845          140.268212         0.849735254977E-01
0.405600           10.4077581          139.928759         0.743789776842E-01
0.405900           8.86240602          139.587712         0.634898721777E-01
0.406200           7.41971941          139.245090         0.532853215024E-01
0.406500           6.16813149          138.900912         0.444067026455E-01
0.406800           5.14233335          138.555195         0.371139699242E-01
0.407100           4.33251164          138.207959         0.313477724309E-01
0.407400           3.70291795          137.859222         0.268601397439E-01
0.407700           3.21226428          137.509002         0.233603927335E-01
0.408000           2.82908116          137.157317         0.206265419222E-01
0.408300           2.53806449          136.804188         0.185525350457E-01
0.408600           2.33731339          136.449631         0.171294958072E-01
0.408900           2.22972411          136.093666         0.163837463700E-01
0.409200           2.21348407          135.736311         0.163072361293E-01
0.409500           2.27617248          135.377584         0.168135107908E-01
0.409800           2.39482774          135.017505         0.177371648527E-01
0.410100           2.54151147          134.656091         0.188740922083E-01
0.410400           2.69157980          134.293361         0.200425380931E-01
0.410700           2.83095347          133.929333         0.211376657387E-01
0.411000           2.95940767          133.564026         0.221572211921E-01
0.411300           3.08883898          133.197459         0.231899241933E-01
0.411600           3.23770233          132.829649         0.243748466434E-01
0.411900           3.42436881          132.460616         0.258519770754E-01
0.412200           3.66239983          132.090377         0.277264696316E-01
0.412500           3.95961699          131.718948         0.300611040053E-01
0.412800           4.32090348          131.346310         0.328970299053E-01
0.413100           4.75277972          130.970959         0.362888060248E-01
0.413400           5.26679312          130.595825         0.403289546985E-01
0.413700           5.87910382          130.219822         0.451475337288E-01
0.414000           6.60522160          129.842736         0.508709368558E-01
0.414300           7.45102119          129.464572         0.575525880013E-01
0.414600           8.40304720          129.085350         0.650968308508E-01
0.414900           9.42193319          128.705087         0.732056003786E-01
0.415200           10.4421326          128.323802         0.813733108747E-01
0.415500           11.3792824          127.941512         0.889412842400E-01
0.415800           12.1440547          127.558236         0.952040028839E-01
0.416100           12.6591812          127.173992         0.995422176679E-01
0.416400           12.8752127          126.788798         0.101548503137    
0.416700           12.7808690          126.402672         0.101112332844    
0.417000           12.4053963          126.015631         0.984433138191E-01
0.417300           11.8125982          125.627694         0.940286163345E-01
0.417600           11.0883919          125.238879         0.885379365659E-01
0.417900           10.3251758          124.849203         0.827011755664E-01
0.418200           9.60664869          124.458684         0.771874518845E-01
0.418500           8.99603665          124.067340         0.725093051311E-01
0.418800           8.52936979          123.675190         0.689658921905E-01
0.419100           8.21402090          123.282249         0.666277663872E-01
0.419400           8.03164146          122.888537         0.653571248880E-01
0.419700           7.94412152          122.494070         0.648531108737E-01
0.420000           7.90121537          122.098867         0.647116191393E-01
0.420300           7.84877507          121.702944         0.644912505980E-01
0.420600           7.73683700          121.306320         0.637793399591E-01
0.420900           7.52692808          120.909011         0.622528299275E-01
0.421200           7.19789116          120.511035         0.597280670843E-01
0.421500           6.74941808          120.112409         0.561925128773E-01
0.421800           6.20252761          119.713151         0.518115811394E-01
0.422100           5.59657220          119.313277         0.469065333731E-01
0.422400           4.98298947          118.912805         0.419045658299E-01
0.422700           4.41676068          118.511752         0.372685459913E-01
0.423000           3.94713957          118.110135         0.334191436825E-01
0.423300           3.60943935          117.707971         0.306643578797E-01
0.423600           3.41941809          117.305277         0.291497380778E-01
0.423900           3.37116534          116.902069         0.288375164840E-01
0.424200           3.43859377          116.498365         0.295162406524E-01
0.424500           3.57995084          116.094181         0.308366088143E-01
0.424800           3.74438319          115.689534         0.323657902110E-01
0.425100           3.87955283          115.284441         0.336520072292E-01
0.425400           3.93949925          114.878917         0.342926217361E-01
0.425700           3.89215388          114.472980         0.340006338214E-01
0.426000           3.72595772          114.066646         0.326647432185E-01
0.426300           3.45485156          113.659932         0.303963895191E-01
0.426600           3.12061621          113.252853         0.275544157988E-01
0.426900           2.79137832          112.845426         0.247363000289E-01
0.427200           2.55532400          112.437667         0.227265832073E-01
0.427500           2.50940772          112.029593         0.223995076860E-01
0.427800           2.74402690          111.621218         0.245833807235E-01
0.428100           3.32594108          111.212560         0.299061642865E-01
0.428400           4.28270693          110.803633         0.386513222126E-01
0.428700           5.59216177          110.394455         0.506561836130E-01
0.429000           7.17979969          109.985040         0.652797845265E-01
0.429300           8.92532982          109.575404         0.814537706107E-01
0.429600           10.6776681          109.165563         0.978116886080E-01
0.429900           12.2756612          108.755533         0.112873900798    
0.430200           13.5705385          108.345328         0.125252641033    
0.430500           14.4458023          107.934965         0.133838022844    
0.430800           14.8310561          107.524458         0.137931930719    
0.431100           14.7078486          107.113823         0.137310463453    
0.431400           14.1074859          106.703075         0.132212552702    
0.431700           13.1023813          106.292228         0.123267537993    
0.432000           11.7934745          105.881299         0.111383923220    
0.432300           10.2963959          105.470302         0.976236505962E-01
0.432600           8.72853005          105.059251         0.830819747934E-01
0.432900           7.19825371          104.648162         0.687852856076E-01
0.433200           5.79677871          104.237049         0.556115005099E-01
0.433500           4.59249374          103.825927         0.442326292671E-01
0.433800           3.62756222          103.414810         0.350777825295E-01
0.434100           2.91669178          103.003713         0.283163751824E-01
0.434400           2.44821574          102.592650         0.238634614099E-01
0.434700           2.18768866          102.181635         0.214098027249E-01
0.435000           2.08397055          101.770683         0.204771205518E-01
0.435300           2.07729369          101.359808         0.204942544180E-01
0.435600           2.10824808          100.949023         0.208842841022E-01
0.435900           2.12622651          100.538343         0.211484141075E-01
0.436200           2.09583120          100.127781         0.209315653116E-01
0.436500           2.00012808          99.7173521         0.200579742229E-01
0.436800           1.84034868          99.3070686         0.185319001470E-01
0.437100           1.63246472          98.8969447         0.165067255169E-01
0.437400           1.40173916          98.4869939         0.142327337114E-01
0.437700           1.17668581          98.0772295         0.119975433617E-01
0.438000          0.983773391          97.6676649         0.100726621407E-01
0.438300          0.843761794          97.2583134         0.867547219140E-02
0.438600          0.769944552          96.8491881         0.794993294745E-02
0.438900          0.768012683          96.4403022         0.796360717967E-02
0.439200          0.836927961          96.0316684         0.871512465255E-02
0.439500          0.970167037          95.6232999         0.101457180146E-01
0.439800           1.15692120          95.2152094         0.121505924459E-01
0.440100           1.38316969          94.8074095         0.145892572631E-01
0.440400           1.63281948          94.3999130         0.172968324789E-01
0.440700           1.88919446          93.9927324         0.200993673628E-01
0.441000           2.13702049          93.5858801         0.228348602442E-01
0.441300           2.36475065          93.1793685         0.253784789996E-01
0.441600           2.56673801          92.7732098         0.276668018668E-01
0.441900           2.74454905          92.3674162         0.297133898506E-01
0.442200           2.90673661          91.9619999         0.316080186718E-01
0.442500           3.06669832          91.5569727         0.334949729064E-01
0.442800           3.23877088          91.1523467         0.355314042531E-01
0.443100           3.43330815          90.7481335         0.378333748294E-01
0.443400           3.65196935          90.3443450         0.404227774539E-01
0.443700           3.88462598          89.9409927         0.431908283480E-01
0.444000           4.10907637          89.5380883         0.458919377331E-01
0.444300           4.29414060          89.1356430         0.481753477409E-01
0.444600           4.40582554          88.7336683         0.496522415987E-01
0.444900           4.41532971          88.3321755         0.499855198808E-01
0.445200           4.30697065          87.9311756         0.489811562296E-01
0.445500           4.08389932          87.5306798         0.466567760275E-01
0.445800           3.76983823          87.1306990         0.432664751778E-01
0.446100           3.40599759          86.7312442         0.392707106093E-01
0.446400           3.04357190          86.3323260         0.352541398951E-01
0.446700           2.73345574          85.9339552         0.318087970570E-01
0.447000           2.51567449          85.5361424         0.294106610363E-01
0.447300           2.41121777          85.1388980         0.283209886509E-01
0.447600           2.41839407          84.7422326         0.285382387843E-01
0.447900           2.51462718          84.3461564         0.298131804820E-01
0.448200           2.66312795          83.9506796         0.317225299492E-01
0.448500           2.82254339          83.5558124         0.337803356797E-01
0.448800           2.95691748          83.1615648         0.355562992388E-01
0.449100           3.04332936          82.7679467         0.367694195623E-01
0.449400           3.07538416          82.3749681         0.373339648221E-01
0.449700           3.06204394          81.9826385         0.373499072179E-01
0.450000           3.02266596          81.5909679         0.370465755480E-01
