# ort(start) =    -8.1790
#   klo  khi step start
#%    4   93    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.646800           5.27574118          105.961389         0.497892793662E-01
0.647200           5.69338394          106.207140         0.536064141886E-01
0.647600           6.16928974          106.451105         0.579542103739E-01
0.648000           6.67386842          106.693271         0.625519147088E-01
0.648400           7.17025207          106.933627         0.670532950081E-01
0.648800           7.61905473          107.172161         0.710917336593E-01
0.649200           7.98363529          107.408861         0.743293918293E-01
0.649600           8.23490315          107.643715         0.765014769188E-01
0.650000           8.35482849          107.876711         0.774479345467E-01
0.650400           8.33810836          108.107840         0.771276937907E-01
0.650800           8.19182791          108.337088         0.756142522841E-01
0.651200           7.93335427          108.564445         0.730750683484E-01
0.651600           7.58702237          108.789901         0.697401351043E-01
0.652000           7.18035156          109.013443         0.658666617126E-01
0.652400           6.74053841          109.235061         0.617067299074E-01
0.652800           6.29181537          109.454745         0.574832584132E-01
0.653200           5.85399409          109.672483         0.533770543814E-01
0.653600           5.44219772          109.888266         0.495248303926E-01
0.654000           5.06750682          110.102082         0.460255312750E-01
0.654400           4.73806362          110.313922         0.429507312286E-01
0.654800           4.46013702          110.523776         0.403545481001E-01
0.655200           4.23874771          110.731633         0.382794655219E-01
0.655600           4.07765422          110.937483         0.367563253273E-01
0.656000           3.97874777          111.141317         0.357989977680E-01
0.656400           3.94112602          111.343125         0.353962223326E-01
0.656800           3.96025119          111.542898         0.355042880361E-01
0.657200           4.02760853          111.740626         0.360442631440E-01
0.657600           4.13116254          111.936300         0.369063704241E-01
0.658000           4.25668976          112.129910         0.379621259019E-01
0.658400           4.38980799          112.321448         0.390825445483E-01
0.658800           4.51829126          112.510905         0.401586963960E-01
0.659200           4.63412407          112.698271         0.411197441833E-01
0.659600           4.73475040          112.883538         0.419436745439E-01
0.660000           4.82312099          113.066699         0.426573079433E-01
0.660400           4.90640922          113.247743         0.433245651026E-01
0.660800           4.99358979          113.426664         0.440248318556E-01
0.661200           5.09237749          113.603452         0.448259045844E-01
0.661600           5.20622846          113.778100         0.457577378960E-01
0.662000           5.33215477          113.950599         0.467935649362E-01
0.662400           5.45997304          114.120943         0.478437426677E-01
0.662800           5.57331866          114.289124         0.487650835252E-01
0.663200           5.65236718          114.455133         0.493850038715E-01
0.663600           5.67780022          114.618964         0.495363073647E-01
0.664000           5.63522771          114.780609         0.490956422877E-01
0.664400           5.51911230          114.940061         0.480173077978E-01
0.664800           5.33528076          115.097314         0.463545202137E-01
0.665200           5.10135482          115.252360         0.442624761052E-01
0.665600           4.84484226          115.405193         0.419811461994E-01
0.666000           4.59911645          115.555805         0.397999601710E-01
0.666400           4.39797280          115.704192         0.380104880443E-01
0.666800           4.26978195          115.850346         0.368560138729E-01
0.667200           4.23238551          115.994261         0.364878871758E-01
0.667600           4.28976666          116.135931         0.369374630030E-01
0.668000           4.43119372          116.275351         0.381094848367E-01
0.668400           4.63304608          116.412514         0.397985226614E-01
0.668800           4.86299191          116.547415         0.417254376575E-01
0.669200           5.08570873          116.680049         0.435867895354E-01
0.669600           5.26902557          116.810409         0.451075002379E-01
0.670000           5.38928563          116.938492         0.460864984484E-01
0.670400           5.43489945          117.064291         0.464266207105E-01
0.670800           5.40744397          117.187803         0.461434027423E-01
0.671200           5.32017934          117.309021         0.453518348204E-01
0.671600           5.19439241          117.427942         0.442347223799E-01
0.672000           5.05441720          117.544561         0.430000093286E-01
0.672400           4.92243549          117.658873         0.418365003991E-01
0.672800           4.81417138          117.770875         0.408774358315E-01
0.673200           4.73636494          117.880562         0.401793550389E-01
0.673600           4.68649315          117.987930         0.397201065090E-01
0.674000           4.65469664          118.092976         0.394155249796E-01
0.674400           4.62738090          118.195696         0.391501643242E-01
0.674800           4.59159720          118.296085         0.388144475450E-01
0.675200           4.53915084          118.394142         0.383393194247E-01
0.675600           4.46946288          118.489863         0.377202132250E-01
0.676000           4.39050619          118.583244         0.370246761251E-01
0.676400           4.31757801          118.674282         0.363817495532E-01
0.676800           4.27016107          118.762975         0.359553223824E-01
0.677200           4.26755259          118.849321         0.359072526946E-01
0.677600           4.32421435          118.933315         0.363583099551E-01
0.678000           4.44585764          119.014957         0.373554529963E-01
0.678400           4.62711673          119.094244         0.388525639311E-01
0.678800           4.85132126          119.171173         0.407088486499E-01
0.679200           5.09243248          119.245743         0.427053606689E-01
0.679600           5.31875822          119.317952         0.445763451593E-01
0.680000           5.49770665          119.387798         0.460491501443E-01
0.680400           5.60065181          119.455280         0.468849247981E-01
0.680800           5.60700040          119.520396         0.469124986790E-01
0.681200           5.50675621          119.583144         0.460496021225E-01
0.681600           5.30122373          119.643525         0.443084884869E-01
0.682000           5.00189150          119.701536         0.417863603644E-01
0.682400           4.62789894          119.757176         0.386440218827E-01
0.682800           4.20273753          119.810446         0.350782228427E-01
0.683200           3.75092016          119.861345         0.312938268040E-01
0.683600           3.29526251          119.909871         0.274811612381E-01
0.684000           2.85518981          119.956026         0.238019707498E-01
0.684400           2.44617619          119.999807         0.203848342851E-01
0.684800           2.08012101          120.041217         0.173283899268E-01
0.685200           1.76624408          120.080254         0.147088635620E-01
0.685600           1.51199077          120.116926         0.125876578656E-01
0.686000           1.32349881          120.151134         0.110152835204E-01
0.686400           1.20536807          120.183058         0.100294342243E-01
0.686800           1.15974093          120.212604         0.964741543300E-02
0.687200           1.18496829          120.239781         0.985504369444E-02
0.687600           1.27433234          120.264588         0.105960728645E-01
0.688000           1.41536345          120.287028         0.117665509931E-01
0.688400           1.59020167          120.307102         0.132178537361E-01
0.688800           1.77722711          120.324810         0.147702465568E-01
