# ort(start) =    -8.1790
#   klo  khi step start
#%    4   90    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.823600           5.74676179          84.3313182         0.681450487818E-01
0.824000           5.85292130          84.5657106         0.692115191681E-01
0.824400           5.93328999          84.7992518         0.699686597585E-01
0.824800           5.99324657          85.0319325         0.704823046355E-01
0.825200           6.04015284          85.2637438         0.708408120044E-01
0.825600           6.08152040          85.4946764         0.711333225655E-01
0.826000           6.12315465          85.7247214         0.714281078658E-01
0.826400           6.16764483          85.9538698         0.717552897135E-01
0.826800           6.21351519          86.1821126         0.720975038532E-01
0.827200           6.25523698          86.4094407         0.723906662650E-01
0.827600           6.28414129          86.6358453         0.725351183337E-01
0.828000           6.29009836          86.8613175         0.724154150453E-01
0.828400           6.26367182          87.0858485         0.719252545059E-01
0.828800           6.19834729          87.3094294         0.709928737000E-01
0.829200           6.09239745          87.5320514         0.696019041378E-01
0.829600           5.94999024          87.7537059         0.678032930640E-01
0.830000           5.78126987          87.9743841         0.657153776411E-01
0.830400           5.60132122          88.1940772         0.635113081953E-01
0.830800           5.42813591          88.4127768         0.613953786336E-01
0.831200           5.27989447          88.6304742         0.595719984289E-01
0.831600           5.17202495          88.8471609         0.582126080323E-01
0.832000           5.11456414          89.0628283         0.574264733721E-01
0.832400           5.11031689          89.2774680         0.572408358662E-01
0.832800           5.15418335          89.4910715         0.575943863325E-01
0.833200           5.23382309          89.7036305         0.583457220293E-01
0.833600           5.33158520          89.9151366         0.592957470859E-01
0.834000           5.42739755          90.1255815         0.602203887044E-01
0.834400           5.50212344          90.3349570         0.609080208261E-01
0.834800           5.54079515          90.5432548         0.611950074963E-01
0.835200           5.53514426          90.7504667         0.609930115285E-01
0.835600           5.48496788          90.9565847         0.603031424649E-01
0.836000           5.39807870          91.1616006         0.592143913741E-01
0.836400           5.28884585          91.3655064         0.578866802123E-01
0.836800           5.17559524          91.5682942         0.565216954855E-01
0.837200           5.07735032          91.7699559         0.553269342565E-01
0.837600           5.01051763          91.9704837         0.544796268305E-01
0.838000           4.98612931          92.1698698         0.540971721011E-01
0.838400           5.00814626          92.3681063         0.542194320509E-01
0.838800           5.07312129          92.5651855         0.548059323329E-01
0.839200           5.17126027          92.7610997         0.557481561907E-01
0.839600           5.28865367          92.9558412         0.568942586653E-01
0.840000           5.41023130          93.1494025         0.580812238602E-01
0.840400           5.52286319          93.3417759         0.591681820688E-01
0.840800           5.61801336          93.5329541         0.600645346374E-01
0.841200           5.69345161          93.7229295         0.607476914641E-01
0.841600           5.75372096          93.9116948         0.612673530603E-01
0.842000           5.80930341          94.0992427         0.617359209280E-01
0.842400           5.87467493          94.2855658         0.623072565236E-01
0.842800           5.96564326          94.4706568         0.631481082551E-01
0.843200           6.09647838          94.6545088         0.644076913286E-01
0.843600           6.27735823          94.8371144         0.661909451345E-01
0.844000           6.51256140          95.0184667         0.685399546659E-01
0.844400           6.79966893          95.1985586         0.714261752569E-01
0.844800           7.12982849          95.3773832         0.747538699091E-01
0.845200           7.48893081          95.5549335         0.783730418949E-01
0.845600           7.85939400          95.7312029         0.820985610403E-01
0.846000           8.22217502          95.9061843         0.857314371944E-01
0.846400           8.55863968          96.0798712         0.890783841418E-01
0.846800           8.85201414          96.2522569         0.919668215716E-01
0.847200           9.08828327          96.4233347         0.942539821751E-01
0.847600           9.25655739          96.5930982         0.958304223347E-01
0.848000           9.34905839          96.7615407         0.966195693251E-01
0.848400           9.36094874          96.9286560         0.965756581540E-01
0.848800           9.29022543          97.0944375         0.956823651896E-01
0.849200           9.13782966          97.2588791         0.939536806127E-01
0.849600           8.90800319          97.4219744         0.914373091850E-01
0.850000           8.60878738          97.5837173         0.882195065263E-01
0.850400           8.25245051          97.7441016         0.844291407154E-01
0.850800           7.85557512          97.9031214         0.802382499412E-01
0.851200           7.43855997          98.0607705         0.758566339224E-01
0.851600           7.02439079          98.2170431         0.715190619584E-01
0.852000           6.63669163          98.3719332         0.674652964061E-01
0.852400           6.29724870          98.5254351         0.639149544455E-01
0.852800           6.02335888          98.6775431         0.610408274673E-01
0.853200           5.82545491          98.8282513         0.589452391921E-01
0.853600           5.70546904          98.9775544         0.576440696604E-01
0.854000           5.65630794          99.1254465         0.570621181760E-01
0.854400           5.66263557          99.2719224         0.570416632737E-01
0.854800           5.70292965          99.4169765         0.573637405331E-01
0.855200           5.75253879          99.5606036         0.577792679793E-01
0.855600           5.78726899          99.7027982         0.580452012742E-01
0.856000           5.78691393          99.8435553         0.579598143473E-01
0.856400           5.73813889          99.9828696         0.573912202143E-01
0.856800           5.63623556          100.120736         0.562943879965E-01
0.857200           5.48546550          100.257150         0.547139581977E-01
0.857600           5.29796283          100.392105         0.527727036463E-01
0.858000           5.09142266          100.525599         0.506480213489E-01
0.858400           4.88600878          100.657624         0.485408712981E-01
0.858800           4.70103431          100.788177         0.466427157634E-01
0.859200           4.55198009          100.917254         0.451060637828E-01
0.859600           4.44832033          101.044849         0.440232271571E-01
0.860000           4.39244821          101.170957         0.434160980916E-01
0.860400           4.37977458          101.295576         0.432375703615E-01
0.860800           4.39985871          101.418699         0.433831113725E-01
0.861200           4.43826395          101.540323         0.437093740348E-01
0.861600           4.47874264          101.660443         0.440559031775E-01
0.862000           4.50535561          101.779056         0.442660386277E-01
0.862400           4.50421173          101.896157         0.442039413654E-01
0.862800           4.46464581          102.011741         0.437659994145E-01
0.863200           4.37980228          102.125806         0.428863421805E-01
0.863600           4.24671925          102.238347         0.415374402751E-01
0.864000           4.06608568          102.349361         0.397275140584E-01
0.864400           3.84185731          102.458843         0.374965907066E-01
0.864800           3.58087173          102.566790         0.349125844663E-01
0.865200           3.29251704          102.673199         0.320679309637E-01
0.865600           2.98841440          102.778065         0.290763832973E-01
0.866000           2.68200331          102.881385         0.260688880584E-01
0.866400           2.38789563          102.983156         0.231872445280E-01
0.866800           2.12090054          103.083375         0.205746128898E-01
0.867200           1.89471225          103.182038         0.183628108777E-01
0.867600           1.72037231          103.279142         0.166575000003E-01
0.868000           1.60473560          103.374684         0.155234873001E-01
0.868400           1.54924784          103.468662         0.149731118129E-01
0.868800           1.54935367          103.561071         0.149607730375E-01
0.869200           1.59478477          103.651909         0.153859662632E-01
0.869600           1.67083271          103.741173         0.161057819029E-01
0.870000           1.76051768          103.828861         0.169559567331E-01
0.870400           1.84736158          103.914970         0.177776269610E-01
0.870800           1.91830948          103.999497         0.184453726225E-01
0.871200           1.96625850          104.082440         0.188913566453E-01
0.871600           1.99167434          104.163797         0.191206005360E-01
0.872000           2.00290866          104.243564         0.192137392964E-01
0.872400           2.01505408          104.321740         0.193157638253E-01
0.872800           2.04744841          104.398322         0.196118900960E-01
0.873200           2.12020926          104.473308         0.202942674573E-01
0.873600           2.25039022          104.546697         0.215252158526E-01
0.874000           2.44845214          104.618486         0.234036281618E-01
0.874400           2.71571352          104.688673         0.259408534973E-01
0.874800           3.04328321          104.757256         0.290508105956E-01
0.875200           3.41271505          104.824234         0.325565464170E-01
0.875600           3.79830831          104.889605         0.362124378354E-01
0.876000           4.17067104          104.953368         0.397383250992E-01
0.876400           4.50092747          105.015520         0.428596409651E-01
0.876800           4.76483164          105.076060         0.453465008146E-01
0.877200           4.94607149          105.134987         0.470449621684E-01
0.877600           5.03820538          105.192300         0.478951918520E-01
0.878000           5.04493465          105.247997         0.479337830489E-01
0.878400           4.97872840          105.302077         0.472804388067E-01
0.878800           4.85811838          105.354539         0.461120938512E-01
0.879200           4.70421368          105.405382         0.446297295639E-01
0.879600           4.53710449          105.454605         0.430242424891E-01
0.880000           4.37281076          105.502207         0.414475762586E-01
0.880400           4.22129400          105.548187         0.399939980911E-01
0.880800           4.08581944          105.592545         0.386942036595E-01
0.881200           3.96368268          105.635280         0.375223379984E-01
0.881600           3.84805290          105.676391         0.364135532793E-01
0.882000           3.73048742          105.715878         0.352878629653E-01
0.882400           3.60357205          105.753740         0.340751261633E-01
0.882800           3.46315451          105.789978         0.327361304165E-01
0.883200           3.30975303          105.824590         0.312758408936E-01
0.883600           3.14891012          105.857576         0.297466674297E-01
0.884000           2.99048037          105.888937         0.282416695332E-01
0.884400           2.84704594          105.918673         0.268795470730E-01
0.884800           2.73180454          105.946782         0.257846863347E-01
0.885200           2.65634861          105.973266         0.250662143956E-01
0.885600           2.62874231          105.998125         0.247998945189E-01
0.886000           2.65221685          106.021358         0.250158732861E-01
0.886400           2.72466774          106.042966         0.256939978278E-01
0.886800           2.83898258          106.062950         0.267669585322E-01
0.887200           2.98408603          106.081310         0.281301771171E-01
0.887600           3.14648460          106.098046         0.296563860606E-01
0.888000           3.31204228          106.113159         0.312123616165E-01
0.888400           3.46771891          106.126650         0.326752886619E-01
0.888800           3.60304793          106.138519         0.339466574174E-01
0.889200           3.71120070          106.148767         0.349622590973E-01
0.889600           3.78956218          106.157396         0.356975805353E-01
0.890000           3.83981203          106.164405         0.361685446696E-01
0.890400           3.86755461          106.169797         0.364280118701E-01
0.890800           3.88157047          106.173571         0.365587256663E-01
0.891200           3.89277362          106.175731         0.366634973222E-01
0.891600           3.91296263          106.176275         0.368534553862E-01
0.892000           3.95345717          106.175207         0.372352198179E-01
0.892400           4.02372083          106.172527         0.378979473057E-01
0.892800           4.13008637          106.168236         0.389013372539E-01
0.893200           4.27471534          106.162337         0.402658367239E-01
0.893600           4.45493083          106.154831         0.419663503968E-01
0.894000           4.66305078          106.145719         0.439306532379E-01
0.894400           4.88681110          106.135004         0.460433497918E-01
0.894800           5.11040282          106.122686         0.481556112733E-01
0.895200           5.31606074          106.108768         0.501001078215E-01
0.895600           5.48604657          106.093253         0.517096651616E-01
0.896000           5.60478594          106.076141         0.528373854556E-01
0.896400           5.66086470          106.057435         0.533754631091E-01
0.896800           5.64858182          106.037137         0.532698446540E-01
0.897200           5.56880087          106.015249         0.525283005504E-01
0.897600           5.42893761          105.991772         0.512203683282E-01
0.898000           5.24205253          105.966729         0.494688526292E-01
0.898400           5.02516328          105.939915         0.474340882116E-01
0.898800           4.79702441          105.911703         0.452926755787E-01
0.899200           4.57571568          105.881897         0.432152787027E-01
0.899600           4.37641616          105.850519         0.413452499689E-01
0.900000           4.20970991          105.817569         0.397827123998E-01
0.900400           4.08067585          105.783049         0.385758954720E-01
0.900800           3.98887586          105.746963         0.377209495811E-01
0.901200           3.92919657          105.709313         0.371698241866E-01
0.901600           3.89335283          105.670102         0.368444126318E-01
0.902000           3.87175090          105.629333         0.366541263158E-01
0.902400           3.85535861          105.587009         0.365135697966E-01
0.902800           3.83724536          105.543133         0.363571294653E-01
0.903200           3.81353332          105.497709         0.361480201309E-01
0.903600           3.78362539          105.450740         0.358805010875E-01
0.904000           3.74972013          105.402229         0.355753400363E-01
0.904400           3.71576097          105.352179         0.352699013595E-01
0.904800           3.68607026          105.300595         0.350052179050E-01
0.905200           3.66396943          105.247479         0.348128951223E-01
0.905600           3.65067705          105.192834         0.347046171603E-01
0.906000           3.64471110          105.136666         0.346664131359E-01
0.906400           3.64191503          105.078977         0.346588359778E-01
0.906800           3.63610101          105.019771         0.346230139528E-01
0.907200           3.62018373          104.959053         0.344913910764E-01
0.907600           3.58758602          104.896825         0.342010926810E-01
0.908000           3.53365016          104.833092         0.337073924943E-01
0.908400           3.45679317          104.767857         0.329947873878E-01
0.908800           3.35919742          104.701126         0.320836799837E-01
0.909200           3.24691758          104.632901         0.310315162146E-01
0.909600           3.12939350          104.563188         0.299282525475E-01
0.910000           3.01846406          104.491990         0.288870376302E-01
0.910400           2.92706117          104.419312         0.280317989419E-01
0.910800           2.86781035          104.345158         0.274838851266E-01
0.911200           2.85176719          104.269533         0.273499565675E-01
0.911600           2.88747961          104.192440         0.277129473883E-01
0.912000           2.98049152          104.113885         0.286272240733E-01
0.912400           3.13331096          104.033872         0.301181807456E-01
0.912800           3.34577187          103.952406         0.321856127619E-01
0.913200           3.61564230          103.869491         0.348094737316E-01
0.913600           3.93928831          103.785132         0.379561912882E-01
0.914000           4.31220017          103.699333         0.415836826414E-01
0.914400           4.72922801          103.612101         0.456435875806E-01
0.914800           5.18444984          103.523439         0.500799613547E-01
0.915200           5.67069322          103.433353         0.548246096946E-01
0.915600           6.17883187          103.341848         0.597902205063E-01
0.916000           6.69706099          103.248928         0.648632496772E-01
0.916400           7.21039993          103.154599         0.698989672806E-01
0.916800           7.70066499          103.058866         0.747210338042E-01
0.917200           8.14709487          102.961734         0.791274056787E-01
0.917600           8.52770126          102.863208         0.829033180582E-01
0.918000           8.82127463          102.763294         0.858407148151E-01
0.918400           9.00982514          102.661997         0.877620284734E-01
0.918800           9.08110913          102.559323         0.885449402185E-01
0.919200           9.03081305          102.455277         0.881439525915E-01
0.919600           8.86395945          102.349864         0.866045065237E-01
0.920000           8.59517599          102.243090         0.840660820769E-01
0.920400           8.24762339          102.134961         0.807522061361E-01
0.920800           7.85059172          102.025482         0.769473625672E-01
0.921200           7.43601315          101.914659         0.729631366309E-01
0.921600           7.03436042          101.802497         0.690981127507E-01
0.922000           6.67055989          101.689003         0.655976523834E-01
0.922400           6.36060990          101.574183         0.626203404359E-01
0.922800           6.10953748          101.458041         0.602173804970E-01
0.923200           5.91114741          101.340585         0.583295172968E-01
0.923600           5.74974043          101.221820         0.568033694579E-01
0.924000           5.60364273          101.101752         0.554257729530E-01
0.924400           5.45005466          100.980387         0.539714180473E-01
0.924800           5.27045333          100.857731         0.522563147193E-01
0.925200           5.05562646          100.733790         0.501879899173E-01
0.925600           4.80941007          100.608572         0.478031841541E-01
0.926000           4.55036162          100.482080         0.452853045986E-01
0.926400           4.31090524          100.354323         0.429568463028E-01
0.926800           4.13389041          100.225306         0.412459742713E-01
0.927200           4.06694317          100.095036         0.406308177456E-01
0.927600           4.15538499          99.9635188         0.415690147850E-01
0.928000           4.43477632          99.8307609         0.444229442147E-01
0.928400           4.92425716          99.6967690         0.493923444752E-01
0.928800           5.62177965          99.5615493         0.564653692962E-01
0.929200           6.50206645          99.4251085         0.653966240827E-01
0.929600           7.51772313          99.2874532         0.757167485959E-01
0.930000           8.60345127          99.1485899         0.867733094363E-01
0.930400           9.68282968          99.0085252         0.977979386924E-01
0.930800           10.6767363          98.8672659         0.107990608984    
0.931200           11.5122358          98.7248186         0.116609339044    
0.931600           12.1307005          98.5811901         0.123052891626    
0.932000           12.4940625          98.4363871         0.126925245004    
0.932400           12.5884020          98.2904164         0.128073544296    
0.932800           12.4244826          98.1432849         0.126595340708    
0.933200           12.0353047          97.9949995         0.122815497900    
0.933600           11.4711628          97.8455669         0.117237429569    
0.934000           10.7930170          97.6949943         0.110476663284    
0.934400           10.0651637          97.5432885         0.103186634523    
0.934800           9.34820829          97.3904565         0.959869028757E-01
0.935200           8.69320960          97.2365053         0.894027358590E-01
0.935600           8.13761485          97.0814421         0.838225584001E-01
0.936000           7.70329307          96.9252738         0.794766191753E-01
0.936400           7.39665076          96.7680075         0.764369438649E-01
0.936800           7.21053406          96.6096505         0.746357534265E-01
0.937200           7.12742146          96.4502099         0.738974177811E-01
0.937600           7.12330980          96.2896928         0.739779054849E-01
0.938000           7.17169486          96.1281065         0.746055978815E-01
0.938400           7.24713038          95.9654583         0.755181135640E-01
0.938800           7.32798862          95.8017553         0.764911728526E-01
0.939200           7.39821204          95.6370049         0.773572117476E-01
0.939600           7.44800884          95.4712143         0.780131361013E-01
0.940000           7.47358543          95.3043910         0.784180597461E-01
0.940400           7.47611059          95.1365423         0.785829546701E-01
0.940800           7.46016738          94.9676756         0.785548065058E-01
0.941200           7.43197058          94.7977982         0.783981349861E-01
0.941600           7.39761720          94.6269177         0.781766687462E-01
0.942000           7.36160223          94.4550414         0.779376316796E-01
0.942400           7.32577897          94.2821768         0.777005709496E-01
0.942800           7.28887723          94.1083315         0.774519865809E-01
0.943200           7.24661842          93.9335129         0.771462516037E-01
0.943600           7.19238846          93.7577286         0.767124862280E-01
0.944000           7.11835315          93.5809861         0.760662336596E-01
0.944400           7.01683533          93.4032930         0.751240679815E-01
0.944800           6.88172806          93.2246568         0.738187545742E-01
0.945200           6.70970350          93.0450852         0.721123902623E-01
0.945600           6.50099981          92.8645859         0.700051558817E-01
0.946000           6.25963041          92.6831663         0.675379430787E-01
0.946400           5.99295469          92.5008343         0.647881150184E-01
0.946800           5.71066379          92.3175973         0.618588866686E-01
0.947200           5.42334908          92.1334633         0.588640531779E-01
0.947600           5.14091163          91.9484397         0.559108087250E-01
0.948000           4.87111808          91.7625344         0.530839532262E-01
0.948400           4.61859765          91.5757551         0.504347208609E-01
0.948800           4.38450336          91.3881095         0.479767377446E-01
0.949200           4.16693908          91.1996053         0.456903191960E-01
0.949600           3.96210155          91.0102504         0.435346736943E-01
0.950000           3.76593592          90.8200524         0.414659077463E-01
0.950400           3.57598286          90.6290193         0.394573713016E-01
0.950800           3.39303502          90.4371587         0.375181514819E-01
0.951200           3.22223367          90.2444785         0.357056046816E-01
0.951600           3.07332700          90.0509865         0.341287432645E-01
0.952000           2.95996169          89.8566906         0.329409159109E-01
0.952400           2.89806365          89.6615985         0.323222393722E-01
0.952800           2.90354351          89.4657181         0.324542581126E-01
0.953200           2.98970267          89.2690573         0.334909179700E-01
0.953600           3.16478655          89.0716239         0.355308055719E-01
0.954000           3.43011780          88.8734257         0.385955393991E-01
0.954400           3.77914667          88.6744707         0.426182038107E-01
0.954800           4.19759580          88.4747668         0.474439883094E-01
0.955200           4.66468669          88.2743217         0.528430760393E-01
0.955600           5.15525049          88.0731435         0.585337400592E-01
0.956000           5.64238465          87.8712399         0.642119612038E-01
0.956400           6.10024408          87.6686189         0.695829836286E-01
0.956800           6.50656152          87.4652884         0.743902140002E-01
0.957200           6.84457194          87.2612563         0.784376964882E-01
0.957600           7.10414654          87.0565305         0.816038326071E-01
0.958000           7.28209452          86.8511189         0.838457191285E-01
0.958400           7.38172933          86.6450294         0.851950697729E-01
0.958800           7.41189501          86.4382700         0.857478407457E-01
0.959200           7.38568906          86.2308485         0.856501958599E-01
0.959600           7.31910057          86.0227728         0.850832905435E-01
0.960000           7.22971871          85.8140509         0.842486589929E-01
0.960400           7.13558025          85.6046907         0.833550147005E-01
0.960800           7.05414329          85.3947001         0.826063361004E-01
0.961200           7.00132203          85.1840869         0.821904921892E-01
0.961600           6.99050897          84.9728592         0.822675502461E-01
0.962000           7.03154835          84.7610248         0.829573305383E-01
0.962400           7.12969549          84.5485917         0.843266026273E-01
0.962800           7.28467856          84.3355676         0.863772991805E-01
0.963200           7.49004609          84.1219606         0.890379401031E-01
0.963600           7.73300962          83.9077785         0.921608193748E-01
0.964000           7.99496232          83.6930292         0.955272189066E-01
0.964400           8.25276992          83.4777206         0.988619461677E-01
0.964800           8.48080243          83.2618606         0.101856989199    
0.965200           8.65353072          83.0454570         0.104202337304    
0.965600           8.74838172          82.8285177         0.105620406665    
0.966000           8.74846179          82.6110506         0.105899413205    
0.966400           8.64474069          82.3930636         0.104920733715    
0.966800           8.43734828          82.1745644         0.102675911201    
0.967200           8.13576262          81.9555610         0.992704158587E-01
0.967600           7.75784003          81.7360612         0.949133090530E-01
0.968000           7.32782089          81.5160727         0.898941846090E-01
0.968400           6.87360398          81.2956034         0.845507468470E-01
0.968800           6.42368707          81.0746611         0.792317473512E-01
0.969200           6.00420290          80.8532537         0.742604981567E-01
0.969600           5.63643653          80.6313888         0.699037510547E-01
0.970000           5.33510344          80.4090743         0.663495194789E-01
0.970400           5.10752497          80.1863180         0.636957164099E-01
0.970800           4.95368918          79.9631276         0.619496676989E-01
0.971200           4.86706100          79.7395107         0.610370060475E-01
0.971600           4.83592714          79.5154753         0.608174336042E-01
0.972000           4.84503742          79.2910290         0.611044840822E-01
0.972400           4.87732924          79.0661794         0.616866689518E-01
0.972800           4.91557929          78.8409344         0.623480597694E-01
0.973200           4.94389295          78.6153015         0.628871587679E-01
0.973600           4.94899487          78.3892885         0.631335601896E-01
0.974000           4.92130865          78.1629030         0.629622039986E-01
0.974400           4.85580490          77.9361526         0.623049090423E-01
0.974800           4.75256393          77.7090450         0.611584394863E-01
0.975200           4.61695985          77.4815878         0.595878321386E-01
0.975600           4.45935005          77.2537885         0.577233834078E-01
0.976000           4.29416710          77.0256548         0.557498291970E-01
0.976400           4.13837064          76.7971942         0.538870030609E-01
0.976800           4.00932175          76.5684142         0.523626066266E-01
0.977200           3.92227293          76.3393224         0.513794569847E-01
0.977600           3.88779500          76.1099263         0.510813134392E-01
0.978000           3.90955267          75.8802334         0.515226758281E-01
0.978400           3.98286202          75.6502511         0.526483648393E-01
0.978800           4.09439749          75.4199870         0.542879633208E-01
0.979200           4.22326154          75.1894484         0.561682739845E-01
0.979600           4.34340857          74.9586428         0.579440663026E-01
0.980000           4.42716281          74.7275776         0.592440294280E-01
0.980400           4.44933911          74.4962602         0.597256707751E-01
0.980800           4.39131519          74.2646978         0.591305871549E-01
0.981200           4.24435451          74.0328981         0.573306545416E-01
0.981600           4.01156038          73.8008678         0.543565475689E-01
0.982000           3.70804763          73.5686094         0.504025788365E-01
0.982400           3.35921546          73.3361643         0.458057153193E-01
0.982800           2.99734077          73.1032074         0.410014947016E-01
0.983200           2.65702017          72.8703584         0.364622904308E-01
0.983600           2.37021016          72.6372836         0.326307654237E-01
0.984000           2.16170148          72.4040256         0.298560951655E-01
0.984400           2.04579560          72.1705884         0.283466665382E-01
0.984800           2.02473846          71.9369788         0.281460035286E-01
0.985200           2.08914792          71.7032039         0.291360470599E-01
0.985600           2.22030944          71.4692708         0.310666307138E-01
0.986000           2.39387742          71.2351865         0.336052663949E-01
0.986400           2.58427507          71.0009583         0.363977491169E-01
0.986800           2.76897862          70.7665929         0.391283303195E-01
0.987200           2.93192224          70.5320976         0.415686238689E-01
0.987600           3.06545427          70.2974792         0.436068874933E-01
0.988000           3.17057328          70.0627447         0.452533410693E-01
0.988400           3.25551054          69.8279011         0.466219159858E-01
0.988800           3.33303783          69.5929552         0.478933223266E-01
0.989200           3.41710410          69.3579139         0.492676885589E-01
0.989600           3.51949981          69.1227841         0.509166384616E-01
0.990000           3.64720187          68.8875726         0.529442646767E-01
0.990400           3.80087882          68.6522861         0.553641988756E-01
0.990800           3.97477737          68.4169316         0.580963991932E-01
0.991200           4.15792424          68.1815156         0.609831595510E-01
0.991600           4.33632018          67.9460449         0.638200528561E-01
0.992000           4.49562718          67.7105263         0.663948048807E-01
0.992400           4.62378633          67.4749664         0.685259524076E-01
0.992800           4.71305707          67.2393717         0.700937107278E-01
0.993200           4.76112156          67.0037490         0.710575397990E-01
0.993600           4.77111085          66.7681047         0.714579343880E-01
0.994000           4.75063474          66.5324455         0.714032785366E-01
0.994400           4.71008721          66.2967779         0.710454920085E-01
0.994800           4.66061700          66.0611083         0.705500878787E-01
0.995200           4.61218084          65.8254433         0.700668405178E-01
0.995600           4.57203599          65.5897892         0.697065205741E-01
0.996000           4.54390186          65.3541524         0.695273626824E-01
0.996400           4.52785952          65.1185393         0.695325718865E-01
0.996800           4.52090223          64.8829564         0.696778088796E-01
0.997200           4.51793180          64.6474097         0.698857358693E-01
0.997600           4.51293688          64.4119058         0.700637067595E-01
0.998000           4.50009582          64.1764508         0.701206715186E-01
0.998400           4.47460887          63.9410509         0.699802210021E-01
0.998800           4.43316073          63.7057123         0.695881196959E-01
0.999200           4.37401796          63.4704412         0.689142517703E-01
0.999600           4.29684977          63.2352436         0.679502366950E-01
 1.00000           4.20240783          63.0001260         0.667047529050E-01
