# ort(start) =    -8.1790
#   klo  khi step start
#%    4  701    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.364000E-01       526.499726          571.938321         0.920553330233    
0.365100E-01       521.479831          575.816881         0.905634845100    
0.366200E-01       515.259087          579.668728         0.888885430753    
0.367300E-01       504.391306          583.493277         0.864433791902    
0.368400E-01       489.541326          587.289950         0.833559855057    
0.369500E-01       478.421653          591.058175         0.809432427594    
0.370600E-01       481.886656          594.797386         0.810169424694    
0.371700E-01       504.921081          598.507025         0.843634343630    
0.372800E-01       540.058311          602.186539         0.896828932127    
0.373900E-01       570.337410          605.835385         0.941406566579    
0.375000E-01       581.261276          609.453025         0.953742539275    
0.376100E-01       572.539233          613.038929         0.933936175661    
0.377200E-01       559.083964          616.592575         0.906731586647    
0.378300E-01       559.222989          620.113447         0.901807550802    
0.379400E-01       579.491073          623.601039         0.929265727286    
0.380500E-01       609.118772          627.054850         0.971396318138    
0.381600E-01       629.215511          630.474389         0.998003284276    
0.382700E-01       628.555832          633.859172         0.991633251283    
0.383800E-01       611.919003          637.208723         0.960311716279    
0.384900E-01       593.935550          640.522575         0.927267161604    
0.386000E-01       584.941496          643.800269         0.908576035364    
0.387100E-01       582.574836          647.041353         0.900367238795    
0.388200E-01       576.832186          650.245487         0.887099098179    
0.389300E-01       562.895616          653.446705         0.861425441538    
0.390400E-01       548.326159          656.611032         0.835085207260    
0.391500E-01       546.768916          659.700358         0.828814034694    
0.392600E-01       563.751349          662.750836         0.850623369615    
0.393700E-01       588.396485          665.762174         0.883793804153    
0.394800E-01       599.853767          668.733983         0.896999078394    
0.395900E-01       583.672183          671.665880         0.868991859926    
0.397000E-01       543.990934          674.557493         0.806441170001    
0.398100E-01       500.911869          677.408457         0.739453225739    
0.399200E-01       475.296504          680.218417         0.698741010015    
0.400300E-01       473.729334          682.987027         0.693613956619    
0.401400E-01       485.561184          685.713951         0.708110406027    
0.402500E-01       493.365131          688.398859         0.716684992646    
0.403600E-01       487.477951          691.041434         0.705425067726    
0.404700E-01       473.137582          693.641366         0.682106927920    
0.405800E-01       465.598169          696.198355         0.668772290758    
0.406900E-01       477.948054          698.712109         0.684041463381    
0.408000E-01       511.001544          701.182347         0.728771261590    
0.409100E-01       552.220775          703.608796         0.784840635540    
0.410200E-01       583.967393          705.991193         0.827159599685    
0.411300E-01       595.224475          708.329284         0.840321709577    
0.412400E-01       588.785139          710.622825         0.828548026156    
0.413500E-01       578.827193          712.871579         0.811965590559    
0.414600E-01       580.245549          715.075322         0.811446754309    
0.415700E-01       597.263990          717.233836         0.832732590763    
0.416800E-01       620.122867          719.346914         0.862063705855    
0.417900E-01       633.032298          721.414359         0.877487798834    
0.419000E-01       627.469061          723.435982         0.867345662699    
0.420100E-01       609.705085          725.411603         0.840495358776    
0.421200E-01       595.605182          727.341052         0.818880194365    
0.422300E-01       596.760196          729.224169         0.818349447009    
0.423400E-01       610.360957          731.060803         0.834897664409    
0.424500E-01       622.494926          732.850811         0.849415620613    
0.425600E-01       622.218124          734.594060         0.847023080990    
0.426700E-01       613.022729          736.290426         0.832582778146    
0.427800E-01       610.006473          737.939796         0.826634470955    
0.428900E-01       624.561932          739.542063         0.844525231672    
0.430000E-01       651.158953          741.097131         0.878641847881    
0.431100E-01       669.877116          742.604913         0.902063942215    
0.432200E-01       663.618575          744.065332         0.891882133214    
0.433300E-01       634.215082          745.478317         0.850749200715    
0.434400E-01       601.738214          746.843808         0.805708245534    
0.435500E-01       587.065894          748.161755         0.784677765085    
