# ort(start) =    -8.1790
#   klo  khi step start
#%    4   76    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.732320           84.2506668          98.2877552         0.857183752735    
0.732800           84.5336717          99.3402216         0.850951107732    
0.733280           84.7101120          100.394801         0.843769910610    
0.733760           84.7920388          101.451341         0.835790220671    
0.734240           84.8012947          102.509690         0.827251498261    
0.734720           84.7679039          103.569693         0.818462439042    
0.735200           84.7275494          104.631195         0.809773313309    
0.735680           84.7184478          105.694037         0.801544247817    
0.736160           84.7778747          106.758062         0.794112155181    
0.736640           84.9385582          107.823108         0.787758390150    
0.737120           85.2251493          108.889015         0.782679039118    
0.737600           85.6510387          109.955618         0.778960096126    
0.738080           86.2158761          111.022754         0.776560417312    
0.738560           86.9042305          112.090257         0.775305836955    
0.739040           87.6858411          113.157961         0.774897679891    
0.739520           88.5178048          114.225696         0.774937755548    
0.740000           89.3488096          115.293296         0.774969691028    
0.740480           90.1251660          116.360588         0.774533436560    
0.740960           90.7979870          117.427402         0.773226566855    
0.741440           91.3305054          118.493566         0.770763411333    
0.741920           91.7042964          119.558907         0.767021868135    
0.742400           91.9231856          120.623251         0.762068547560    
0.742880           92.0138927          121.686423         0.756155787236    
0.743360           92.0229753          122.748247         0.749688715005    
0.743840           92.0103111          123.808547         0.743166069876    
0.744320           92.0400459          124.867146         0.737103786300    
0.744800           92.1705043          125.923866         0.731954211974    
0.745280           92.4448532          126.978530         0.728035308261    
0.745760           92.8842578          128.030958         0.725482798961    
0.746240           93.4848454          129.080971         0.724234134058    
0.746720           94.2190818          130.128390         0.724047088802    
0.747200           95.0412992          131.173034         0.724549065333    
0.747680           95.8962835          132.214723         0.725307146123    
0.748160           96.7292175          133.253277         0.725904982029    
0.748640           97.4950141          134.288514         0.726011564105    
0.749120           98.1652446          135.320254         0.725429060068    
0.749600           98.7314119          136.348315         0.724111711530    
0.750080           99.2041390          137.372517         0.722154192740    
0.750560           99.6087345          138.392678         0.719754369155    
0.751040           99.9783651          139.408617         0.717160584439    
0.751520           100.346529          140.420153         0.714616292099    
0.752000           100.740574          141.427105         0.712314476336    
0.752480           101.177647          142.429294         0.710371049666    
0.752960           101.663761          143.426537         0.708821133898    
0.753440           102.195864          144.418656         0.707636164476    
0.753920           102.765985          145.405471         0.706754594287    
0.754400           103.366047          146.386803         0.706115884312    
0.754880           103.991811          147.362473         0.705687197298    
0.755360           104.644700          148.332304         0.705474784004    
0.755840           105.330914          149.296117         0.705516771840    
0.756320           106.058054          150.253735         0.705859682621    
0.756800           106.830257          151.204984         0.706526027632    
0.757280           107.643378          152.149687         0.707483397785    
0.757760           108.481860          153.087671         0.708625710582    
0.758240           109.318595          154.018761         0.709774536279    
0.758720           110.118351          154.942785         0.710703317660    
0.759200           110.844377          155.859572         0.711181072123    
0.759680           111.466863          156.768950         0.711026408138    
0.760160           111.971292          157.670751         0.710158931291    
0.760640           112.364483          158.564806         0.708634443886    
0.761120           112.676508          159.450948         0.706653108010    
0.761600           112.957472          160.329011         0.704535448152    
0.762080           113.269335          161.198831         0.702668462319    
0.762560           113.674154          162.060244         0.701431461821    
0.763040           114.221100          162.913090         0.701116774561    
0.763520           114.935075          163.757207         0.701862698259    
0.764000           115.809605          164.592437         0.703614381231    
0.764480           116.805871          165.418622         0.706122863099    
0.764960           117.858461          166.235608         0.708984448063    
0.765440           118.886961          167.043241         0.711713688163    
0.765920           119.811136          167.841367         0.713835555346    
0.766400           120.566572          168.629838         0.714977690299    
0.766880           121.117439          169.408504         0.714943090826    
0.767360           121.463557          170.177218         0.713747461728    
0.767840           121.640146          170.935836         0.711612901756    
0.768320           121.710206          171.684215         0.708919019832    
0.768800           121.751093          172.422214         0.706121847018    
0.769280           121.838159          173.149695         0.703657946646    
0.769760           122.028968          173.866520         0.701854322198    
0.770240           122.351506          174.572555         0.700863350412    
0.770720           122.798896          175.267667         0.700636337954    
0.771200           123.331726          175.951727         0.700940699226    
0.771680           123.887349          176.624606         0.701416141074    
0.772160           124.394052          177.286178         0.701656797532    
0.772640           124.786898          177.936321         0.701300875943    
0.773120           125.021770          178.574938         0.700108148602    
0.773600           125.084605          179.201860         0.698009524515    
0.774080           124.993990          179.816992         0.695117791697    
0.774560           124.796792          180.420224         0.691700680041    
0.775040           124.558101          181.011446         0.688122791412    
0.775520           124.347974          181.590548         0.684771177156    
0.776000           124.228048          182.157425         0.681981798406    
0.776480           124.241013          182.711973         0.679982877229    
0.776960           124.405018          183.254091         0.678866250062    
0.777440           124.713867          183.783682         0.678590538405    
0.777920           125.142374          184.300648         0.679012120474    
0.778400           125.655032          184.804898         0.679933449372    
0.778880           126.215484          185.296342         0.681154754122    
0.779360           126.794216          185.774891         0.682515353943    
0.779840           127.372562          186.240463         0.683914547189    
0.780320           127.942236          186.692974         0.685308252390    
0.780800           128.500903          187.132346         0.686684616184    
0.781280           129.045467          187.558504         0.688027809412    
0.781760           129.565404          187.971373         0.689282636222    
0.782240           130.038541          188.370884         0.690332485588    
0.782720           130.430984          188.756970         0.690999567499    
0.783200           130.701808          189.129565         0.691070207339    
0.783680           130.811720          189.488609         0.690340809072    
0.784160           130.733733          189.834043         0.688673807757    
0.784640           130.463101          190.165811         0.686049191540    
0.785120           130.023721          190.483862         0.682597043022    
0.785600           129.468873          190.788145         0.678600197467    
0.786080           128.875409          191.078614         0.674462758497    
0.786560           128.332056          191.355225         0.670648297635    
0.787040           127.923971          191.617939         0.667599139519    
0.787520           127.716718          191.866718         0.665653322893    
0.788000           127.743152          192.101526         0.664977289358    
0.788480           127.996210          192.322334         0.665529622636    
0.788960           128.429389          192.529112         0.667064776778    
0.789440           128.965042          192.721837         0.669177113820    
0.789920           129.508890          192.900484         0.671376695791    
0.790400           129.967753          193.065036         0.673181204925    
0.790880           130.266793          193.215476         0.674204756336    
0.791360           130.362626          193.351791         0.674225073548    
0.791840           130.249650          193.473972         0.673215365028    
0.792320           129.958407          193.582011         0.671335141819    
0.792800           129.546582          193.675905         0.668883319454    
0.793280           129.084889          193.755653         0.666225149095    
0.793760           128.641096          193.821257         0.663709949808    
0.794240           128.265817          193.872722         0.661598063447    
0.794720           127.983095          193.910057         0.660012671496    
0.795200           127.787645          193.933273         0.658925842795    
0.795680           127.648993          193.942385         0.658179972284    
0.796160           127.521138          193.937409         0.657537598908    
0.796640           127.355184          193.918366         0.656746376077    
0.797120           127.111793          193.885279         0.655603117662    
0.797600           126.770538          193.838174         0.654001920965    
0.798080           126.334127          193.777081         0.651955979072    
0.798560           125.826824          193.702031         0.649589597262    
0.799040           125.287855          193.613060         0.647104357142    
0.799520           124.761734          193.510204         0.644729483951    
0.800000           124.288165          193.393505         0.642669799883    
0.800480           123.894044          193.263007         0.641064454948    
0.800960           123.589453          193.118754         0.639966083660    
0.801440           123.368357          192.960797         0.639344150201    
0.801920           123.213421          192.789188         0.639109600097    
0.802400           123.103273          192.603980         0.639152280666    
